,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.8650519031141869,0.8012820512820513,0.831946755407654,0.7763157894736842,0.7699115044247787,0.7792553191489362,0.7737642585551331,0.764792899408284,0.7676282051282052
coma_schema,0.8428571428571429,0.5673076923076923,0.67816091954023,1.0,0.9664429530201343,0.8951612903225806,0.861671469740634,0.8295964125560538,0.6025641025641025
coma_schema_instance,0.9709401709401709,0.9102564102564102,0.9396195202646815,1.0,1.0,0.9931972789115646,0.9951338199513382,0.9810964083175804,0.9102564102564102
cupid,0.8052738336713996,0.6362179487179487,0.7108325872873769,0.7426160337552743,0.4571026722925457,0.3367088607594937,0.2549728752260398,0.21237693389592124,0.4791666666666667
deepjoin-all-mpnet-base-v2-coltotext-col-shuffle-0.3-epochs-1-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.887905604719764,0.9647435897435898,0.9247311827956989,0.6536248561565017,0.23743766781741465,0.143646408839779,0.10259782966129563,0.07979539641943734,0.8092948717948718
distribution_based,0.9939393939393939,0.7884615384615384,0.8793565683646112,0.9807692307692307,0.9806451612903225,0.9767441860465116,0.9667590027700831,0.9655172413793104,0.7932692307692307
jaccard,1.0,0.9134615384615384,0.9547738693467337,1.0,1.0,0.8787878787878788,0.6353790613718412,0.500467726847521,0.8365384615384616
similarity_flooding,0.6047197640117994,0.657051282051282,0.6298003072196621,0.36363636363636365,0.17184503260452627,0.1259208103130755,0.0927326537323249,0.07519181585677749,0.453525641025641
starmie-model_swap_cells_constant_column_0-ft,0.8687315634218289,0.9439102564102564,0.9047619047619048,0.6765402843601895,0.24229249011857706,0.14753320683111953,0.10572687224669604,0.08223510806536637,0.8717948717948718
starmie-model_swap_cells_constant_column_0,0.8657817109144543,0.9407051282051282,0.9016897081413211,0.6884661117717004,0.24464710547184773,0.14822745657863431,0.10603228547153781,0.08247422680412371,0.8782051282051282
valentwin-cihr-n-100-hn-10-selective-neginter-lr-3e5-bs-512-euc-cnw-01-euc,0.9203539823008849,1.0,0.9585253456221198,0.7180667433831991,0.23935558112773303,0.143646408839779,0.10259782966129563,0.07979539641943734,0.9903846153846154
