,table_a,column_a,table_b,column_b,similarity,correct
0,amazon_1,pubmonth,barnes_and_noble_1,pubmonth,0.95,True
1,amazon_1,pubday,barnes_and_noble_1,pubday,0.94799995,True
2,amazon_1,isbn13,barnes_and_noble_1,isbn13,0.94799995,True
3,amazon_5,book_format,barnes_and_noble_6,book_format,0.9454876,True
4,amazon_4,format,goodreads_2,format,0.94477016,True
5,amazon_1,pubyear,barnes_and_noble_1,pubyear,0.93944776,True
6,amazon_4,rating,goodreads_2,rating,0.9345802,True
7,goodreads_2,year,goodreads_3,year,0.9313922,True
8,amazon_4,year,goodreads_2,year,0.9267066,True
9,book_depository_1,Language,goodreads_4,Language,0.92412263,True
10,amazon_1,language,amazon_2,Language,0.9137766,True
11,amazon_5,old_price,barnes_and_noble_6,old_price,0.91366976,True
12,barnes_and_noble_3,Pages,barnes_and_noble_6,pages,0.9076732,True
13,goodreads_2,format,goodreads_4,Format,0.90477973,True
14,amazon_5,pages,barnes_and_noble_6,pages,0.89324474,True
15,amazon_1,language,barnes_and_noble_5,language,0.8879592,True
16,barnes_and_noble_3,Publisher,barnes_and_noble_6,publisher,0.88036597,True
17,amazon_1,publisher,barnes_and_noble_1,publisher,0.87711924,True
18,goodreads_1,Format,goodreads_4,Format,0.8699373,True
19,amazon_2,Language,barnes_and_noble_5,language,0.86497295,True
20,amazon_1,publisher,amazon_2,Publisher,0.86321384,True
21,goodreads_1,Language,goodreads_4,Language,0.8577425,True
22,amazon_4,format,goodreads_4,Format,0.8555338,True
23,amazon_4,year,goodreads_3,year,0.851013,True
24,amazon_5,pages,barnes_and_noble_3,Pages,0.8501657,True
25,book_depository_1,Format,goodreads_4,Format,0.8495819,True
26,amazon_1,language,book_depository_1,Language,0.84810674,True
27,goodreads_1,Format,goodreads_2,format,0.8473198,True
28,amazon_1,publisher,amazon_3,Publisher,0.8472476,True
29,amazon_1,language,goodreads_1,Language,0.8469631,True
30,barnes_and_noble_5,language,book_depository_1,Language,0.84493685,True
31,amazon_1,series,barnes_and_noble_1,series,0.84348077,True
32,amazon_2,Language,book_depository_1,Language,0.8426448,True
33,book_depository_1,Page,goodreads_4,Page,0.84019387,True
34,barnes_and_noble_3,Pages,barnes_and_noble_5,pages,0.83962977,True
35,barnes_and_noble_1,publisher,barnes_and_noble_4,Publisher,0.8389886,True
36,barnes_and_noble_5,language,goodreads_4,Language,0.83742124,True
37,amazon_2,Language,goodreads_4,Language,0.8371711,True
38,amazon_1,language,goodreads_4,Language,0.8363743,True
39,barnes_and_noble_3,Pages,barnes_and_noble_4,Pages,0.8347045,True
40,amazon_2,Publisher,amazon_3,Publisher,0.8320635,True
41,book_depository_1,Language,goodreads_1,Language,0.8313894,True
42,amazon_5,publisher,barnes_and_noble_6,publisher,0.82810324,True
43,amazon_2,Language,goodreads_1,Language,0.82761395,True
44,barnes_and_noble_3,Publisher,half_1,Publisher,0.8265666,True
