,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.9047619047619048,0.06859205776173286,0.12751677852348994,0.8,0.8,0.8333333333333334,0.8823529411764706,0.8409090909090909,0.07220216606498195
coma_schema,0.8241469816272966,0.5667870036101083,0.671657754010695,1.0,1.0,0.9198473282442748,0.8310626702997275,0.6822033898305084,0.5902527075812274
coma_schema_instance,0.8691588785046729,0.6714801444043321,0.7576374745417516,1.0,1.0,0.9586776859504132,0.9144542772861357,0.825287356321839,0.6823104693140795
cupid,0.8541666666666666,0.44404332129963897,0.5843230403800475,1.0,0.7244897959183674,0.4785276073619632,0.36257309941520466,0.2852272727272727,0.43501805054151627
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.6330578512396694,0.6913357400722022,0.6609145815358067,0.4702467343976778,0.216255442670537,0.14426705370101597,0.11071946921003525,0.0880503144654088,0.5270758122743683
distribution_based,0.8974358974358975,0.18953068592057762,0.3129657228017884,0.6153846153846154,0.7631578947368421,0.8571428571428571,0.8636363636363636,0.8761061946902655,0.19494584837545126
jaccard,0.895,0.3231046931407942,0.4748010610079576,0.76,0.9066666666666666,0.8951612903225806,0.838150289017341,0.7354260089686099,0.3231046931407942
similarity_flooding,0.6413223140495867,0.7003610108303249,0.6695427092320966,0.409288824383164,0.18964683115626513,0.1355587808417997,0.10823139125025917,0.08885663602644735,0.5
starmie-model_drop_num_col_random_column_0-ft,0.7724252491694352,0.8393501805054152,0.8044982698961938,0.6286201022146508,0.28052243043725156,0.18023850085178875,0.13312241421270382,0.10448608745031232,0.6516245487364621
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.8115702479338843,0.8862815884476535,0.8472821397756687,0.6728395061728395,0.26337448559670784,0.16203703703703703,0.11750440917107584,0.09430727023319616,0.7472924187725631
valentwin-organogram-junior-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.7785123966942149,0.8501805054151624,0.812769628990509,0.5979680696661829,0.25495887760038705,0.1579100145137881,0.113622226829774,0.08934042896307047,0.6696750902527075
