,table_a,column_a,table_b,column_b,similarity,correct
0,metacritic_1,Metascore,tmdb_3,runtime,1.0,False
1,metacritic_3,rating,tmdb_2,subtext,1.0,True
2,tmdb_2,_id,walmart_1,_id,0.9982399911580436,True
3,imdb_3,Creators,rotten_tomatoes_1,Director,0.996993979737253,False
4,amazon_1,director,metacritic_3,director,0.995840592084229,True
5,rotten_tomatoes_4,movie_ind,tmdb_4,_id,0.9951912844456654,True
6,rotten_tomatoes_4,_id,tmdb_4,_id,0.9951912844456654,True
7,amazon_1,id,tmdb_4,_id,0.9944283369754237,True
8,imdb_3,Creators,metacritic_1,Director,0.9938516275323398,False
9,metacritic_3,countries,tmdb_3,language,0.9914164111330208,False
10,metacritic_3,writers,rotten_tomatoes_2,Creators,0.9904127934365196,True
11,rotten_tomatoes_2,Title,tmdb_3,title,0.9894111232174084,True
12,imdb_2,name,rotten_tomatoes_4,name,0.9892441101713718,True
13,imdb_2,director,imdb_3,Director,0.9886592130287786,True
14,imdb_3,Director,rotten_tomatoes_1,Director,0.9885922091285132,True
15,imdb_1,Director,rotten_tomatoes_3,director,0.9881374509811452,True
16,imdb_1,Director,tmdb_2,director,0.9878367420026044,True
17,amazon_1,director,imdb_1,Director,0.987425219601525,True
18,metacritic_1,_id,rotten_tomatoes_4,movie_ind,0.9870962634114918,True
19,metacritic_1,_id,rotten_tomatoes_4,_id,0.9870962634114918,True
20,metacritic_3,runtime,metacritic_4,duration,0.986901913075008,True
21,metacritic_4,_id,rotten_tomatoes_4,_id,0.9867479067010364,True
22,rotten_tomatoes_2,Director,tmdb_2,director,0.986040141866572,True
23,imdb_1,Director,imdb_2,director,0.985709326306736,True
24,metacritic_4,_id,rotten_tomatoes_4,movie_ind,0.9854730587034308,True
25,imdb_3,Duration,metacritic_1,Runtime,0.985439779127048,True
26,imdb_2,name,rotten_tomatoes_3,title,0.985377595375441,True
27,imdb_1,Duration,rotten_tomatoes_2,Duration,0.9850052769057536,True
28,metacritic_3,countries,rotten_tomatoes_1,Language,0.9849086654877576,False
29,metacritic_4,duration,rotten_tomatoes_1,Duration,0.9847626051712748,True
