,table_a,column_a,table_b,column_b,similarity,correct
0,imdb_3,ContentRating,rotten_tomatoes_2,ContentRating,0.9398148,True
1,imdb_3,Creators,rotten_tomatoes_2,Creators,0.9336735,True
2,imdb_3,Director,rotten_tomatoes_2,Director,0.9318182,True
3,imdb_3,Duration,rotten_tomatoes_2,Duration,0.9318182,True
4,imdb_3,Summary,rotten_tomatoes_2,Summary,0.93041235,True
5,imdb_3,Rating,rotten_tomatoes_2,Rating,0.9289474,True
6,imdb_3,Title,rotten_tomatoes_2,Title,0.92741936,True
7,imdb_3,Genre,rotten_tomatoes_2,Genre,0.92741936,True
8,imdb_3,Year,rotten_tomatoes_2,Year,0.92582417,False
9,imdb_3,Cast,rotten_tomatoes_2,Cast,0.92582417,True
10,imdb_4,movie_name,roger_ebert_1,movie_name,0.92252165,True
11,imdb_3,ID,rotten_tomatoes_2,ID,0.9224138,True
12,imdb_4,directors,roger_ebert_1,directors,0.9213715,True
13,imdb_4,duration,roger_ebert_1,duration,0.92017394,True
14,imdb_4,actors,roger_ebert_1,actors,0.91762435,True
15,imdb_4,genre,roger_ebert_1,genre,0.9162655,True
16,imdb_4,year,roger_ebert_1,year,0.9148456,True
17,imdb_4,id,roger_ebert_1,id,0.9118053,True
18,imdb_1,ContentRating,imdb_3,ContentRating,0.9079187,True
19,tmdb_2,genres,tmdb_4,genres,0.90677047,True
20,tmdb_2,stars,tmdb_4,stars,0.90633494,True
21,imdb_1,Director,imdb_3,Director,0.906252,True
22,imdb_1,Duration,imdb_3,Duration,0.906252,True
23,tmdb_2,year,tmdb_4,year,0.9058776,True
24,tmdb_2,_id,tmdb_4,_id,0.9053968,True
25,imdb_1,Genre,imdb_3,Genre,0.90506154,True
26,imdb_1,Cast,imdb_3,Cast,0.904626,True
27,imdb_1,Id,imdb_3,ID,0.9036879,True
28,rotten_tomatoes_1,Director,rotten_tomatoes_2,Director,0.89616746,True
29,rotten_tomatoes_1,Duration,rotten_tomatoes_2,Duration,0.89616746,True
30,rotten_tomatoes_1,Genre,rotten_tomatoes_2,Genre,0.89540935,True
31,imdb_3,Duration,imdb_4,duration,0.8951604,True
32,rotten_tomatoes_1,Year,rotten_tomatoes_2,Year,0.89513725,True
33,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Cast,0.89513725,True
34,rotten_tomatoes_1,Id,rotten_tomatoes_2,ID,0.89456034,True
35,imdb_3,Genre,imdb_4,genre,0.8939699,True
36,tmdb_3,directors,tmdb_4,directors,0.893916,True
37,imdb_3,Year,imdb_4,year,0.89353436,False
38,tmdb_3,runtime,tmdb_4,runtime,0.8931408,True
39,tmdb_3,genres,tmdb_4,genres,0.8927255,True
40,imdb_3,ID,imdb_4,id,0.89259624,True
41,metacritic_1,Director,metacritic_4,director,0.89250696,True
42,imdb_2,actors,imdb_4,actors,0.8924811,True
43,tmdb_3,year,tmdb_4,year,0.89183265,True
44,imdb_2,year,imdb_4,year,0.8916303,True
45,metacritic_1,Genre,metacritic_4,genre,0.89158785,True
46,tmdb_3,_id,tmdb_4,_id,0.8913519,True
47,metacritic_1,Name,metacritic_4,name,0.8912554,True
48,metacritic_1,_id,metacritic_4,_id,0.8909085,True
49,imdb_2,ID,imdb_4,id,0.8906922,True
50,imdb_4,directors,tmdb_4,directors,0.8897391,True
51,imdb_4,year,tmdb_4,year,0.8880432,True
52,tmdb_2,duration,walmart_1,duration,0.8875949,True
53,imdb_1,RatingValue,rotten_tomatoes_1,RatingValue,0.88434565,True
54,imdb_1,Description,rotten_tomatoes_1,Description,0.88434565,True
55,tmdb_2,stars,walmart_1,stars,0.88418233,True
56,imdb_2,director,tmdb_2,director,0.88300127,True
57,tmdb_2,name,walmart_1,name,0.8829365,True
58,imdb_2,year,tmdb_1,year,0.88292664,True
59,metacritic_4,duration,walmart_1,duration,0.8826431,True
60,imdb_1,Creator,rotten_tomatoes_1,Creator,0.8819615,True
61,tmdb_2,_id,walmart_1,_id,0.8816299,True
62,imdb_2,name,tmdb_2,name,0.8816141,True
63,imdb_2,year,tmdb_2,year,0.8816141,True
64,imdb_2,ID,tmdb_1,ID,0.881163,True
65,imdb_1,Director,rotten_tomatoes_1,Director,0.8811533,True
66,imdb_1,Duration,rotten_tomatoes_1,Duration,0.8811533,True
67,tmdb_1,title,tmdb_3,title,0.879792,True
68,metacritic_1,Director,metacritic_3,director,0.87976104,True
69,metacritic_1,Runtime,metacritic_3,runtime,0.87946695,True
70,tmdb_1,year,tmdb_3,year,0.87933457,True
71,metacritic_4,genre,walmart_1,genre,0.87857014,True
72,tmdb_1,ID,tmdb_3,id,0.87834775,True
73,metacritic_1,_id,metacritic_3,_id,0.87816256,True
74,metacritic_1,ID,metacritic_3,id,0.8778003,True
75,imdb_1,Genre,rotten_tomatoes_1,Genre,0.87755764,True
76,metacritic_4,name,walmart_1,name,0.87709314,True
77,imdb_1,Name,rotten_tomatoes_1,Name,0.876256,True
78,imdb_1,Cast,rotten_tomatoes_1,Cast,0.876256,True
79,amazon_1,title,tmdb_1,title,0.8759959,True
80,metacritic_4,_id,walmart_1,_id,0.87554973,True
81,amazon_1,year,tmdb_1,year,0.8750746,True
82,metacritic_3,writers,tmdb_3,writers,0.87393403,True
83,imdb_1,Id,rotten_tomatoes_1,Id,0.8734772,True
84,amazon_1,id,tmdb_1,ID,0.87309194,True
85,imdb_2,writers,tmdb_3,writers,0.8724786,True
86,imdb_2,actors,tmdb_3,actors,0.87173486,True
87,metacritic_3,runtime,tmdb_3,runtime,0.8717134,True
88,metacritic_3,genres,tmdb_3,genres,0.87070906,True
89,imdb_2,director,metacritic_1,Director,0.8706943,True
90,imdb_2,year,tmdb_3,year,0.8701372,True
91,imdb_1,Duration,imdb_4,duration,0.86985826,True
92,metacritic_3,title,tmdb_3,title,0.86965954,True
93,imdb_4,duration,tmdb_2,duration,0.8691288,True
94,imdb_1,Genre,imdb_4,genre,0.86866784,True
95,imdb_2,ID,tmdb_3,id,0.8683735,True
96,imdb_2,actors,metacritic_1,Actors,0.86820334,True
97,metacritic_3,_id,tmdb_3,_id,0.8674123,True
98,imdb_1,Id,imdb_4,id,0.8672942,True
99,metacritic_3,id,tmdb_3,id,0.8662075,True
100,imdb_4,year,tmdb_2,year,0.86607707,True
101,imdb_2,name,metacritic_1,Name,0.86548597,True
102,imdb_2,year,metacritic_1,Year,0.86548597,True
103,imdb_3,Title,tmdb_3,title,0.86416674,True
104,imdb_1,ContentRating,rotten_tomatoes_2,ContentRating,0.86382776,True
105,imdb_3,Year,tmdb_3,year,0.86379486,False
106,imdb_3,ID,tmdb_3,id,0.8629932,True
107,imdb_4,actors,metacritic_1,Actors,0.86281246,True
108,imdb_2,ID,metacritic_1,ID,0.8625098,True
109,imdb_4,genre,metacritic_1,Genre,0.861484,True
110,metacritic_4,director,tmdb_2,director,0.86134166,True
111,metacritic_4,duration,tmdb_2,duration,0.86134166,True
112,imdb_4,directors,tmdb_3,directors,0.8613113,True
113,imdb_4,year,metacritic_1,Year,0.8600951,True
