,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.7386363636363636,0.25691699604743085,0.38123167155425225,0.5454545454545454,0.65625,0.6346153846153846,0.7123287671232876,0.6702127659574468,0.26877470355731226
coma_schema,0.9624413145539906,0.8102766798418972,0.8798283261802575,1.0,1.0,1.0,1.0,1.0,0.8102766798418972
coma_schema_instance,0.9495412844036697,0.8181818181818182,0.8789808917197454,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
cupid,0.8578680203045685,0.6679841897233202,0.7511111111111112,1.0,1.0,0.8782051282051282,0.7018348623853211,0.575,0.6363636363636364
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.6966292134831461,0.7351778656126482,0.7153846153846153,0.5238095238095238,0.2493368700265252,0.17754777070063693,0.14098919840818647,0.11145510835913312,0.5217391304347826
distribution_based,1.0,0.06719367588932806,0.1259259259259259,1.0,1.0,1.0,1.0,1.0,0.06719367588932806
jaccard,0.8409090909090909,0.14624505928853754,0.24915824915824916,1.0,0.8888888888888888,0.8275862068965517,0.7,0.6538461538461539,0.1541501976284585
similarity_flooding,0.753731343283582,0.7984189723320159,0.7754318618042226,0.65625,0.26240208877284593,0.16536050156739812,0.13045912653975364,0.10844947735191637,0.6600790513833992
starmie-model_drop_num_col_random_column_0-ft,0.6753731343283582,0.7154150197628458,0.6948176583493283,0.7417840375586855,0.32339089481946626,0.22525918944392084,0.16890982503364738,0.13141361256544504,0.6521739130434783
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.6529850746268657,0.691699604743083,0.6717850287907869,0.6888888888888889,0.32592592592592595,0.2117437722419929,0.15692503176620076,0.12401185770750989,0.6442687747035574
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.8059701492537313,0.8537549407114624,0.8291746641074855,0.83203125,0.3237597911227154,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.8379446640316206
