,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.6071428571428571,0.46195652173913043,0.5246913580246912,0.5777777777777777,0.5639097744360902,0.5675675675675675,0.5755627009646302,0.5889724310776943,0.5815217391304348
coma_schema,0.8444444444444444,0.5163043478260869,0.6408094435075885,1.0,1.0,1.0,0.967032967032967,0.811965811965812,0.5217391304347826
coma_schema_instance,0.9,0.8315217391304348,0.864406779661017,1.0,1.0,0.983957219251337,0.8969465648854962,0.8690476190476191,0.875
cupid,0.8165137614678899,0.483695652173913,0.6075085324232082,0.9318181818181818,0.9772727272727273,0.6818181818181818,0.6233766233766234,0.5303030303030303,0.5706521739130435
deepjoin-all-mpnet-base-v2-coltotext-title-colname-stat-col-shuffle-0.1-epochs-1-bs-16-lr-2e-05-wd-0.01-warmup-None,0.8167539267015707,0.8478260869565217,0.8320000000000001,0.5663082437275986,0.44019138755980863,0.2641780330222541,0.18871794871794872,0.14678899082568808,0.6711956521739131
distribution_based,0.8383233532934131,0.7608695652173914,0.7977207977207976,0.5,0.5036496350364964,0.5,0.6206896551724138,0.7048780487804878,0.6711956521739131
jaccard,1.0,0.9836956521739131,0.9917808219178083,0.5,0.5064935064935064,0.52734375,0.6620111731843575,0.7369565217391304,0.6711956521739131
similarity_flooding,0.6073298429319371,0.6304347826086957,0.6186666666666666,0.5878136200716846,0.27870813397129185,0.2024407753050969,0.1671794871794872,0.1428001595532509,0.5108695652173914
starmie-model_drop_nan_col_random_column_0-ft,0.9293193717277487,0.9646739130434783,0.9466666666666667,0.9818840579710145,0.42632850241545894,0.25888324873096447,0.18549222797927462,0.14665592264302982,0.8641304347826086
starmie-model_drop_nan_col_random_column_0,0.9136125654450262,0.9483695652173914,0.9306666666666666,0.9891304347826086,0.42632850241545894,0.25815808556925307,0.184360435007768,0.14740233588401128,0.8722826086956522
valentwin-25ksep11-n-100-hn-10-selective-noneg-lr-3e5-bs-512-ep-10-cos-cnw-01-cos,0.9013333333333333,0.9184782608695652,0.9098250336473755,1.0,0.8501170960187353,0.5175808720112518,0.3698492462311558,0.2877247849882721,0.8532608695652174
