,table_a,column_a,table_b,column_b,similarity,correct
0,imdb_3,ContentRating,rotten_tomatoes_2,ContentRating,0.9493637,True
1,tmdb_2,year,tmdb_4,year,0.9150675,True
2,tmdb_3,year,tmdb_4,year,0.90321606,True
3,imdb_3,Duration,imdb_4,duration,0.90273637,True
4,imdb_3,Genre,rotten_tomatoes_2,Genre,0.89799726,True
5,imdb_2,year,tmdb_1,year,0.89490545,True
6,imdb_1,ContentRating,imdb_3,ContentRating,0.89425457,True
7,metacritic_1,Runtime,metacritic_3,runtime,0.89312047,True
8,imdb_3,Rating,rotten_tomatoes_2,Rating,0.8882988,True
9,imdb_4,year,tmdb_4,year,0.8851846,True
10,imdb_4,genre,roger_ebert_1,genre,0.8830727,True
11,tmdb_3,genres,tmdb_4,genres,0.8830315,True
12,imdb_3,Genre,imdb_4,genre,0.8819644,True
13,imdb_2,year,metacritic_1,Year,0.8807432,True
14,imdb_1,Duration,rotten_tomatoes_2,Duration,0.8805539,True
15,tmdb_2,year,tmdb_3,year,0.8785391,True
16,tmdb_2,genres,tmdb_4,genres,0.8764943,True
17,imdb_1,Genre,rotten_tomatoes_2,Genre,0.87462157,True
18,metacritic_3,genres,tmdb_3,genres,0.87327623,True
19,imdb_4,duration,roger_ebert_1,duration,0.87292993,True
20,imdb_1,Genre,imdb_3,Genre,0.872592,True
21,rotten_tomatoes_1,Genre,rotten_tomatoes_2,Genre,0.8709971,True
22,tmdb_2,genres,tmdb_3,genres,0.8701116,True
23,imdb_4,year,tmdb_2,year,0.8678616,True
24,rotten_tomatoes_2,Genre,rotten_tomatoes_4,genre,0.86376107,True
25,imdb_1,ContentRating,rotten_tomatoes_2,ContentRating,0.8613375,True
26,metacritic_1,Genre,roger_ebert_1,genre,0.85969067,True
27,metacritic_3,runtime,tmdb_3,runtime,0.8591018,True
28,imdb_4,duration,metacritic_4,duration,0.8589007,True
29,imdb_3,Genre,roger_ebert_1,genre,0.855334,True
30,imdb_4,duration,rotten_tomatoes_1,Duration,0.8527843,True
31,imdb_3,Genre,metacritic_1,Genre,0.85273635,True
32,imdb_4,year,tmdb_3,year,0.8480643,True
33,metacritic_1,Runtime,tmdb_3,runtime,0.84756434,True
34,imdb_4,year,rotten_tomatoes_1,Year,0.8466132,True
35,imdb_4,genre,walmart_1,genre,0.8462931,True
36,amazon_1,year,rotten_tomatoes_3,year,0.8414669,True
37,metacritic_1,Genre,rotten_tomatoes_1,Genre,0.84103996,True
38,imdb_3,Duration,metacritic_4,duration,0.8404964,True
39,roger_ebert_1,genre,rotten_tomatoes_1,Genre,0.8398224,True
40,imdb_2,year,roger_ebert_1,year,0.8385318,True
41,metacritic_1,Genre,walmart_1,genre,0.8380567,True
42,metacritic_1,Year,roger_ebert_1,year,0.83762705,True
43,imdb_4,genre,metacritic_1,Genre,0.8375088,True
44,amazon_1,year,tmdb_2,year,0.83712685,True
45,amazon_1,year,tmdb_4,year,0.83585817,True
46,amazon_1,year,tmdb_3,year,0.83582306,True
47,metacritic_1,Year,tmdb_1,year,0.83513963,True
48,amazon_1,year,imdb_4,year,0.8343843,True
49,roger_ebert_1,genre,walmart_1,genre,0.8328045,True
50,metacritic_4,duration,rotten_tomatoes_1,Duration,0.8324319,True
51,rotten_tomatoes_1,Year,tmdb_2,year,0.83226746,True
52,rotten_tomatoes_1,Genre,rotten_tomatoes_4,genre,0.83035356,True
53,imdb_3,Genre,walmart_1,genre,0.82917404,True
