,table_a,column_a,table_b,column_b,similarity,correct
0,amazon_1,pubmonth,barnes_and_noble_1,pubmonth,0.95,True
1,amazon_4,rating,goodreads_2,rating,0.9494916,True
2,amazon_1,pubday,barnes_and_noble_1,pubday,0.94799995,True
3,amazon_1,isbn13,barnes_and_noble_1,isbn13,0.94799995,True
4,amazon_4,format,goodreads_2,format,0.94466335,True
5,amazon_1,pubyear,barnes_and_noble_1,pubyear,0.94398946,True
6,amazon_5,book_format,barnes_and_noble_6,book_format,0.94194156,True
7,goodreads_2,year,goodreads_3,year,0.9369332,True
8,amazon_4,year,goodreads_2,year,0.9362543,True
9,amazon_5,old_price,barnes_and_noble_6,old_price,0.9265963,True
10,book_depository_1,Language,goodreads_4,Language,0.9242002,True
11,barnes_and_noble_3,Pages,barnes_and_noble_6,pages,0.91874874,True
12,amazon_1,language,amazon_2,Language,0.9136652,True
13,goodreads_2,format,goodreads_4,Format,0.90441334,True
14,amazon_5,pages,barnes_and_noble_6,pages,0.9044069,True
15,barnes_and_noble_3,Publisher,barnes_and_noble_6,publisher,0.8888359,True
16,amazon_1,publisher,barnes_and_noble_1,publisher,0.88777,True
17,amazon_1,language,barnes_and_noble_5,language,0.88775235,True
18,amazon_1,publisher,amazon_2,Publisher,0.87165624,True
19,barnes_and_noble_3,Pages,barnes_and_noble_5,pages,0.87122977,True
20,amazon_2,Language,barnes_and_noble_5,language,0.8657158,True
21,amazon_1,pages,barnes_and_noble_1,pages,0.8643856,True
22,amazon_4,year,goodreads_3,year,0.8624444,True
23,book_depository_1,Page,goodreads_4,Page,0.86229384,True
24,amazon_1,series,barnes_and_noble_1,series,0.85923254,True
25,barnes_and_noble_3,Pages,barnes_and_noble_4,Pages,0.85917056,True
26,amazon_4,format,goodreads_4,Format,0.8588007,True
27,amazon_5,pages,barnes_and_noble_3,Pages,0.8587268,True
28,barnes_and_noble_1,pages,barnes_and_noble_5,pages,0.8575795,True
29,barnes_and_noble_5,pages,barnes_and_noble_6,pages,0.857024,True
30,book_depository_1,Format,goodreads_4,Format,0.8558322,True
31,amazon_1,publisher,amazon_3,Publisher,0.85523146,True
32,barnes_and_noble_1,publisher,barnes_and_noble_4,Publisher,0.853855,True
33,amazon_1,language,goodreads_1,Language,0.8526592,True
34,goodreads_1,Format,goodreads_2,format,0.85211545,True
35,barnes_and_noble_4,Pages,barnes_and_noble_6,pages,0.84899014,True
36,amazon_1,language,book_depository_1,Language,0.8488696,True
37,amazon_3,Pages,amazon_5,pages,0.8488139,True
38,barnes_and_noble_5,language,book_depository_1,Language,0.8474723,True
39,barnes_and_noble_3,Publisher,half_1,Publisher,0.8461715,True
40,amazon_3,Pages,barnes_and_noble_3,Pages,0.8448248,True
41,barnes_and_noble_1,pages,barnes_and_noble_3,Pages,0.84405965,True
42,amazon_2,Language,book_depository_1,Language,0.842574,True
43,amazon_2,Publisher,amazon_3,Publisher,0.8404623,True
44,book_depository_1,Language,goodreads_1,Language,0.8369951,True
45,amazon_2,Language,goodreads_4,Language,0.83644974,True
46,barnes_and_noble_5,language,goodreads_4,Language,0.8362713,True
47,barnes_and_noble_4,Product_dimensions,barnes_and_noble_6,product_dimensions,0.8361808,True
48,amazon_1,language,goodreads_4,Language,0.83580446,True
49,amazon_3,Publisher,barnes_and_noble_1,publisher,0.8345459,True
50,amazon_5,publisher,barnes_and_noble_6,publisher,0.83421266,True
51,barnes_and_noble_1,pages,barnes_and_noble_6,pages,0.83364713,True
52,barnes_and_noble_2,Publisher,barnes_and_noble_6,publisher,0.83243513,True
53,barnes_and_noble_3,Dimensions,half_1,Dimensions,0.8309848,True
54,barnes_and_noble_1,pages,barnes_and_noble_4,Pages,0.82959473,True
55,barnes_and_noble_2,Publisher,barnes_and_noble_3,Publisher,0.82604396,True
56,amazon_1,title,barnes_and_noble_1,title,0.82556885,True
57,barnes_and_noble_4,Pages,barnes_and_noble_5,pages,0.8246849,True
58,amazon_1,pages,amazon_5,pages,0.82411337,True
59,barnes_and_noble_3,Author,half_1,Author,0.8227191,True
60,amazon_1,pages,amazon_3,Pages,0.82197964,True
61,barnes_and_noble_1,publisher,barnes_and_noble_5,publisher,0.8168491,True
62,amazon_3,Pages,barnes_and_noble_5,pages,0.8150302,True
63,amazon_3,Publisher,barnes_and_noble_4,Publisher,0.81444836,True
64,amazon_5,cur_price,barnes_and_noble_6,cur_price,0.8141962,True
65,amazon_5,product_dimensions,barnes_and_noble_6,product_dimensions,0.8104111,True
66,barnes_and_noble_4,Publisher,barnes_and_noble_6,publisher,0.8097769,True
67,amazon_1,authors,barnes_and_noble_1,authors,0.80910397,True
68,barnes_and_noble_1,title,barnes_and_noble_5,title,0.8088538,True
69,amazon_3,Pages,barnes_and_noble_6,pages,0.8085806,True
70,amazon_1,pages,barnes_and_noble_5,pages,0.8077712,True
71,amazon_1,id,barnes_and_noble_1,id,0.80707824,True
72,amazon_5,pages,barnes_and_noble_5,pages,0.80627584,True
73,barnes_and_noble_2,Productdimensions,barnes_and_noble_4,Product_dimensions,0.8025478,True
74,barnes_and_noble_2,Publisher,barnes_and_noble_4,Publisher,0.8011549,True
75,amazon_4,format,goodreads_1,Format,0.79962796,True
76,book_depository_1,Format,goodreads_2,format,0.7994212,True
77,amazon_4,_id,goodreads_2,_id,0.79832643,True
78,book_depository_1,Author,goodreads_4,Author,0.79647124,True
79,amazon_1,series,amazon_2,Series,0.79646766,True
80,amazon_4,author,goodreads_2,author,0.7962295,True
81,barnes_and_noble_1,series,barnes_and_noble_4,Series,0.7958045,True
82,barnes_and_noble_2,Productdimensions,barnes_and_noble_6,product_dimensions,0.7941073,True
83,amazon_1,pages,barnes_and_noble_3,Pages,0.7934801,True
84,goodreads_3,name,imsa_1,name,0.7933806,True
85,amazon_1,publisher,barnes_and_noble_4,Publisher,0.7931186,True
86,amazon_5,authors,barnes_and_noble_6,authors,0.79298526,True
87,amazon_5,pages,barnes_and_noble_4,Pages,0.79274774,True
88,goodreads_3,author,imsa_1,author,0.7923889,True
89,amazon_1,publisher,barnes_and_noble_5,publisher,0.7901726,True
90,amazon_1,title,amazon_3,Title,0.7894875,True
91,amazon_4,name,goodreads_2,name,0.7893945,True
92,book_depository_1,Format,goodreads_1,Format,0.78937185,True
93,amazon_2,Publisher,barnes_and_noble_1,publisher,0.7892597,True
94,barnes_and_noble_3,Publisher,barnes_and_noble_4,Publisher,0.7889813,True
95,barnes_and_noble_3,Price,barnes_and_noble_5,price,0.7884895,True
96,amazon_1,pages,barnes_and_noble_6,pages,0.7870579,True
97,barnes_and_noble_3,Title,barnes_and_noble_6,title,0.7861991,True
98,barnes_and_noble_3,Title,half_1,Title,0.78430605,True
99,amazon_5,pages,barnes_and_noble_1,pages,0.7840548,True
100,barnes_and_noble_3,Publisher,barnes_and_noble_5,publisher,0.78348815,True
101,amazon_5,title,barnes_and_noble_6,title,0.7832866,True
102,goodreads_2,author,goodreads_3,author,0.78259236,True
103,barnes_and_noble_1,authors,barnes_and_noble_5,authors,0.78129053,True
104,amazon_5,publisher,barnes_and_noble_3,Publisher,0.7810048,True
105,amazon_3,Pages,barnes_and_noble_4,Pages,0.7804183,True
106,amazon_3,Pages,barnes_and_noble_1,pages,0.7791752,True
107,barnes_and_noble_4,Publisher,barnes_and_noble_5,publisher,0.77907413,True
108,goodreads_1,Rating,goodreads_2,rating,0.7759696,True
109,book_depository_1,Name,goodreads_4,Name,0.77565515,True
110,amazon_3,Publisher,barnes_and_noble_5,publisher,0.7755088,True
111,amazon_3,Publisher,amazon_5,publisher,0.7744332,True
112,amazon_3,Publisher,barnes_and_noble_3,Publisher,0.77376515,True
113,amazon_4,format,book_depository_1,Format,0.77342397,True
114,amazon_1,pages,barnes_and_noble_4,Pages,0.77337015,True
115,goodreads_2,author,goodreads_4,Author,0.77070224,True
116,amazon_1,edition,amazon_2,Edition,0.7700935,True
117,barnes_and_noble_1,publisher,barnes_and_noble_6,publisher,0.76771325,True
118,barnes_and_noble_1,publisher,barnes_and_noble_2,Publisher,0.7674545,True
119,goodreads_2,name,goodreads_3,name,0.7670867,True
120,goodreads_2,_id,goodreads_3,_id,0.7670095,True
121,barnes_and_noble_5,publisher,barnes_and_noble_6,publisher,0.76686054,True
122,goodreads_3,_id,imsa_1,_id,0.76618826,True
123,amazon_3,Title,barnes_and_noble_5,title,0.766131,True
124,barnes_and_noble_2,Title,barnes_and_noble_3,Title,0.7655567,True
125,goodreads_3,ID,imsa_1,ID,0.7649976,True
126,barnes_and_noble_3,Title,barnes_and_noble_5,title,0.76458347,True
127,barnes_and_noble_1,publisher,barnes_and_noble_3,Publisher,0.7645564,True
128,amazon_1,title,amazon_2,Title,0.7645129,True
129,amazon_1,title,barnes_and_noble_5,title,0.76433766,True
130,barnes_and_noble_6,publisher,half_1,Publisher,0.76392853,True
131,amazon_2,Title,amazon_3,Title,0.76283216,True
132,barnes_and_noble_4,Title,barnes_and_noble_5,title,0.76261216,True
133,barnes_and_noble_1,title,barnes_and_noble_4,Title,0.7610644,True
134,barnes_and_noble_2,Title,barnes_and_noble_6,title,0.7602642,True
135,amazon_2,Author,amazon_3,Author,0.76025397,True
136,amazon_5,_id,barnes_and_noble_6,_id,0.76017016,True
137,barnes_and_noble_3,Author,barnes_and_noble_4,Author,0.75928545,True
138,amazon_3,price,barnes_and_noble_3,Price,0.75773007,True
139,barnes_and_noble_5,authors,barnes_and_noble_6,authors,0.7575809,True
140,amazon_3,Author,barnes_and_noble_3,Author,0.75654095,True
141,amazon_1,language,barnes_and_noble_1,language,0.75625,True
142,amazon_2,Price,amazon_3,price,0.75542057,True
143,amazon_3,Publisher,barnes_and_noble_6,publisher,0.7548781,True
144,goodreads_2,name,goodreads_4,Name,0.75429,True
145,barnes_and_noble_2,Publisher,barnes_and_noble_5,publisher,0.75423944,True
146,amazon_3,Author,half_1,Author,0.75222,True
147,goodreads_3,year,imsa_1,year,0.7517241,True
148,amazon_3,Title,amazon_5,title,0.7514485,True
149,amazon_2,Publisher,barnes_and_noble_5,publisher,0.7514335,True
150,amazon_5,publication_date,barnes_and_noble_6,publication_date,0.7512605,True
151,barnes_and_noble_2,Title,barnes_and_noble_4,Title,0.7506844,True
152,goodreads_3,author,goodreads_4,Author,0.74999523,True
153,amazon_4,author,imsa_1,author,0.7499194,True
154,book_depository_1,_id,goodreads_4,_id,0.7493334,True
155,amazon_2,Series,barnes_and_noble_1,series,0.74921525,True
156,amazon_1,edition,barnes_and_noble_1,edition,0.7490196,True
157,amazon_3,Publisher,barnes_and_noble_2,Publisher,0.7484168,True
158,book_depository_1,ID,goodreads_4,ID,0.7471149,True
159,amazon_4,name,imsa_1,name,0.74682885,True
160,amazon_3,Publisher,half_1,Publisher,0.7462432,True
161,amazon_4,author,goodreads_3,author,0.7460066,True
162,amazon_1,authors,amazon_5,authors,0.74541956,True
163,barnes_and_noble_3,Publication_Date,barnes_and_noble_6,publication_date,0.7450536,True
164,amazon_1,publisher,goodreads_1,Publisher,0.744655,True
165,barnes_and_noble_3,ISBN13,barnes_and_noble_5,ISBN13,0.74383175,True
166,barnes_and_noble_1,authors,barnes_and_noble_6,authors,0.7435939,True
167,barnes_and_noble_1,language,barnes_and_noble_5,language,0.743481,True
168,amazon_1,authors,barnes_and_noble_5,authors,0.74342936,True
169,barnes_and_noble_3,ISBN13,barnes_and_noble_6,isbn13,0.7433752,True
170,barnes_and_noble_3,ID,barnes_and_noble_5,ID,0.7429761,True
171,goodreads_2,author,imsa_1,author,0.7420758,True
172,barnes_and_noble_5,title,barnes_and_noble_6,title,0.74089706,True
173,barnes_and_noble_3,Title,barnes_and_noble_4,Title,0.7401165,True
174,amazon_5,isbn13,barnes_and_noble_6,isbn13,0.74,True
175,amazon_1,publisher,amazon_5,publisher,0.73948646,True
176,amazon_3,Title,barnes_and_noble_1,title,0.73904616,True
177,barnes_and_noble_2,ID,barnes_and_noble_4,ID,0.7385537,True
178,book_depository_1,ISBN_10,goodreads_4,ISBN_10,0.73846155,True
179,book_depository_1,ISBN_13,goodreads_4,ISBN_13,0.73846155,True
180,amazon_3,Title,barnes_and_noble_3,Title,0.7381183,True
181,barnes_and_noble_1,title,barnes_and_noble_3,Title,0.73737293,True
182,barnes_and_noble_1,isbn13,barnes_and_noble_5,ISBN13,0.73679894,True
183,amazon_3,price,barnes_and_noble_5,price,0.7367425,True
184,amazon_5,title,barnes_and_noble_3,Title,0.7364146,True
185,barnes_and_noble_3,Publication_Date,half_1,Publication_Date,0.7361127,True
186,barnes_and_noble_3,ISBN13,half_1,ISBN13,0.7360274,True
