,table_a,column_a,table_b,column_b,similarity,correct
0,dblp_1,ENTRYTYPE,google_scholar_1,ENTRYTYPE,0.907637,True
1,arxiv_2,Year,thecvf_1,Year,0.9056941,True
2,dblp_1,number,google_scholar_1,number,0.8894871,True
3,dblp_1,year,dblp_3,year,0.8842608,True
4,arxiv_2,Month,thecvf_1,Month,0.8761218,True
5,dblp_2,venue,google_scholar_2,venue,0.86921006,True
6,citeseer_1,year,google_scholar_1,year,0.8487627,True
7,dblp_2,year,dblp_3,year,0.8456135,True
8,citeseer_1,year,google_scholar_2,year,0.8240436,True
9,arxiv_1,Date,neurips_1,Date,0.8226857,True
10,google_scholar_1,year,google_scholar_2,year,0.8178352,True
11,arxiv_1,Title,neurips_1,Title,0.81737936,True
12,dblp_1,publisher,google_scholar_1,publisher,0.8134669,True
13,arxiv_2,Title,thecvf_1,Title,0.8131486,True
14,arxiv_1,Authors,neurips_1,Authors,0.8123668,True
15,arxiv_1,Journal-ref,neurips_1,Journal-ref,0.8107115,True
16,arxiv_2,JournalRef,thecvf_1,JournalRef,0.8090782,True
17,dblp_2,authors,google_scholar_2,authors,0.8049676,True
18,arxiv_2,Authors,thecvf_1,Authors,0.8030256,True
19,dblp_1,journal,google_scholar_1,journal,0.8022828,True
20,dblp_1,year,dblp_2,year,0.7980761,True
21,dblp_2,title,google_scholar_2,title,0.79804623,True
22,arxiv_1,Abstract,neurips_1,Abstract,0.79795694,True
23,dblp_1,pages,google_scholar_1,pages,0.79793614,True
24,dblp_1,booktitle,google_scholar_1,booktitle,0.7974028,True
25,dblp_3,month,thecvf_1,Month,0.7944309,True
26,dblp_1,journal,dblp_3,journal,0.7907475,True
27,arxiv_1,_id,neurips_1,_id,0.78950477,True
28,citeseer_1,title,dblp_3,title,0.778511,True
29,dblp_1,author,google_scholar_1,author,0.77760583,True
30,citeseer_1,authors,dblp_3,authors,0.77551055,True
31,dblp_1,title,google_scholar_1,title,0.77160937,True
32,arxiv_2,_id,thecvf_1,_id,0.76861686,True
33,dblp_2,title,dblp_3,title,0.76257074,True
34,arxiv_1,Title,arxiv_2,Title,0.7555553,True
35,dblp_2,authors,dblp_3,authors,0.75469977,True
36,arxiv_2,Tag,thecvf_1,Tag,0.75421685,True
37,dblp_2,year,google_scholar_2,year,0.7521739,True
