,table_a,column_a,table_b,column_b,similarity,correct
0,sephora_2,price,ulta_1,price,0.9042098,True
1,sephora_1,Price,sephora_2,price,0.85002834,True
2,sephora_2,brand,ulta_1,brand,0.8328673,True
3,sephora_2,number of colors,ulta_1,number of colors/scent,0.82464063,True
4,sephora_2,product name,ulta_1,product name,0.82200605,True
5,sephora_2,rating,ulta_1,rating,0.8139823,True
6,amazon_1,Price,sephora_1,Price,0.81263113,True
7,amazon_1,Color,sephora_1,Color,0.81150913,True
8,amazon_1,Description,sephora_1,Description,0.8092262,True
9,sephora_1,Price,ulta_1,price,0.8058855,True
10,sephora_2,_id,ulta_1,_id,0.78178036,True
11,amazon_1,Price,ulta_1,price,0.73064387,True
12,amazon_1,Price,sephora_2,price,0.7199458,True
13,sephora_1,Product_id,sephora_2,product name,0.4658514,False
14,sephora_1,Product_id,ulta_1,product name,0.4485907,False
15,amazon_1,ID,ulta_1,_id,0.43543154,True
16,amazon_1,Color,sephora_2,number of colors,0.43108043,False
17,sephora_1,Color,sephora_2,number of colors,0.42793712,False
18,amazon_1,ID,sephora_2,_id,0.4270603,True
19,amazon_1,Color,ulta_1,number of colors/scent,0.4067673,False
20,amazon_1,ID,sephora_1,Product_id,0.40626374,True
21,sephora_1,Color,ulta_1,number of colors/scent,0.38125566,False
22,sephora_1,Description,sephora_2,brand,0.37098205,False
23,amazon_1,Description,sephora_2,brand,0.3065892,False
24,sephora_1,Description,ulta_1,brand,0.30129194,False
