,table_a,column_a,table_b,column_b,similarity,correct
0,imdb_3,ContentRating,rotten_tomatoes_2,ContentRating,0.93829423,True
1,imdb_3,Genre,rotten_tomatoes_2,Genre,0.8946351,True
2,tmdb_2,year,tmdb_4,year,0.89070207,True
3,tmdb_3,year,tmdb_4,year,0.8834661,True
4,imdb_3,Duration,imdb_4,duration,0.8764758,True
5,imdb_3,Genre,imdb_4,genre,0.8747324,True
6,imdb_1,Genre,imdb_3,Genre,0.87077683,True
7,imdb_3,Rating,rotten_tomatoes_2,Rating,0.86684304,True
8,imdb_4,genre,roger_ebert_1,genre,0.86626405,True
9,imdb_1,Genre,rotten_tomatoes_2,Genre,0.86487055,True
10,imdb_1,ContentRating,imdb_3,ContentRating,0.8637168,True
11,imdb_1,Duration,rotten_tomatoes_2,Duration,0.86110294,True
12,metacritic_3,genres,tmdb_3,genres,0.86085683,True
13,rotten_tomatoes_1,Genre,rotten_tomatoes_2,Genre,0.86055803,True
14,tmdb_2,year,tmdb_3,year,0.8600391,True
15,imdb_2,year,tmdb_1,year,0.8588666,True
16,imdb_1,ContentRating,rotten_tomatoes_2,ContentRating,0.8585995,True
17,tmdb_3,genres,tmdb_4,genres,0.857834,True
18,rotten_tomatoes_2,Genre,rotten_tomatoes_4,genre,0.8548582,True
19,tmdb_2,genres,tmdb_3,genres,0.8544695,True
20,metacritic_1,Runtime,metacritic_3,runtime,0.8528837,True
21,tmdb_2,genres,tmdb_4,genres,0.85199165,True
22,imdb_4,year,tmdb_4,year,0.84943455,True
23,imdb_3,Genre,rotten_tomatoes_1,Genre,0.8492648,True
24,imdb_4,duration,roger_ebert_1,duration,0.84867525,True
25,imdb_2,year,metacritic_1,Year,0.8483888,True
26,metacritic_1,Genre,roger_ebert_1,genre,0.8476437,True
27,imdb_3,Genre,roger_ebert_1,genre,0.84745896,True
28,imdb_1,Genre,rotten_tomatoes_1,Genre,0.84233457,True
29,imdb_3,Genre,metacritic_1,Genre,0.8370651,True
30,imdb_4,year,tmdb_2,year,0.8358617,True
31,imdb_4,duration,metacritic_4,duration,0.8349652,True
32,imdb_4,genre,walmart_1,genre,0.8334543,True
33,rotten_tomatoes_1,Language,tmdb_3,language,0.832568,True
34,imdb_3,Duration,rotten_tomatoes_1,Duration,0.8291985,True
35,imdb_4,duration,rotten_tomatoes_1,Duration,0.8277275,True
36,amazon_1,year,tmdb_3,year,0.8273231,True
37,imdb_4,year,tmdb_3,year,0.82706434,True
38,metacritic_1,Genre,rotten_tomatoes_1,Genre,0.8266379,True
39,amazon_1,year,rotten_tomatoes_3,year,0.82546693,True
40,imdb_4,genre,metacritic_1,Genre,0.82542306,True
41,roger_ebert_1,genre,rotten_tomatoes_1,Genre,0.825383,True
42,metacritic_3,runtime,tmdb_3,runtime,0.8228823,True
43,rotten_tomatoes_1,Genre,rotten_tomatoes_4,genre,0.8209683,True
44,imdb_1,Genre,imdb_4,genre,0.8209564,True
45,imdb_4,genre,rotten_tomatoes_1,Genre,0.82084477,True
46,roger_ebert_1,genre,rotten_tomatoes_2,Genre,0.8197317,True
47,imdb_3,Genre,walmart_1,genre,0.81945056,True
48,metacritic_1,Genre,rotten_tomatoes_4,genre,0.81860256,True
49,imdb_2,year,roger_ebert_1,year,0.8176467,True
50,metacritic_1,Year,roger_ebert_1,year,0.8168582,True
51,amazon_1,year,tmdb_2,year,0.8163768,True
52,imdb_4,year,rotten_tomatoes_1,Year,0.8148632,True
53,metacritic_1,Genre,walmart_1,genre,0.8146671,True
54,metacritic_3,genres,tmdb_2,genres,0.8139483,True
55,imdb_1,Genre,metacritic_1,Genre,0.81276643,True
56,imdb_1,Genre,rotten_tomatoes_4,genre,0.8125477,True
57,imdb_1,Genre,roger_ebert_1,genre,0.8110793,True
58,roger_ebert_1,genre,walmart_1,genre,0.810489,True
59,amazon_1,year,imdb_4,year,0.8091343,True
60,imdb_1,Genre,walmart_1,genre,0.80886877,True
61,roger_ebert_1,year,tmdb_1,year,0.8078678,True
62,metacritic_1,Year,tmdb_1,year,0.80764216,True
63,rotten_tomatoes_1,Genre,walmart_1,genre,0.80637074,True
64,amazon_1,year,tmdb_4,year,0.80460817,True
65,metacritic_4,duration,rotten_tomatoes_1,Duration,0.8020317,True
66,rotten_tomatoes_1,Year,rotten_tomatoes_3,year,0.80146664,True
67,rotten_tomatoes_4,year,tmdb_4,year,0.79997814,True
68,metacritic_1,Genre,metacritic_4,genre,0.7998031,True
69,imdb_3,Duration,metacritic_4,duration,0.7963875,True
70,imdb_4,genre,rotten_tomatoes_2,Genre,0.795564,True
71,imdb_3,Duration,roger_ebert_1,duration,0.7947133,True
72,rotten_tomatoes_1,Year,tmdb_2,year,0.7942675,True
73,metacritic_1,Genre,rotten_tomatoes_2,Genre,0.7942322,True
74,imdb_4,movie_rating,metacritic_2,movie_rating,0.78764623,True
75,imdb_3,Duration,rotten_tomatoes_2,Duration,0.7846452,True
76,rotten_tomatoes_4,year,tmdb_2,year,0.7846359,True
77,metacritic_1,Runtime,tmdb_3,runtime,0.7835897,True
78,roger_ebert_1,genre,rotten_tomatoes_4,genre,0.7812285,True
79,rotten_tomatoes_3,year,tmdb_3,year,0.7812109,True
80,amazon_1,year,rotten_tomatoes_1,Year,0.7806699,True
81,rotten_tomatoes_4,genre,walmart_1,genre,0.78009045,True
82,rotten_tomatoes_3,year,tmdb_2,year,0.7793259,True
83,imdb_3,Creators,rotten_tomatoes_2,Creators,0.778962,True
84,metacritic_3,genres,tmdb_4,genres,0.77894145,True
85,imdb_3,Director,rotten_tomatoes_2,Director,0.7773137,True
86,rotten_tomatoes_1,Year,tmdb_3,year,0.7771802,True
87,imdb_3,Genre,rotten_tomatoes_4,genre,0.7768382,True
88,imdb_4,genre,rotten_tomatoes_4,genre,0.77588564,True
89,tmdb_2,duration,walmart_1,duration,0.77568024,True
90,imdb_3,Cast,rotten_tomatoes_2,Cast,0.775181,True
91,roger_ebert_1,duration,rotten_tomatoes_1,Duration,0.7742543,True
92,rotten_tomatoes_4,year,tmdb_3,year,0.773259,True
93,metacritic_1,Runtime,rotten_tomatoes_4,runtime,0.77230155,True
94,rotten_tomatoes_4,runtime,tmdb_3,runtime,0.77190876,True
95,rotten_tomatoes_3,year,tmdb_4,year,0.7675706,True
96,imdb_1,Duration,imdb_3,Duration,0.7669268,True
97,rotten_tomatoes_2,Genre,walmart_1,genre,0.765577,True
98,metacritic_4,duration,roger_ebert_1,duration,0.7655501,True
99,imdb_3,Summary,rotten_tomatoes_2,Summary,0.764341,True
100,imdb_4,year,rotten_tomatoes_3,year,0.76191175,True
101,imdb_3,Title,rotten_tomatoes_2,Title,0.7617613,True
102,rotten_tomatoes_1,Duration,rotten_tomatoes_2,Duration,0.75750923,True
103,imdb_4,actors,roger_ebert_1,actors,0.7571604,True
104,metacritic_2,release_year,metacritic_3,release year,0.75292575,True
105,rotten_tomatoes_1,Director,rotten_tomatoes_2,Director,0.7527703,True
106,metacritic_3,languages,tmdb_3,language,0.7518584,True
107,metacritic_1,_id,metacritic_4,_id,0.7507268,True
108,imdb_1,Duration,rotten_tomatoes_1,Duration,0.75019956,True
109,metacritic_4,genre,walmart_1,genre,0.75013745,True
110,imdb_4,directors,roger_ebert_1,directors,0.7492894,True
111,imdb_1,Director,imdb_3,Director,0.74887663,True
112,imdb_4,movie_name,roger_ebert_1,movie_name,0.7484615,True
113,rotten_tomatoes_1,Year,tmdb_4,year,0.74707115,True
114,metacritic_3,runtime,rotten_tomatoes_4,runtime,0.74438006,True
115,imdb_3,Year,rotten_tomatoes_2,Year,0.7419355,False
116,imdb_1,Cast,imdb_3,Cast,0.74013174,True
117,imdb_4,directors,tmdb_4,directors,0.7399867,True
118,tmdb_2,stars,tmdb_4,stars,0.7395003,True
119,imdb_4,id,roger_ebert_1,id,0.7394442,True
120,imdb_3,ID,rotten_tomatoes_2,ID,0.7393259,True
121,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Cast,0.73860526,True
122,imdb_1,Director,rotten_tomatoes_1,Director,0.73808044,True
123,imdb_2,actors,imdb_4,actors,0.7379323,True
124,imdb_1,Duration,imdb_4,duration,0.73648417,True
125,amazon_1,time,rotten_tomatoes_3,time,0.73629385,True
126,tmdb_3,directors,tmdb_4,directors,0.735884,True
127,metacritic_1,Director,metacritic_4,director,0.735535,True
128,imdb_2,director,tmdb_2,director,0.7340634,True
129,imdb_1,Creator,rotten_tomatoes_1,Creator,0.73325443,True
130,metacritic_3,writers,tmdb_3,writers,0.7320113,True
131,imdb_4,year,roger_ebert_1,year,0.7318765,True
