,table_a,column_a,table_b,column_b,similarity,correct
0,amazon_1,director,imdb_1,Director,1.0,True
1,amazon_1,id,imdb_2,ID,1.0,True
2,amazon_1,director,imdb_2,director,1.0,True
3,amazon_1,title,imdb_3,Title,1.0,True
4,amazon_1,director,imdb_3,Director,1.0,True
5,amazon_1,id,imdb_4,id,1.0,True
6,amazon_1,year,imdb_4,year,1.0,True
7,amazon_1,id,metacritic_1,_id,1.0,True
8,amazon_1,id,metacritic_1,ID,1.0,True
9,amazon_1,director,metacritic_1,Director,1.0,True
10,amazon_1,id,metacritic_2,_id,1.0,True
11,amazon_1,title,metacritic_2,title,1.0,True
12,amazon_1,id,metacritic_3,_id,1.0,True
13,amazon_1,id,metacritic_3,id,1.0,True
14,amazon_1,title,metacritic_3,title,1.0,True
15,amazon_1,director,metacritic_3,director,1.0,True
16,amazon_1,star,metacritic_3,starring,1.0,True
17,amazon_1,id,metacritic_4,_id,1.0,True
18,amazon_1,director,metacritic_4,director,1.0,True
19,amazon_1,id,roger_ebert_1,id,1.0,True
20,amazon_1,director,rotten_tomatoes_1,Director,1.0,True
21,amazon_1,year,rotten_tomatoes_1,Year,1.0,True
22,amazon_1,title,rotten_tomatoes_2,Title,1.0,True
23,amazon_1,director,rotten_tomatoes_2,Director,1.0,True
24,amazon_1,id,rotten_tomatoes_3,id,1.0,True
25,amazon_1,title,rotten_tomatoes_3,title,1.0,True
26,amazon_1,time,rotten_tomatoes_3,time,1.0,True
27,amazon_1,director,rotten_tomatoes_3,director,1.0,True
28,amazon_1,year,rotten_tomatoes_3,year,1.0,True
29,amazon_1,id,rotten_tomatoes_4,_id,1.0,True
30,amazon_1,director,rotten_tomatoes_4,director,1.0,True
31,amazon_1,year,rotten_tomatoes_4,year,1.0,True
32,amazon_1,star,rotten_tomatoes_4,star,1.0,True
33,amazon_1,id,tmdb_1,ID,1.0,True
34,amazon_1,title,tmdb_1,title,1.0,True
35,amazon_1,director,tmdb_1,director(s),1.0,True
36,amazon_1,id,tmdb_2,_id,1.0,True
37,amazon_1,director,tmdb_2,director,1.0,True
38,amazon_1,year,tmdb_2,year,1.0,True
39,amazon_1,id,tmdb_3,_id,1.0,True
40,amazon_1,id,tmdb_3,id,1.0,True
41,amazon_1,title,tmdb_3,title,1.0,True
42,amazon_1,year,tmdb_3,year,1.0,True
43,amazon_1,id,tmdb_4,_id,1.0,True
44,amazon_1,year,tmdb_4,year,1.0,True
45,amazon_1,id,walmart_1,_id,1.0,True
46,imdb_1,Name,imdb_2,name,1.0,True
47,imdb_1,Director,imdb_2,director,1.0,True
48,imdb_1,Id,imdb_3,ID,1.0,True
49,imdb_1,Director,imdb_3,Director,1.0,True
50,imdb_1,Cast,imdb_3,Cast,1.0,True
51,imdb_1,Duration,imdb_3,Duration,1.0,True
