,table_a,column_a,table_b,column_b,similarity,correct
0,imdb_3,ContentRating,rotten_tomatoes_2,ContentRating,0.94894063,True
1,tmdb_2,year,tmdb_4,year,0.91036874,True
2,imdb_3,Duration,imdb_4,duration,0.8984192,True
3,tmdb_3,year,tmdb_4,year,0.8981328,True
4,imdb_3,Genre,rotten_tomatoes_2,Genre,0.89686745,True
5,imdb_1,ContentRating,imdb_3,ContentRating,0.89430916,True
6,imdb_2,year,tmdb_1,year,0.8917403,True
7,metacritic_1,Runtime,metacritic_3,runtime,0.88868904,True
8,imdb_3,Rating,rotten_tomatoes_2,Rating,0.8828715,True
9,imdb_4,year,tmdb_4,year,0.88210124,True
10,imdb_3,Genre,imdb_4,genre,0.8812882,True
11,tmdb_3,genres,tmdb_4,genres,0.8785955,True
12,imdb_1,Duration,rotten_tomatoes_2,Duration,0.8780508,True
13,imdb_4,genre,roger_ebert_1,genre,0.8778489,True
14,imdb_2,year,metacritic_1,Year,0.87549686,True
15,tmdb_2,genres,tmdb_4,genres,0.875198,True
16,tmdb_2,year,tmdb_3,year,0.87370574,True
17,metacritic_3,genres,tmdb_3,genres,0.87338036,True
18,imdb_1,Genre,rotten_tomatoes_2,Genre,0.873219,True
19,imdb_1,Genre,imdb_3,Genre,0.87191755,True
20,tmdb_2,genres,tmdb_3,genres,0.86920166,True
21,rotten_tomatoes_1,Genre,rotten_tomatoes_2,Genre,0.8685959,True
22,imdb_4,duration,roger_ebert_1,duration,0.8684184,True
23,imdb_4,year,tmdb_2,year,0.8658617,True
24,imdb_3,Duration,rotten_tomatoes_1,Duration,0.86359376,True
25,rotten_tomatoes_2,Genre,rotten_tomatoes_4,genre,0.8627356,True
26,imdb_1,ContentRating,rotten_tomatoes_2,ContentRating,0.8612377,True
27,metacritic_1,Genre,roger_ebert_1,genre,0.85763294,True
28,imdb_4,duration,metacritic_4,duration,0.8566383,True
29,imdb_3,Genre,rotten_tomatoes_1,Genre,0.8561511,True
30,metacritic_3,runtime,tmdb_3,runtime,0.8560727,True
31,imdb_3,Genre,roger_ebert_1,genre,0.8540305,True
32,imdb_1,Genre,rotten_tomatoes_1,Genre,0.8496968,True
33,imdb_3,Genre,metacritic_1,Genre,0.8491496,True
34,imdb_4,duration,rotten_tomatoes_1,Duration,0.84874886,True
35,imdb_4,year,rotten_tomatoes_1,Year,0.8475299,True
36,imdb_4,year,tmdb_3,year,0.84539765,True
37,metacritic_1,Runtime,tmdb_3,runtime,0.84406453,True
38,imdb_4,genre,walmart_1,genre,0.8438002,True
39,amazon_1,year,rotten_tomatoes_3,year,0.83880025,True
40,metacritic_1,Genre,rotten_tomatoes_1,Genre,0.8381359,True
41,imdb_3,Duration,metacritic_4,duration,0.8380731,True
42,amazon_1,year,tmdb_2,year,0.83704346,True
43,roger_ebert_1,genre,rotten_tomatoes_1,Genre,0.836281,True
44,imdb_4,genre,metacritic_1,Genre,0.835544,True
45,rotten_tomatoes_1,Year,rotten_tomatoes_3,year,0.8354667,True
46,amazon_1,year,tmdb_3,year,0.8343231,True
47,rotten_tomatoes_1,Language,tmdb_3,language,0.8338127,True
48,amazon_1,year,tmdb_4,year,0.8326081,True
49,metacritic_4,duration,rotten_tomatoes_1,Duration,0.83217204,True
50,metacritic_1,Year,tmdb_1,year,0.83209485,True
51,metacritic_1,Year,roger_ebert_1,year,0.8302568,True
52,amazon_1,year,imdb_4,year,0.82980096,True
53,rotten_tomatoes_1,Genre,rotten_tomatoes_4,genre,0.8287628,True
54,metacritic_1,Genre,walmart_1,genre,0.8276924,True
55,rotten_tomatoes_1,Year,tmdb_2,year,0.82726747,True
56,imdb_4,genre,rotten_tomatoes_1,Genre,0.82715255,True
57,imdb_3,Genre,walmart_1,genre,0.8264556,True
58,roger_ebert_1,genre,rotten_tomatoes_2,Genre,0.82622397,True
59,roger_ebert_1,genre,walmart_1,genre,0.8258341,True
60,imdb_2,year,roger_ebert_1,year,0.82580966,True
61,metacritic_3,genres,tmdb_2,genres,0.82552224,True
62,imdb_1,Genre,imdb_4,genre,0.8214556,True
63,imdb_3,Duration,roger_ebert_1,duration,0.82036304,True
64,roger_ebert_1,year,tmdb_1,year,0.8203257,True
65,rotten_tomatoes_1,Genre,walmart_1,genre,0.82030886,True
66,metacritic_1,Genre,rotten_tomatoes_4,genre,0.81833535,True
67,imdb_1,Genre,rotten_tomatoes_4,genre,0.81815374,True
68,imdb_1,Genre,roger_ebert_1,genre,0.81687295,True
69,imdb_3,Director,rotten_tomatoes_2,Director,0.8157236,True
70,imdb_1,Genre,metacritic_1,Genre,0.81499493,True
71,imdb_4,movie_rating,metacritic_2,movie_rating,0.81431293,True
72,imdb_1,Genre,walmart_1,genre,0.8141972,True
73,metacritic_1,Genre,metacritic_4,genre,0.8122152,True
74,amazon_1,year,rotten_tomatoes_1,Year,0.8114685,True
75,rotten_tomatoes_1,Year,tmdb_3,year,0.8109242,True
76,imdb_3,Creators,rotten_tomatoes_2,Creators,0.8096401,True
77,rotten_tomatoes_4,runtime,tmdb_3,runtime,0.8048135,True
78,rotten_tomatoes_1,Year,tmdb_4,year,0.8030856,True
79,roger_ebert_1,duration,rotten_tomatoes_1,Duration,0.80266887,True
80,metacritic_1,Genre,rotten_tomatoes_2,Genre,0.8022893,True
81,imdb_4,genre,rotten_tomatoes_2,Genre,0.80175304,True
82,rotten_tomatoes_4,year,tmdb_4,year,0.80031145,True
83,rotten_tomatoes_3,year,tmdb_4,year,0.79557055,True
84,imdb_3,Cast,rotten_tomatoes_2,Cast,0.7946253,True
85,metacritic_1,Runtime,rotten_tomatoes_4,runtime,0.7927527,True
