,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.9130434782608695,0.14685314685314685,0.25301204819277107,0.6666666666666666,0.875,0.8461538461538461,0.8888888888888888,0.9130434782608695,0.16083916083916083
coma_schema,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.9767441860465116,0.9861111111111112,0.8712871287128713,0.8294573643410853,0.8181818181818182
coma_schema_instance,0.8986486486486487,0.9300699300699301,0.9140893470790379,1.0,1.0,0.9864864864864865,0.9326923076923077,0.9104477611940298,0.916083916083916
cupid,0.875,0.5874125874125874,0.702928870292887,1.0,1.0,1.0,0.9855072463768116,0.8876404494382022,0.5874125874125874
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.7315789473684211,0.972027972027972,0.8348348348348349,0.9655172413793104,0.3919308357348703,0.24610051993067592,0.17698019801980197,0.13763233878729547,0.8321678321678322
distribution_based,0.8602150537634409,0.5594405594405595,0.6779661016949153,0.9285714285714286,0.825,0.7727272727272727,0.7311827956989247,0.6974789915966386,0.6363636363636364
jaccard,0.8717948717948718,0.7132867132867133,0.7846153846153847,1.0,1.0,0.9166666666666666,0.7014925373134329,0.5465116279069767,0.6573426573426573
similarity_flooding,0.5947368421052631,0.7902097902097902,0.6786786786786786,0.7155172413793104,0.3400576368876081,0.2218370883882149,0.1670792079207921,0.136669874879692,0.6573426573426573
starmie-model_drop_num_col_random_column_0-ft,0.746031746031746,0.986013986013986,0.8493975903614458,1.0,0.4633333333333333,0.2845691382765531,0.20457796852646637,0.15906562847608455,0.8251748251748252
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.6473684210526316,0.8601398601398601,0.7387387387387387,0.7610619469026548,0.3827893175074184,0.24064171122994651,0.17684478371501272,0.14158415841584157,0.6993006993006993
valentwin-amo-ame-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.7368421052631579,0.9790209790209791,0.8408408408408409,0.9568965517241379,0.41210374639769454,0.24783362218370883,0.17698019801980197,0.13763233878729547,0.8951048951048951
