,table_a,column_a,table_b,column_b,similarity,correct
0,stockport_contracts_0,unnamed1,stockport_contracts_1,Client,1.0,True
1,stockport_contracts_0,unnamed18,stockport_contracts_1,unnamed,1.0,True
2,stockport_contracts_0,unnamed1,stockport_contracts_10,Client,1.0,True
3,stockport_contracts_0,unnamed1,stockport_contracts_11,nan1,1.0,True
4,stockport_contracts_0,unnamed1,stockport_contracts_2,Client,1.0,True
5,stockport_contracts_0,unnamed18,stockport_contracts_2,Council Directorate,1.0,True
6,stockport_contracts_0,unnamed1,stockport_contracts_3,Client,1.0,True
7,stockport_contracts_0,unnamed1,stockport_contracts_5,Client Name,1.0,True
8,stockport_contracts_0,unnamed18,stockport_contracts_5,Council Directorate,1.0,True
9,stockport_contracts_0,unnamed1,stockport_contracts_6,Client,1.0,True
10,stockport_contracts_0,unnamed1,stockport_contracts_7,Client,1.0,True
11,stockport_contracts_0,unnamed1,stockport_contracts_8,Client,1.0,True
12,stockport_contracts_0,unnamed1,stockport_contracts_9,Client,1.0,True
13,stockport_contracts_1,Client,stockport_contracts_10,Client,1.0,True
14,stockport_contracts_1,Client,stockport_contracts_11,nan1,1.0,True
15,stockport_contracts_1,Client,stockport_contracts_2,Client,1.0,True
16,stockport_contracts_1,Ext. Applied to Contract,stockport_contracts_2,Ext. Applied to Contract,1.0,True
17,stockport_contracts_1,unnamed,stockport_contracts_2,Council Directorate,1.0,True
18,stockport_contracts_1,Client,stockport_contracts_3,Client,1.0,True
19,stockport_contracts_1,Ext. Applied to Contract,stockport_contracts_3,Ext. Applied to Contract,1.0,True
20,stockport_contracts_1,Client,stockport_contracts_5,Client Name,1.0,True
21,stockport_contracts_1,Ext. Applied to Contract,stockport_contracts_5,Ext. Applied to Contract,1.0,True
22,stockport_contracts_1,unnamed,stockport_contracts_5,Council Directorate,1.0,True
23,stockport_contracts_1,Client,stockport_contracts_6,Client,1.0,True
24,stockport_contracts_1,Client,stockport_contracts_7,Client,1.0,True
25,stockport_contracts_1,Client,stockport_contracts_8,Client,1.0,True
26,stockport_contracts_1,Ext. Applied to Contract,stockport_contracts_8,Ext. Applied to Contract,1.0,True
27,stockport_contracts_1,Client,stockport_contracts_9,Client,1.0,True
28,stockport_contracts_10,Client,stockport_contracts_11,nan1,1.0,True
29,stockport_contracts_10,Ext. Applied to Contract,stockport_contracts_11,nan10,1.0,True
30,stockport_contracts_10,Council Directorate,stockport_contracts_11,nan19,1.0,True
31,stockport_contracts_10,Client,stockport_contracts_2,Client,1.0,True
32,stockport_contracts_10,Client,stockport_contracts_3,Client,1.0,True
33,stockport_contracts_10,Client,stockport_contracts_5,Client Name,1.0,True
34,stockport_contracts_10,Client,stockport_contracts_6,Client,1.0,True
35,stockport_contracts_10,Client,stockport_contracts_7,Client,1.0,True
36,stockport_contracts_10,Client,stockport_contracts_8,Client,1.0,True
37,stockport_contracts_10,Client,stockport_contracts_9,Client,1.0,True
38,stockport_contracts_11,nan1,stockport_contracts_2,Client,1.0,True
39,stockport_contracts_11,nan1,stockport_contracts_3,Client,1.0,True
40,stockport_contracts_11,nan1,stockport_contracts_5,Client Name,1.0,True
41,stockport_contracts_11,nan1,stockport_contracts_6,Client,1.0,True
42,stockport_contracts_11,nan1,stockport_contracts_7,Client,1.0,True
43,stockport_contracts_11,nan1,stockport_contracts_8,Client,1.0,True
44,stockport_contracts_11,nan1,stockport_contracts_9,Client,1.0,True
45,stockport_contracts_2,Client,stockport_contracts_3,Client,1.0,True
46,stockport_contracts_2,Ext. Applied to Contract,stockport_contracts_3,Ext. Applied to Contract,1.0,True
47,stockport_contracts_2,Client,stockport_contracts_5,Client Name,1.0,True
48,stockport_contracts_2,Ext. Applied to Contract,stockport_contracts_5,Ext. Applied to Contract,1.0,True
49,stockport_contracts_2,Council Directorate,stockport_contracts_5,Council Directorate,1.0,True
50,stockport_contracts_2,Client,stockport_contracts_6,Client,1.0,True
51,stockport_contracts_2,Client,stockport_contracts_7,Client,1.0,True
52,stockport_contracts_2,Client,stockport_contracts_8,Client,1.0,True
53,stockport_contracts_2,Ext. Applied to Contract,stockport_contracts_8,Ext. Applied to Contract,1.0,True
54,stockport_contracts_2,Client,stockport_contracts_9,Client,1.0,True
55,stockport_contracts_3,Client,stockport_contracts_5,Client Name,1.0,True
56,stockport_contracts_3,Ext. Applied to Contract,stockport_contracts_5,Ext. Applied to Contract,1.0,True
57,stockport_contracts_3,Client,stockport_contracts_6,Client,1.0,True
58,stockport_contracts_3,Council Directorate,stockport_contracts_6,Council Directorate,1.0,True
59,stockport_contracts_3,Client,stockport_contracts_7,Client,1.0,True
60,stockport_contracts_3,Agreement Type,stockport_contracts_7,Agreement Type,1.0,True
61,stockport_contracts_3,Client,stockport_contracts_8,Client,1.0,True
62,stockport_contracts_3,Ext. Applied to Contract,stockport_contracts_8,Ext. Applied to Contract,1.0,True
63,stockport_contracts_3,Client,stockport_contracts_9,Client,1.0,True
64,stockport_contracts_5,Client Name,stockport_contracts_6,Client,1.0,True
65,stockport_contracts_5,Client Name,stockport_contracts_7,Client,1.0,True
66,stockport_contracts_5,Client Name,stockport_contracts_8,Client,1.0,True
67,stockport_contracts_5,Ext. Applied to Contract,stockport_contracts_8,Ext. Applied to Contract,1.0,True
68,stockport_contracts_5,Client Name,stockport_contracts_9,Client,1.0,True
69,stockport_contracts_6,Client,stockport_contracts_7,Client,1.0,True
70,stockport_contracts_6,Ext. Applied to Contract,stockport_contracts_7,Ext. Applied to Contract,1.0,True
71,stockport_contracts_6,Client,stockport_contracts_8,Client,1.0,True
72,stockport_contracts_6,Client,stockport_contracts_9,Client,1.0,True
73,stockport_contracts_7,Client,stockport_contracts_8,Client,1.0,True
74,stockport_contracts_7,Client,stockport_contracts_9,Client,1.0,True
75,stockport_contracts_8,Client,stockport_contracts_9,Client,1.0,True
76,stockport_contracts_10,Contract End Date,stockport_contracts_11,nan9,0.9607843137254902,True
77,stockport_contracts_2,Maximum Extend Date,stockport_contracts_8,Maximum Extend Date,0.9534883720930232,True
78,stockport_contracts_7,Contract End Date,stockport_contracts_8,Contract End Date,0.9333333333333332,True
79,stockport_contracts_7,Maximum Extend Date,stockport_contracts_8,Contract End Date,0.9333333333333332,False
80,stockport_contracts_0,unnamed8,stockport_contracts_10,Review Date,0.9310344827586208,False
81,stockport_contracts_7,Contract End Date,stockport_contracts_8,Maximum Extend Date,0.9302325581395348,False
82,stockport_contracts_7,Maximum Extend Date,stockport_contracts_8,Maximum Extend Date,0.9302325581395348,True
83,stockport_contracts_10,Contract End Date,stockport_contracts_2,Review Date,0.9230769230769232,False
84,stockport_contracts_2,Review Date,stockport_contracts_7,Review Date,0.92,True
85,stockport_contracts_3,Supplier Type,stockport_contracts_7,Supplier Type,0.9166666666666666,True
86,stockport_contracts_3,Supplier Type,stockport_contracts_5,Supplier Type,0.9090909090909092,True
87,stockport_contracts_10,Review Date,stockport_contracts_11,nan12,0.9032258064516128,True
88,stockport_contracts_0,unnamed11,stockport_contracts_11,nan11,0.8974358974358975,False
89,stockport_contracts_0,unnamed11,stockport_contracts_1,Review Date,0.8947368421052632,True
90,stockport_contracts_2,Maximum Extend Date,stockport_contracts_7,Maximum Extend Date,0.8888888888888888,True
91,stockport_contracts_1,Review Date,stockport_contracts_11,nan12,0.8857142857142857,True
92,stockport_contracts_11,nan6,stockport_contracts_2,Contract Start Date,0.8846153846153846,True
93,stockport_contracts_0,unnamed5,stockport_contracts_11,nan12,0.8823529411764706,False
94,stockport_contracts_1,Contract Start Date,stockport_contracts_11,nan12,0.8823529411764706,False
95,stockport_contracts_10,Maximum Extend Date,stockport_contracts_11,nan12,0.8787878787878788,False
96,stockport_contracts_7,Review Date,stockport_contracts_8,Contract End Date,0.8775510204081632,False
97,stockport_contracts_2,Maximum Extend Date,stockport_contracts_7,Review Date,0.875,False
98,stockport_contracts_10,Review Date,stockport_contracts_9,Contract Start Date,0.8709677419354839,False
99,stockport_contracts_2,Review Date,stockport_contracts_7,Contract Start Date,0.8703703703703703,False
100,stockport_contracts_2,Contract Start Date,stockport_contracts_8,Contract Start Date,0.8653846153846154,True
101,stockport_contracts_0,unnamed10,stockport_contracts_1,Maximum Extend Date,0.8571428571428571,True
102,stockport_contracts_2,Agreement Type,stockport_contracts_3,Agreement Type,0.8571428571428571,True
103,stockport_contracts_2,Agreement Type,stockport_contracts_7,Agreement Type,0.8571428571428571,True
104,stockport_contracts_0,unnamed10,stockport_contracts_1,Contract End Date,0.8529411764705882,False
105,stockport_contracts_2,Contract Start Date,stockport_contracts_7,Contract Start Date,0.8518518518518519,True
106,stockport_contracts_1,Contract Start Date,stockport_contracts_10,Review Date,0.8484848484848485,False
107,stockport_contracts_10,Maximum Extend Date,stockport_contracts_9,Contract Start Date,0.8484848484848485,False
108,stockport_contracts_2,Maximum Extend Date,stockport_contracts_7,Contract End Date,0.8478260869565217,False
109,stockport_contracts_1,Route to Market,stockport_contracts_8,Route to Market,0.8461538461538461,True
110,stockport_contracts_6,Supplier Type,stockport_contracts_8,Supplier Type,0.8461538461538461,True
111,stockport_contracts_7,Review Date,stockport_contracts_8,Contract Start Date,0.8461538461538461,False
112,stockport_contracts_10,Contract Start Date,stockport_contracts_11,nan6,0.8448275862068966,True
113,stockport_contracts_7,Contract Start Date,stockport_contracts_8,Contract Start Date,0.8363636363636363,True
114,stockport_contracts_0,unnamed11,stockport_contracts_8,Review Date,0.8333333333333334,True
115,stockport_contracts_1,Supplier Type,stockport_contracts_3,Supplier Type,0.8333333333333334,True
116,stockport_contracts_1,Supplier Type,stockport_contracts_6,Supplier Type,0.8333333333333334,True
117,stockport_contracts_10,Contract End Date,stockport_contracts_2,Contract Start Date,0.8333333333333334,False
118,stockport_contracts_2,Agreement Type,stockport_contracts_6,Agreement Type,0.8333333333333334,True
119,stockport_contracts_2,Agreement Type,stockport_contracts_8,Agreement Type,0.8333333333333334,True
120,stockport_contracts_3,Supplier Type,stockport_contracts_6,Supplier Type,0.8333333333333334,True
121,stockport_contracts_5,Supplier Type,stockport_contracts_7,Supplier Type,0.8333333333333334,True
122,stockport_contracts_7,Review Date,stockport_contracts_8,Maximum Extend Date,0.8333333333333334,False
123,stockport_contracts_11,nan9,stockport_contracts_2,Contract Start Date,0.8301886792452831,False
124,stockport_contracts_1,Review Date,stockport_contracts_8,Review Date,0.8292682926829268,True
125,stockport_contracts_1,Maximum Extend Date,stockport_contracts_11,nan12,0.8285714285714286,False
126,stockport_contracts_1,Contract End Date,stockport_contracts_11,nan12,0.8235294117647058,False
