,table_a,column_a,table_b,column_b,similarity,correct
0,sephora_2,price,ulta_1,price,0.86387205,True
1,sephora_2,brand,ulta_1,brand,0.8177309,True
2,sephora_1,Price,sephora_2,price,0.80868226,True
3,sephora_2,number of colors,ulta_1,number of colors/scent,0.8083906,True
4,sephora_2,product name,ulta_1,product name,0.8052287,True
5,sephora_2,rating,ulta_1,rating,0.79859763,True
6,amazon_1,Description,sephora_1,Description,0.78766555,True
7,amazon_1,Color,sephora_1,Color,0.77264726,True
8,amazon_1,Price,sephora_1,Price,0.7651311,True
9,sephora_1,Price,ulta_1,price,0.7586581,True
10,sephora_2,_id,ulta_1,_id,0.7562803,True
11,amazon_1,Price,ulta_1,price,0.6851271,True
12,amazon_1,Price,sephora_2,price,0.6755477,True
13,sephora_1,Product_id,sephora_2,product name,0.46528196,False
14,sephora_1,Product_id,ulta_1,product name,0.44930083,False
15,amazon_1,ID,ulta_1,_id,0.43543154,True
16,amazon_1,ID,sephora_2,_id,0.4270603,True
17,amazon_1,ID,sephora_1,Product_id,0.40626374,True
18,sephora_1,Color,sephora_2,number of colors,0.37865257,False
19,amazon_1,Color,sephora_2,number of colors,0.37628344,False
20,sephora_1,Description,sephora_2,brand,0.34851548,False
21,amazon_1,Color,ulta_1,number of colors/scent,0.32662645,False
22,sephora_1,Color,ulta_1,number of colors/scent,0.31506336,False
23,amazon_1,Description,sephora_2,brand,0.29675496,False
24,sephora_1,Description,ulta_1,brand,0.2836857,False
