,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,1.0,0.7727272727272727,0.8717948717948718,1.0,1.0,1.0,1.0,1.0,0.7727272727272727
coma_schema,0.6851851851851852,0.33636363636363636,0.451219512195122,0.8333333333333334,0.8823529411764706,0.6666666666666666,0.7631578947368421,0.6938775510204082,0.33636363636363636
coma_schema_instance,0.8924731182795699,0.7545454545454545,0.8177339901477831,1.0,0.8571428571428571,0.8297872340425532,0.8787878787878788,0.8809523809523809,0.7545454545454545
cupid,0.7647058823529411,0.35454545454545455,0.484472049689441,1.0,0.7058823529411765,0.6491228070175439,0.575,0.4803921568627451,0.4636363636363636
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7954545454545454,0.3977272727272727,0.24772727272727274,0.17694805194805194,0.1388888888888889,0.7818181818181819
distribution_based,1.0,0.7090909090909091,0.8297872340425533,1.0,1.0,1.0,1.0,1.0,0.7090909090909091
jaccard,1.0,0.9181818181818182,0.957345971563981,1.0,1.0,1.0,1.0,1.0,0.9181818181818182
similarity_flooding,0.5,0.5,0.5,0.36363636363636365,0.21212121212121213,0.17727272727272728,0.15584415584415584,0.13762626262626262,0.32727272727272727
starmie-model_drop_num_col_random_column_0-ft,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9310344827586207,0.4247104247104247,0.2552204176334107,0.18211920529801323,0.14175257731958762,0.8363636363636363
starmie-model_sample_row_ordered_tfidf_entity_column_0,1.0,1.0,1.0,1.0,0.44715447154471544,0.26894865525672373,0.19230769230769232,0.14945652173913043,0.9545454545454546
valentwin-DCMS_NHM_NHM-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.9727272727272728,0.9727272727272728,0.9727272727272728,1.0,0.4166666666666667,0.25,0.17857142857142858,0.1388888888888889,0.9636363636363636
