,table_a,column_a,table_b,column_b,similarity,correct
0,dblp_1,ENTRYTYPE,google_scholar_1,ENTRYTYPE,0.9086221,True
1,arxiv_2,Year,thecvf_1,Year,0.9052941,True
2,dblp_1,number,google_scholar_1,number,0.89206946,True
3,dblp_1,year,dblp_3,year,0.88187903,True
4,arxiv_2,Month,thecvf_1,Month,0.8763218,True
5,dblp_2,venue,google_scholar_2,venue,0.8691031,True
6,dblp_2,year,dblp_3,year,0.8454135,True
7,citeseer_1,year,google_scholar_1,year,0.8350747,True
8,arxiv_1,Date,neurips_1,Date,0.82390136,True
9,google_scholar_1,year,google_scholar_2,year,0.8173127,True
10,arxiv_1,Title,neurips_1,Title,0.8117877,True
11,arxiv_2,Title,thecvf_1,Title,0.80841434,True
12,arxiv_1,Journal-ref,neurips_1,Journal-ref,0.80714643,True
13,citeseer_1,year,google_scholar_2,year,0.80575645,True
14,arxiv_1,Authors,neurips_1,Authors,0.8047919,True
15,dblp_2,authors,google_scholar_2,authors,0.8029007,True
16,dblp_1,year,dblp_2,year,0.80034035,True
17,dblp_1,journal,google_scholar_1,journal,0.7985047,True
18,arxiv_2,JournalRef,thecvf_1,JournalRef,0.79845446,True
19,arxiv_2,Authors,thecvf_1,Authors,0.7967337,True
20,arxiv_1,Abstract,neurips_1,Abstract,0.79672384,True
21,dblp_2,title,google_scholar_2,title,0.79365194,True
22,dblp_1,booktitle,google_scholar_1,booktitle,0.7918887,True
23,dblp_1,journal,dblp_3,journal,0.79035044,True
24,dblp_1,publisher,google_scholar_1,publisher,0.7893399,True
25,dblp_1,pages,google_scholar_1,pages,0.7789736,True
26,arxiv_1,_id,neurips_1,_id,0.7772381,True
27,citeseer_1,title,dblp_3,title,0.7758002,True
28,dblp_1,author,google_scholar_1,author,0.77150285,True
29,citeseer_1,authors,dblp_3,authors,0.7712873,True
30,dblp_1,title,google_scholar_1,title,0.7675534,True
31,arxiv_2,_id,thecvf_1,_id,0.7655502,True
32,dblp_2,title,dblp_3,title,0.7586796,True
33,arxiv_2,Tag,thecvf_1,Tag,0.75421685,True
34,dblp_2,authors,dblp_3,authors,0.7533772,True
35,dblp_3,month,thecvf_1,Month,0.7528467,True
36,citeseer_1,journal,dblp_3,journal,0.75250876,True
37,dblp_2,year,google_scholar_2,year,0.7521739,True
38,arxiv_1,Title,arxiv_2,Title,0.7511037,True
39,dblp_2,id,google_scholar_2,id,0.75,True
40,citeseer_1,publication_type,dblp_3,publication_type,0.74825174,True
41,arxiv_1,Authors,arxiv_2,Authors,0.7446766,True
42,arxiv_2,Title,dblp_3,title,0.74342746,True
43,arxiv_2,Authors,dblp_3,authors,0.7425963,True
44,dblp_3,title,thecvf_1,Title,0.74181163,True
45,dblp_3,authors,thecvf_1,Authors,0.74020946,True
46,citeseer_1,title,dblp_2,title,0.73982584,True
47,citeseer_1,year,dblp_3,year,0.73810375,True
48,citeseer_1,authors,dblp_2,authors,0.7377073,True
49,arxiv_1,_id,arxiv_2,_id,0.73636824,True
50,citeseer_1,id,dblp_3,id,0.7358349,True
51,arxiv_1,Title,thecvf_1,Title,0.7307457,True
52,google_scholar_1,title,google_scholar_2,title,0.73068523,True
53,dblp_1,ID,google_scholar_1,ID,0.73023677,True
54,dblp_1,title,dblp_3,title,0.72983634,True
55,dblp_3,journal,google_scholar_1,journal,0.72769684,True
56,dblp_1,volume,google_scholar_1,volume,0.7267357,True
57,neurips_1,Title,thecvf_1,Title,0.7261797,True
58,citeseer_1,title,google_scholar_2,title,0.723302,True
59,arxiv_1,Authors,thecvf_1,Authors,0.72284335,True
60,citeseer_1,title,thecvf_1,Title,0.7224101,True
61,arxiv_2,Title,dblp_2,title,0.72168267,True
62,dblp_2,id,dblp_3,id,0.721663,True
63,arxiv_2,Title,neurips_1,Title,0.7208619,True
64,dblp_1,year,google_scholar_1,year,0.7206277,True
65,citeseer_1,authors,google_scholar_2,authors,0.72034526,True
66,citeseer_1,authors,thecvf_1,Authors,0.7203394,True
67,dblp_1,title,dblp_2,title,0.7202509,True
68,neurips_1,Authors,thecvf_1,Authors,0.71919024,True
69,arxiv_2,Authors,dblp_2,authors,0.71615,True
70,citeseer_1,title,dblp_1,title,0.71461105,True
71,citeseer_1,title,google_scholar_1,title,0.7146069,True
72,arxiv_2,Title,citeseer_1,title,0.71460086,True
73,arxiv_2,Authors,citeseer_1,authors,0.7138816,True
74,dblp_3,title,google_scholar_2,title,0.7136152,True
75,arxiv_2,Authors,neurips_1,Authors,0.71360445,True
76,arxiv_2,Month,dblp_3,month,0.71114284,True
77,dblp_2,title,thecvf_1,Title,0.710229,True
78,arxiv_2,Year,dblp_3,year,0.71017903,True
79,dblp_3,authors,google_scholar_2,authors,0.70973766,True
80,dblp_3,year,thecvf_1,Year,0.7082857,True
81,dblp_2,authors,thecvf_1,Authors,0.7061187,True
82,arxiv_1,Title,citeseer_1,title,0.7054101,True
83,citeseer_1,year,dblp_2,year,0.7029948,True
84,arxiv_1,Authors,citeseer_1,authors,0.7028489,True
85,citeseer_1,journal,dblp_1,journal,0.70245343,True
86,dblp_3,title,google_scholar_1,title,0.70172095,True
87,arxiv_2,Title,google_scholar_2,title,0.7013087,True
88,citeseer_1,title,neurips_1,Title,0.7009948,True
89,citeseer_1,id,dblp_2,id,0.700726,True
