,table_a,column_a,table_b,column_b,similarity,correct
0,fodors_1,city,zagats_1,city,0.934886,True
1,yelp_1,RATING,yelp_2,rating,0.9197372,True
2,yellow_pages_2,state,yelp_4,state,0.9135722,True
3,zomato_1,RATING,zomato_2,rating,0.91156137,True
4,fodors_1,type,zagats_1,type,0.9033121,True
5,yelp_2,zip,zomato_2,zip,0.8852094,True
6,yellow_pages_1,state,yelp_3,state,0.884826,True
7,yellow_pages_1,city,yelp_3,city,0.88395643,True
8,yelp_2,cuisine,zomato_2,cuisine,0.8825971,True
9,yellow_pages_1,ratingValue,yelp_3,ratingValue,0.88198817,True
10,yelp_5,Cuisine,zomato_3,Cuisine,0.88109887,True
11,yellow_pages_1,state,yellow_pages_2,state,0.8792157,True
12,yellow_pages_2,city,yelp_4,city,0.87192714,True
13,yelp_2,rating,zomato_2,rating,0.8715375,True
14,yelp_1,RATING,zomato_1,RATING,0.85793245,True
15,yelp_1,NO_OF_REVIEWS,zomato_1,NO_OF_REVIEWS,0.85604894,True
16,yellow_pages_1,state,yelp_4,state,0.85564995,True
17,yellow_pages_2,zipcode,yelp_4,zipcode,0.8427375,True
18,yelp_5,Cuisine,zomato_2,cuisine,0.8420517,True
19,yelp_2,cuisine,zomato_3,Cuisine,0.8401812,True
20,yelp_3,state,yelp_4,state,0.838816,True
21,fodors_1,addr,zagats_1,addr,0.83784086,True
22,yelp_1,ADDRESS,zomato_1,ADDRESS,0.8338765,True
23,yelp_2,votes,zomato_2,votes,0.82979757,True
24,yellow_pages_1,city,yellow_pages_2,city,0.82345104,True
25,yelp_1,PHONENUMBER,zomato_1,PHONENUMBER,0.82263815,True
26,zomato_2,cuisine,zomato_3,Cuisine,0.8222758,True
27,yelp_5,Address,zomato_3,Address,0.8219883,True
28,yelp_2,cuisine,yelp_5,Cuisine,0.82170993,True
29,yelp_2,address,zomato_2,address,0.8161513,True
30,yellow_pages_2,address,yelp_4,address,0.8143997,True
31,yelp_5,PhoneNumber,zomato_3,PhoneNumber,0.8135704,True
32,yelp_2,phone,zomato_2,phone,0.81284016,True
33,fodors_1,name,zagats_1,name,0.8122562,True
34,yellow_pages_2,state,yelp_3,state,0.81212217,True
35,yelp_5,Name,zomato_3,Name,0.8095679,True
36,yelp_1,NAME,zomato_1,NAME,0.80086327,True
37,yelp_2,name,zomato_2,name,0.7993096,True
38,yellow_pages_2,phone,yelp_4,phone,0.7979279,True
39,yellow_pages_1,city,yelp_4,city,0.7970548,True
40,yelp_1,RATING,zomato_2,rating,0.7969523,True
41,yellow_pages_2,name,yelp_4,name,0.79155433,True
42,fodors_1,city,yelp_4,city,0.79103553,True
43,yelp_2,rating,zomato_1,RATING,0.7871968,True
44,yellow_pages_1,name,yellow_pages_2,name,0.7829267,True
45,fodors_1,class,zagats_1,class,0.7826396,True
46,zomato_1,ADDRESS,zomato_2,address,0.7821129,True
47,yelp_3,city,yelp_4,city,0.7809938,True
48,yellow_pages_1,neighborhood,yelp_3,neighborhood,0.77922547,True
49,fodors_1,city,yellow_pages_2,city,0.7777342,True
50,yellow_pages_1,website,yellow_pages_2,website,0.77188313,True
51,yelp_4,city,zagats_1,city,0.771078,True
52,yelp_1,ADDRESS,yelp_2,address,0.7683247,True
53,fodors_1,phone,zagats_1,phone,0.7681818,True
54,fodors_1,id,zagats_1,id,0.76585364,True
55,yelp_1,ID,zomato_1,ID,0.765,True
56,yelp_5,_id,zomato_3,_id,0.7640976,True
57,yelp_5,CostRange,zomato_3,CostRange,0.7617022,True
58,yellow_pages_1,phone,yellow_pages_2,phone,0.75901806,True
59,zomato_1,NAME,zomato_2,name,0.7588519,True
60,yelp_1,NAME,yelp_2,name,0.7583605,True
61,yelp_2,address,yelp_4,address,0.75814635,True
62,yelp_2,ID,zomato_2,ID,0.7573558,True
63,yellow_pages_2,id,yelp_4,id,0.75313956,True
64,zomato_1,NAME,zomato_3,Name,0.75275654,True
65,yellow_pages_2,city,yelp_3,city,0.75216347,True
66,yellow_pages_1,streetAddress,yelp_3,streetAddress,0.75101507,True
67,yelp_2,address,yelp_5,Address,0.74958336,True
68,zomato_1,ADDRESS,zomato_3,Address,0.74754626,True
69,zomato_2,address,zomato_3,Address,0.747073,True
70,yelp_2,name,yelp_5,Name,0.74702805,True
71,yellow_pages_2,city,zagats_1,city,0.74685013,True
72,yelp_1,NAME,yelp_5,Name,0.7468321,True
73,yelp_2,name,yelp_4,name,0.7459505,True
74,yelp_1,ADDRESS,zomato_2,address,0.74531424,True
75,fodors_1,city,yellow_pages_1,city,0.74467576,True
76,yelp_1,ADDRESS,yelp_5,Address,0.74371696,True
