,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.5,0.19939577039274925,0.28509719222462204,0.39285714285714285,0.4101796407185629,0.39676840215439857,0.4012820512820513,0.40219560878243515,0.33610271903323263
coma_schema,0.8391038696537678,0.622356495468278,0.714657415437988,0.9809523809523809,0.9616613418530351,0.9712092130518234,0.952054794520548,0.8710021321961621,0.6457703927492447
coma_schema_instance,0.8446411012782694,0.6487915407854985,0.7338744126441692,1.0,0.9783950617283951,0.9721706864564007,0.9496688741721855,0.8805355303810505,0.6774924471299094
cupid,0.9366925064599483,0.547583081570997,0.6911344137273594,0.9931972789115646,0.9954648526077098,0.9455040871934605,0.7672833495618305,0.6056018168054504,0.6042296072507553
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.8157894736842105,0.8194864048338368,0.8176337603617183,0.7123947051744886,0.26253509827517046,0.15862317968467926,0.11348005502063274,0.08852634394223054,0.850453172205438
distribution_based,0.926829268292683,0.14350453172205438,0.24852844996729892,0.84,0.8648648648648649,0.8770491803278688,0.8830409356725146,0.8863636363636364,0.1608761329305136
jaccard,0.8444055944055944,0.3648036253776435,0.509493670886076,1.0,0.9166666666666666,0.7971360381861575,0.7103918228279387,0.6357615894039735,0.41918429003021146
similarity_flooding,0.6616541353383458,0.6646525679758308,0.6631499623210249,0.4085439229843562,0.18953068592057762,0.13202551450234684,0.10359353507565337,0.08658732281358653,0.4743202416918429
starmie-model_drop_num_col_random_column_0-ft,0.7289156626506024,0.7311178247734139,0.7300150829562594,0.6482155863073562,0.302574065080136,0.18740891868259982,0.13573436036223588,0.10637953367875648,0.6555891238670695
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.6164280331574982,0.6178247734138973,0.6171256129762354,0.5897435897435898,0.2650201852291617,0.17326873753206043,0.127735368956743,0.10227992400253325,0.6057401812688822
valentwin-movies-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.7954887218045112,0.7990936555891238,0.7972871137905049,0.6432009626955475,0.24829522663457682,0.15501263689974726,0.11305020632737277,0.08852634394223054,0.7122356495468278
