,table_a,column_a,table_b,column_b,similarity,correct
0,goodreads_3,author,imsa_1,author,0.9423077,True
1,goodreads_3,name,imsa_1,name,0.9396552,True
2,goodreads_3,year,imsa_1,year,0.9396552,True
3,amazon_5,product_dimensions,barnes_and_noble_6,product_dimensions,0.9395161,True
4,amazon_5,publication_date,barnes_and_noble_6,publication_date,0.93907565,True
5,amazon_1,publisher,barnes_and_noble_1,publisher,0.9386792,True
6,goodreads_3,_id,imsa_1,_id,0.9382353,True
7,amazon_4,author,goodreads_2,author,0.93817204,True
8,amazon_4,rating,goodreads_2,rating,0.93817204,True
9,amazon_4,format,goodreads_2,format,0.93817204,True
10,amazon_1,pubmonth,barnes_and_noble_1,pubmonth,0.9375,True
11,amazon_1,language,barnes_and_noble_1,language,0.9375,True
12,goodreads_3,ID,imsa_1,ID,0.93674695,True
13,amazon_1,authors,barnes_and_noble_1,authors,0.9362745,True
14,amazon_1,pubyear,barnes_and_noble_1,pubyear,0.9362745,True
15,amazon_1,edition,barnes_and_noble_1,edition,0.9362745,True
16,amazon_4,name,goodreads_2,name,0.9353933,True
17,amazon_4,year,goodreads_2,year,0.9353933,True
18,amazon_1,pubday,barnes_and_noble_1,pubday,0.935,True
19,amazon_1,isbn13,barnes_and_noble_1,isbn13,0.935,True
20,amazon_1,series,barnes_and_noble_1,series,0.935,True
21,amazon_4,_id,goodreads_2,_id,0.93390805,True
22,amazon_1,title,barnes_and_noble_1,title,0.9336735,True
23,amazon_1,pages,barnes_and_noble_1,pages,0.9336735,True
24,amazon_5,book_format,barnes_and_noble_6,book_format,0.9318182,True
25,barnes_and_noble_3,Publication_Date,barnes_and_noble_6,publication_date,0.931317,True
26,goodreads_2,author,goodreads_3,author,0.93080354,True
27,barnes_and_noble_3,Publisher,barnes_and_noble_5,publisher,0.930495,True
28,goodreads_2,name,goodreads_3,name,0.93012416,True
29,goodreads_2,year,goodreads_3,year,0.93012416,True
30,barnes_and_noble_3,Publisher,barnes_and_noble_6,publisher,0.92992437,True
31,barnes_and_noble_3,ISBN13,barnes_and_noble_5,ISBN13,0.9297897,True
32,goodreads_2,_id,goodreads_3,_id,0.9297619,True
33,barnes_and_noble_3,Title,barnes_and_noble_5,title,0.9295372,True
34,barnes_and_noble_3,Price,barnes_and_noble_5,price,0.9295372,True
35,barnes_and_noble_3,Pages,barnes_and_noble_5,pages,0.9295372,True
36,amazon_1,id,barnes_and_noble_1,id,0.9293478,True
37,amazon_5,cur_price,barnes_and_noble_6,cur_price,0.9292453,True
38,amazon_5,old_price,barnes_and_noble_6,old_price,0.9292453,True
