,table_a,column_a,table_b,column_b,similarity,correct
0,goodreads_2,name,amazon_2,Author,1.0,False
1,goodreads_3,name,goodreads_1,FileName,1.0,False
2,half_1,Title,amazon_2,Author,1.0,False
3,barnes_and_noble_2,Publisher,amazon_5,authors,1.0,False
4,goodreads_4,Language,barnes_and_noble_5,language,1.0,True
5,barnes_and_noble_2,Title,amazon_3,Title,1.0,True
6,half_1,Publisher,amazon_3,Publisher,1.0,True
7,amazon_2,Title,amazon_1,title,1.0,True
8,barnes_and_noble_2,Title,amazon_4,name,1.0,True
9,goodreads_3,name,amazon_2,Shipping Weight,1.0,False
10,barnes_and_noble_6,publisher,amazon_1,publisher,1.0,True
11,barnes_and_noble_3,Title,amazon_2,Author,1.0,False
12,goodreads_1,ThirdAuthor,barnes_and_noble_2,Ratingvalue,1.0,False
13,barnes_and_noble_4,Title,amazon_4,name,1.0,True
14,goodreads_1,Title,barnes_and_noble_2,Title,1.0,True
15,goodreads_4,Language,amazon_4,format,1.0,False
16,barnes_and_noble_4,Series,barnes_and_noble_2,Author1,1.0,False
17,barnes_and_noble_1,publisher,amazon_1,publisher,1.0,True
18,barnes_and_noble_6,authors,barnes_and_noble_2,Author1,1.0,True
19,imsa_1,name,goodreads_1,FileName,1.0,False
20,half_1,Dimensions,amazon_2,Product Dimensions,1.0,True
21,goodreads_3,author,barnes_and_noble_1,authors,1.0,True
22,amazon_2,Language,amazon_1,language,1.0,True
23,goodreads_4,Author,barnes_and_noble_4,Author,1.0,True
24,barnes_and_noble_6,book_format,amazon_2,Paperback,1.0,False
25,amazon_4,format,amazon_1,language,1.0,False
26,goodreads_3,name,amazon_2,Title,1.0,True
27,barnes_and_noble_1,language,amazon_1,language,1.0,True
28,goodreads_4,Name,amazon_5,publisher,1.0,False
29,goodreads_4,Author,book_depository_1,Author,1.0,True
30,barnes_and_noble_3,Dimensions,amazon_5,product_dimensions,1.0,True
31,book_depository_1,Name,amazon_2,Author,1.0,False
32,amazon_3,ProductType,amazon_2,Edition,1.0,False
33,goodreads_1,SecondAuthor,barnes_and_noble_2,Audiobookprice,1.0,False
34,barnes_and_noble_6,publisher,barnes_and_noble_3,Publisher,1.0,True
35,imsa_1,author,barnes_and_noble_1,authors,1.0,True
36,half_1,Publisher,amazon_2,Publisher,1.0,True
37,goodreads_4,Language,goodreads_1,Language,1.0,True
38,imsa_1,name,amazon_2,Title,1.0,True
39,half_1,Publisher,barnes_and_noble_3,Publisher,1.0,True
40,barnes_and_noble_3,Author,barnes_and_noble_2,Author1,1.0,True
41,half_1,Publication_Date,amazon_2,Publication_Date,1.0,True
42,goodreads_1,FirstAuthor,barnes_and_noble_4,Author,1.0,True
43,goodreads_2,author,barnes_and_noble_4,Author,1.0,True
44,goodreads_1,Publisher,amazon_2,Publisher,1.0,True
45,barnes_and_noble_5,cover,amazon_2,Paperback,1.0,False
46,half_1,Author,barnes_and_noble_4,Author,1.0,True
47,goodreads_1,FirstAuthor,book_depository_1,Author,1.0,True
48,goodreads_2,name,amazon_5,publisher,1.0,False
49,goodreads_2,author,book_depository_1,Author,1.0,True
50,goodreads_1,Publisher,barnes_and_noble_3,Publisher,1.0,True
51,half_1,Author,book_depository_1,Author,1.0,True
52,goodreads_4,Author,barnes_and_noble_3,Author,1.0,True
53,half_1,Title,amazon_3,Author,1.0,False
54,amazon_3,Publisher,amazon_1,publisher,1.0,True
55,barnes_and_noble_2,Publisher,amazon_5,publisher,1.0,True
56,book_depository_1,Language,barnes_and_noble_5,language,1.0,True
57,barnes_and_noble_3,Title,amazon_5,publisher,1.0,False
58,half_1,Publication_Date,amazon_1,authors,1.0,False
59,imsa_1,name,amazon_1,title,1.0,True
60,goodreads_1,Language,barnes_and_noble_5,language,1.0,True
61,goodreads_4,Name,barnes_and_noble_2,Publisher,1.0,False
62,amazon_5,title,amazon_4,name,1.0,True
63,amazon_5,book_format,amazon_3,ProductType,1.0,True
64,barnes_and_noble_4,Publisher,amazon_1,publisher,1.0,True
65,goodreads_4,Author,amazon_4,author,1.0,True
66,barnes_and_noble_4,Title,barnes_and_noble_2,Title,1.0,True
67,barnes_and_noble_6,publisher,barnes_and_noble_1,publisher,1.0,True
68,goodreads_1,FileName,barnes_and_noble_5,publisher,1.0,False
69,barnes_and_noble_5,language,amazon_4,format,1.0,False
70,goodreads_1,Publisher,barnes_and_noble_6,publisher,1.0,True
71,goodreads_1,Format,amazon_5,book_format,1.0,True
72,goodreads_1,SecondAuthor,barnes_and_noble_2,Ratingvalue,1.0,False
73,book_depository_1,Language,amazon_4,format,1.0,False
74,goodreads_1,Language,amazon_4,format,1.0,False
75,amazon_5,authors,amazon_2,Series,1.0,False
76,barnes_and_noble_4,Author,barnes_and_noble_2,Author1,1.0,True
77,half_1,Author,goodreads_4,Author,1.0,True
78,book_depository_1,Author,barnes_and_noble_4,Author,1.0,True
79,goodreads_1,PublishDate,barnes_and_noble_4,Author,1.0,False
80,book_depository_1,Name,amazon_5,publisher,1.0,False
81,goodreads_1,PublishDate,book_depository_1,Author,1.0,False
82,goodreads_1,FirstAuthor,barnes_and_noble_3,Author,1.0,True
83,goodreads_3,author,amazon_1,series,1.0,False
84,goodreads_2,author,barnes_and_noble_3,Author,1.0,True
85,goodreads_1,Publisher,barnes_and_noble_1,publisher,1.0,True
86,half_1,Author,barnes_and_noble_3,Author,1.0,True
87,amazon_3,Author,amazon_2,Series,1.0,False
88,amazon_5,publisher,amazon_2,Series,1.0,False
89,barnes_and_noble_2,Title,amazon_5,title,1.0,True
90,goodreads_2,name,barnes_and_noble_2,Publisher,1.0,False
91,barnes_and_noble_5,publisher,amazon_2,Shipping Weight,1.0,False
92,half_1,Title,barnes_and_noble_2,Publisher,1.0,False
93,barnes_and_noble_4,Publisher,barnes_and_noble_3,Publisher,1.0,True
94,goodreads_1,FirstAuthor,amazon_4,author,1.0,True
95,goodreads_2,author,amazon_4,author,1.0,True
96,half_1,Publisher,goodreads_1,Publisher,1.0,True
97,half_1,Author,amazon_4,author,1.0,True
98,goodreads_3,name,barnes_and_noble_5,publisher,1.0,False
99,barnes_and_noble_3,Title,barnes_and_noble_2,Publisher,1.0,False
100,imsa_1,author,amazon_1,series,1.0,False
101,barnes_and_noble_6,authors,barnes_and_noble_4,Author,1.0,True
102,half_1,Publisher,amazon_2,Publisher_dummy,1.0,True
103,barnes_and_noble_2,Publisher,amazon_2,Series,1.0,False
104,barnes_and_noble_5,publisher,amazon_2,Title,1.0,False
105,amazon_5,authors,amazon_2,Author,1.0,True
106,goodreads_4,Format,amazon_2,Edition,1.0,False
107,book_depository_1,Author,barnes_and_noble_3,Author,1.0,True
108,barnes_and_noble_5,authors,amazon_2,Publication_Date,1.0,False
109,goodreads_1,PublishDate,barnes_and_noble_3,Author,1.0,False
110,goodreads_1,FileName,barnes_and_noble_1,title,1.0,False
111,imsa_1,name,barnes_and_noble_5,publisher,1.0,False
112,goodreads_1,Publisher,amazon_2,Publisher_dummy,1.0,True
113,book_depository_1,Name,barnes_and_noble_2,Publisher,1.0,False
114,barnes_and_noble_3,Publisher,amazon_2,Publisher,1.0,True
115,amazon_3,Author,amazon_2,Author,1.0,True
116,book_depository_1,Author,amazon_4,author,1.0,True
117,amazon_5,publisher,amazon_2,Author,1.0,False
118,goodreads_1,PublishDate,amazon_4,author,1.0,False
119,barnes_and_noble_5,cover,amazon_5,book_format,1.0,True
120,barnes_and_noble_4,Publisher,barnes_and_noble_1,publisher,1.0,True
121,goodreads_4,Author,barnes_and_noble_6,authors,1.0,True
122,barnes_and_noble_5,authors,amazon_1,authors,1.0,True
123,half_1,Publisher,barnes_and_noble_4,Publisher,1.0,True
124,goodreads_1,ThirdAuthor,barnes_and_noble_2,Ratingscount,1.0,False
125,amazon_2,Publisher,amazon_1,publisher,1.0,True
126,barnes_and_noble_6,product_dimensions,barnes_and_noble_4,Product_dimensions,1.0,True
127,amazon_5,book_format,amazon_2,Paperback,1.0,False
128,goodreads_1,ThirdAuthor,barnes_and_noble_2,Nookbookprice,1.0,False
129,goodreads_4,Format,barnes_and_noble_6,book_format,1.0,True
130,barnes_and_noble_6,publisher,amazon_3,Publisher,1.0,True
131,barnes_and_noble_4,Series,barnes_and_noble_3,Author,1.0,False
132,goodreads_2,format,amazon_2,Edition,1.0,False
133,barnes_and_noble_6,authors,barnes_and_noble_3,Author,1.0,True
134,barnes_and_noble_2,Publisher,amazon_2,Author,1.0,False
135,goodreads_3,author,barnes_and_noble_1,series,1.0,False
136,barnes_and_noble_6,title,barnes_and_noble_2,Title,1.0,True
137,goodreads_4,Format,amazon_5,book_format,1.0,True
138,goodreads_3,name,barnes_and_noble_1,title,1.0,True
139,goodreads_4,Author,goodreads_2,author,1.0,True
140,goodreads_1,FileName,amazon_1,title,1.0,False
141,barnes_and_noble_4,Series,amazon_4,author,1.0,False
142,goodreads_4,Name,book_depository_1,Name,1.0,True
143,barnes_and_noble_6,authors,amazon_4,author,1.0,True
144,goodreads_1,Publisher,amazon_3,Publisher,1.0,True
145,goodreads_4,Language,amazon_2,Language,1.0,True
146,goodreads_1,FirstAuthor,barnes_and_noble_6,authors,1.0,True
147,barnes_and_noble_3,Publisher,barnes_and_noble_1,publisher,1.0,True
148,goodreads_4,Format,goodreads_2,format,1.0,True
149,goodreads_2,author,barnes_and_noble_6,authors,1.0,True
150,half_1,Author,barnes_and_noble_6,authors,1.0,True
151,barnes_and_noble_4,Publisher,amazon_2,Publisher_dummy,1.0,True
152,imsa_1,author,barnes_and_noble_1,series,1.0,False
153,goodreads_4,Name,amazon_3,Author,1.0,False
154,goodreads_2,format,barnes_and_noble_6,book_format,1.0,True
155,imsa_1,name,barnes_and_noble_1,title,1.0,True
156,goodreads_1,ThirdAuthor,barnes_and_noble_2,Author3,1.0,True
157,book_depository_1,Format,amazon_2,Edition,1.0,False
158,barnes_and_noble_6,publisher,amazon_2,Publisher,1.0,True
159,goodreads_1,Format,amazon_2,Edition,1.0,False
160,barnes_and_noble_6,title,barnes_and_noble_5,title,1.0,True
161,half_1,Publication_Date,barnes_and_noble_3,Price,1.0,False
162,goodreads_1,Title,barnes_and_noble_5,title,1.0,True
163,barnes_and_noble_3,Price,amazon_2,Publication_Date,1.0,False
164,barnes_and_noble_5,title,barnes_and_noble_2,Title,1.0,True
165,goodreads_2,format,amazon_5,book_format,1.0,True
166,barnes_and_noble_1,publisher,amazon_2,Publisher,1.0,True
167,half_1,Author,goodreads_2,author,1.0,True
168,goodreads_3,name,amazon_1,title,1.0,True
169,barnes_and_noble_3,Author,amazon_4,author,1.0,True
170,goodreads_2,name,book_depository_1,Name,1.0,True
171,half_1,Title,book_depository_1,Name,1.0,True
172,goodreads_1,Title,amazon_3,Title,1.0,True
173,barnes_and_noble_1,language,amazon_4,format,1.0,False
174,book_depository_1,Author,barnes_and_noble_6,authors,1.0,True
175,goodreads_1,PublishDate,barnes_and_noble_6,authors,1.0,False
176,barnes_and_noble_3,Price,amazon_1,authors,1.0,False
177,barnes_and_noble_3,Publisher,amazon_2,Publisher_dummy,1.0,True
178,goodreads_1,SecondAuthor,barnes_and_noble_2,Ratingscount,1.0,False
179,book_depository_1,Format,barnes_and_noble_6,book_format,1.0,True
180,goodreads_2,name,amazon_3,Author,1.0,False
181,barnes_and_noble_1,title,amazon_2,Shipping Weight,1.0,False
182,amazon_2,Publisher_dummy,amazon_1,publisher,1.0,True
183,goodreads_1,Format,barnes_and_noble_6,book_format,1.0,True
184,barnes_and_noble_4,Publisher,amazon_3,Publisher,1.0,True
185,goodreads_1,SecondAuthor,barnes_and_noble_2,Nookbookprice,1.0,False
186,barnes_and_noble_6,book_format,amazon_2,Edition,1.0,False
187,half_1,Title,amazon_2,Series,1.0,False
188,barnes_and_noble_2,Publisher,amazon_3,Author,1.0,False
189,goodreads_4,Name,amazon_5,authors,1.0,False
190,barnes_and_noble_3,Title,amazon_3,Author,1.0,False
191,barnes_and_noble_4,Author,barnes_and_noble_3,Author,1.0,True
192,goodreads_1,ThirdAuthor,barnes_and_noble_2,Hardcoverprice,1.0,False
193,half_1,Title,goodreads_4,Name,1.0,True
194,book_depository_1,Format,amazon_5,book_format,1.0,True
195,barnes_and_noble_2,Author1,amazon_4,author,1.0,True
196,barnes_and_noble_1,title,amazon_2,Title,1.0,True
197,barnes_and_noble_5,language,amazon_2,Language,1.0,True
198,barnes_and_noble_5,title,amazon_3,Title,1.0,True
199,book_depository_1,Language,amazon_2,Language,1.0,True
200,barnes_and_noble_4,Author,amazon_4,author,1.0,True
201,goodreads_1,Language,amazon_2,Language,1.0,True
202,amazon_3,Publisher,amazon_2,Publisher,1.0,True
203,book_depository_1,Name,amazon_3,Author,1.0,False
204,imsa_1,author,goodreads_3,author,1.0,True
205,goodreads_4,Language,amazon_1,language,1.0,True
206,amazon_3,ProductType,amazon_2,Paperback,1.0,False
207,barnes_and_noble_3,Publisher,amazon_3,Publisher,1.0,True
208,barnes_and_noble_1,series,amazon_1,series,1.0,True
209,barnes_and_noble_5,cover,amazon_2,Edition,1.0,False
210,barnes_and_noble_4,Publisher,amazon_2,Publisher,1.0,True
211,goodreads_1,SecondAuthor,barnes_and_noble_2,Author3,1.0,True
212,goodreads_2,name,amazon_5,authors,1.0,False
213,barnes_and_noble_1,title,amazon_1,title,1.0,True
214,half_1,Title,amazon_5,authors,1.0,False
215,goodreads_4,Language,book_depository_1,Language,1.0,True
216,barnes_and_noble_6,book_format,amazon_5,book_format,1.0,True
