,table_a,column_a,table_b,column_b,similarity,correct
0,amazon_1,pubmonth,barnes_and_noble_1,pubmonth,1.0,True
1,amazon_1,isbn13,barnes_and_noble_1,isbn13,1.0,True
2,amazon_1,pubday,barnes_and_noble_1,pubday,0.9032258064516128,True
3,goodreads_2,year,goodreads_3,year,0.8947368421052632,True
4,amazon_1,pages,barnes_and_noble_5,pages,0.8695652173913043,True
5,amazon_1,pages,amazon_3,Pages,0.8651685393258427,True
6,barnes_and_noble_1,pages,barnes_and_noble_5,pages,0.8631578947368421,True
7,amazon_1,pages,barnes_and_noble_1,pages,0.8602150537634409,True
8,amazon_5,pages,barnes_and_noble_6,pages,0.86,True
9,amazon_5,old_price,barnes_and_noble_6,old_price,0.8571428571428571,True
10,barnes_and_noble_3,Dimensions,barnes_and_noble_6,product_dimensions,0.8476190476190476,True
11,amazon_3,Pages,barnes_and_noble_5,pages,0.8279569892473119,True
12,amazon_3,Pages,barnes_and_noble_1,pages,0.8,True
13,amazon_5,pages,barnes_and_noble_4,Pages,0.7758620689655172,True
14,barnes_and_noble_2,Productdimensions,barnes_and_noble_4,Product_dimensions,0.7297297297297297,True
15,amazon_5,pages,barnes_and_noble_3,Pages,0.7142857142857143,True
16,barnes_and_noble_4,Pages,barnes_and_noble_6,pages,0.7,True
17,amazon_1,language,amazon_2,Language,0.6666666666666666,True
18,barnes_and_noble_2,PublicationDate,barnes_and_noble_6,publication_date,0.6666666666666666,True
19,amazon_3,PublicationDate,barnes_and_noble_6,publication_date,0.6610169491525424,True
20,barnes_and_noble_3,Pages,barnes_and_noble_6,pages,0.66,True
21,barnes_and_noble_3,Dimensions,barnes_and_noble_4,Product_dimensions,0.6464646464646465,True
22,barnes_and_noble_4,Product_dimensions,barnes_and_noble_6,product_dimensions,0.6464646464646465,True
23,amazon_4,rating,goodreads_2,rating,0.631578947368421,True
24,amazon_1,pages,barnes_and_noble_4,Pages,0.627906976744186,True
25,goodreads_2,format,goodreads_4,Format,0.625,True
26,barnes_and_noble_4,Pages,barnes_and_noble_5,pages,0.6179775280898876,True
27,amazon_4,year,goodreads_2,year,0.6176470588235294,True
28,amazon_3,Pages,barnes_and_noble_4,Pages,0.6046511627906976,True
29,barnes_and_noble_3,Pages,barnes_and_noble_4,Pages,0.603448275862069,True
30,amazon_5,cur_price,barnes_and_noble_6,cur_price,0.5865384615384616,True
31,barnes_and_noble_1,pages,barnes_and_noble_4,Pages,0.5760869565217391,True
32,barnes_and_noble_2,Productdimensions,barnes_and_noble_6,product_dimensions,0.5742574257425742,True
33,amazon_3,Pages,amazon_5,pages,0.573170731707317,True
34,amazon_3,PublicationDate,barnes_and_noble_2,PublicationDate,0.5652173913043478,True
35,amazon_5,old_price,barnes_and_noble_6,cur_price,0.5625,True
36,amazon_1,pages,amazon_5,pages,0.5595238095238095,True
37,amazon_4,year,goodreads_3,year,0.5526315789473685,True
38,amazon_1,pubyear,barnes_and_noble_1,pubyear,0.5454545454545454,True
39,amazon_3,Pages,barnes_and_noble_6,pages,0.5238095238095238,True
40,amazon_1,pubyear,barnes_and_noble_1,pubmonth,0.5217391304347826,False
41,amazon_5,pages,barnes_and_noble_5,pages,0.5168539325842697,True
42,amazon_5,pages,barnes_and_noble_1,pages,0.5111111111111111,True
43,amazon_2,Language,barnes_and_noble_1,language,0.5,True
44,amazon_2,Language,book_depository_1,Language,0.5,True
45,amazon_3,ProductType,barnes_and_noble_6,book_format,0.5,True
46,amazon_4,format,goodreads_2,format,0.5,True
47,barnes_and_noble_5,cover,barnes_and_noble_6,book_format,0.5,True
48,barnes_and_noble_5,cover,book_depository_1,Format,0.5,True
49,barnes_and_noble_5,language,book_depository_1,Language,0.5,True
50,amazon_1,pages,barnes_and_noble_6,pages,0.4942528735632184,True
51,barnes_and_noble_5,pages,barnes_and_noble_6,pages,0.4888888888888889,True
52,barnes_and_noble_2,Productdimensions,barnes_and_noble_3,Dimensions,0.4722222222222222,True
53,barnes_and_noble_1,pages,barnes_and_noble_6,pages,0.4516129032258064,True
54,amazon_5,old_price,barnes_and_noble_5,price,0.4492753623188406,True
55,goodreads_1,Format,goodreads_2,format,0.4444444444444444,True
56,amazon_1,pages,barnes_and_noble_3,Pages,0.4404761904761904,True
57,amazon_2,Language,goodreads_4,Language,0.4,True
58,amazon_3,Pages,barnes_and_noble_3,Pages,0.4,True
59,goodreads_1,Format,goodreads_4,Format,0.4,True
60,barnes_and_noble_3,Pages,barnes_and_noble_5,pages,0.3888888888888889,True
61,amazon_3,price,barnes_and_noble_6,old_price,0.3870967741935484,True
62,amazon_5,product_dimensions,barnes_and_noble_4,Product_dimensions,0.3859649122807017,True
63,barnes_and_noble_1,pages,barnes_and_noble_3,Pages,0.3695652173913043,True
64,barnes_and_noble_5,price,barnes_and_noble_6,old_price,0.3661971830985915,True
65,amazon_5,cur_price,barnes_and_noble_6,old_price,0.3645833333333333,True
66,amazon_5,cur_price,half_1,NewPrice,0.3644067796610169,True
67,amazon_5,pages,barnes_and_noble_1,pubday,0.3571428571428571,False
68,amazon_1,pubday,barnes_and_noble_1,pubmonth,0.3548387096774194,False
69,amazon_1,pubday,amazon_5,pages,0.3508771929824561,False
70,barnes_and_noble_1,pubday,barnes_and_noble_3,Pages,0.3469387755102041,False
71,amazon_1,pubday,barnes_and_noble_3,Pages,0.34,False
72,amazon_1,pubmonth,barnes_and_noble_1,pubyear,0.3333333333333333,False
73,amazon_1,language,barnes_and_noble_1,language,0.3333333333333333,True
74,amazon_1,language,book_depository_1,Language,0.3333333333333333,True
75,amazon_1,language,goodreads_4,Language,0.3333333333333333,True
76,amazon_2,Language,barnes_and_noble_5,language,0.3333333333333333,True
77,amazon_4,format,barnes_and_noble_6,book_format,0.3333333333333333,True
78,amazon_5,book_format,barnes_and_noble_6,book_format,0.3333333333333333,True
79,amazon_5,book_format,goodreads_2,format,0.3333333333333333,True
80,barnes_and_noble_2,Author3,goodreads_1,Language,0.3333333333333333,False
81,barnes_and_noble_6,book_format,book_depository_1,Format,0.3333333333333333,True
82,barnes_and_noble_6,book_format,goodreads_2,format,0.3333333333333333,True
83,book_depository_1,Language,goodreads_1,Language,0.3333333333333333,True
84,amazon_1,pubmonth,barnes_and_noble_1,pubday,0.3225806451612903,False
85,amazon_2,Price,barnes_and_noble_4,NOOK_Book,0.3118279569892473,True
86,amazon_1,pubmonth,barnes_and_noble_1,edition,0.3076923076923077,False
87,amazon_1,pubyear,barnes_and_noble_1,pubday,0.3,False
88,amazon_4,format,goodreads_1,Format,0.3,True
89,amazon_4,format,goodreads_4,Format,0.3,True
90,amazon_5,book_format,goodreads_4,Format,0.3,True
91,barnes_and_noble_1,pubday,barnes_and_noble_6,pages,0.293103448275862,False
92,amazon_3,price,barnes_and_noble_6,cur_price,0.2903225806451613,True
93,amazon_3,Publisher,barnes_and_noble_1,publisher,0.2891566265060241,True
94,amazon_1,pubday,barnes_and_noble_6,pages,0.288135593220339,False
95,barnes_and_noble_6,book_format,goodreads_1,Format,0.2857142857142857,True
96,barnes_and_noble_6,book_format,goodreads_4,Format,0.2857142857142857,True
97,amazon_4,rating,barnes_and_noble_2,Ratingvalue,0.2777777777777778,True
98,amazon_3,price,amazon_5,old_price,0.2714285714285714,True
99,barnes_and_noble_1,pubday,barnes_and_noble_4,Pages,0.2686567164179104,False
100,amazon_1,pubday,barnes_and_noble_1,pubyear,0.2608695652173913,False
101,amazon_5,product_dimensions,barnes_and_noble_6,product_dimensions,0.26,True
102,barnes_and_noble_6,cur_price,half_1,NewPrice,0.256198347107438,True
103,amazon_1,language,barnes_and_noble_5,language,0.25,True
104,amazon_2,Language,goodreads_1,Language,0.25,True
105,amazon_3,ProductType,amazon_4,format,0.25,True
106,amazon_3,ProductType,amazon_5,book_format,0.25,True
107,amazon_3,ProductType,barnes_and_noble_5,cover,0.25,True
108,amazon_3,ProductType,goodreads_2,format,0.25,True
109,barnes_and_noble_2,Audiobookprice,goodreads_1,Language,0.25,False
110,barnes_and_noble_2,Nookbookprice,half_1,UsedPrice,0.25,True
111,barnes_and_noble_5,language,goodreads_1,Language,0.25,True
112,amazon_1,pubday,barnes_and_noble_4,Pages,0.2463768115942029,False
113,amazon_1,pubday,barnes_and_noble_1,pages,0.2395833333333333,False
114,barnes_and_noble_3,Price,barnes_and_noble_4,NOOK_Book,0.238095238095238,True
115,amazon_1,publisher,amazon_2,Publisher,0.2352941176470588,True
116,amazon_3,price,barnes_and_noble_5,price,0.2337662337662337,True
117,amazon_3,Pages,barnes_and_noble_1,pubday,0.2333333333333333,False
118,amazon_5,product_dimensions,barnes_and_noble_2,Productdimensions,0.232,True
119,amazon_1,pubday,amazon_3,Pages,0.2307692307692307,False
120,amazon_1,pages,barnes_and_noble_1,pubday,0.2282608695652173,False
121,barnes_and_noble_2,Paperbackprice,barnes_and_noble_6,old_price,0.2280701754385964,True
122,amazon_1,publisher,amazon_2,Publisher_dummy,0.2272727272727272,True
123,amazon_3,ProductType,goodreads_1,Format,0.2222222222222222,True
124,amazon_3,ProductType,goodreads_4,Format,0.2222222222222222,True
125,barnes_and_noble_2,Nookbookprice,barnes_and_noble_6,old_price,0.217391304347826,True
126,barnes_and_noble_5,pages,goodreads_3,year,0.2115384615384615,False
127,barnes_and_noble_2,Paperbackprice,barnes_and_noble_6,cur_price,0.2093023255813953,True
128,book_depository_1,Page,goodreads_4,Page,0.209090909090909,True
129,barnes_and_noble_1,pubday,barnes_and_noble_5,pages,0.2061855670103092,False
130,book_depository_1,Page,goodreads_1,PageCount,0.205607476635514,True
131,amazon_1,pubday,barnes_and_noble_5,pages,0.2040816326530612,False
132,barnes_and_noble_6,old_price,half_1,NewPrice,0.2040816326530612,True
133,amazon_3,Publisher,barnes_and_noble_4,Publisher,0.202127659574468,True
134,amazon_5,cur_price,barnes_and_noble_2,Paperbackprice,0.202127659574468,True
135,amazon_1,language,goodreads_1,Language,0.2,True
136,amazon_3,price,barnes_and_noble_2,Nookbookprice,0.2,True
137,amazon_3,ProductType,book_depository_1,Format,0.2,True
138,amazon_4,format,amazon_5,book_format,0.2,True
139,barnes_and_noble_1,language,goodreads_4,Language,0.2,True
140,book_depository_1,Language,goodreads_4,Language,0.2,True
141,amazon_5,old_price,barnes_and_noble_2,Paperbackprice,0.1967213114754098,True
142,amazon_5,product_dimensions,barnes_and_noble_3,Dimensions,0.1962025316455696,True
143,amazon_1,pages,goodreads_2,year,0.1919191919191919,False
144,goodreads_4,Page,half_1,Pages,0.1904761904761904,True
145,amazon_5,cur_price,half_1,UsedPrice,0.1855670103092783,True
146,amazon_2,Price,barnes_and_noble_3,Price,0.1851851851851851,True
147,amazon_3,Pages,barnes_and_noble_1,pubyear,0.1827956989247312,False
148,barnes_and_noble_1,publisher,barnes_and_noble_4,Publisher,0.1827956989247312,True
149,amazon_5,book_format,goodreads_1,Format,0.1818181818181818,True
