,table_a,column_a,table_b,column_b,similarity,correct
0,fodors_1,city,zagats_1,city,0.9357149,True
1,yelp_1,RATING,yelp_2,rating,0.92058057,True
2,zomato_1,RATING,zomato_2,rating,0.91555536,True
3,yellow_pages_2,state,yelp_4,state,0.9147336,True
4,fodors_1,type,zagats_1,type,0.9081054,True
5,yelp_2,zip,zomato_2,zip,0.89554274,True
6,yelp_2,cuisine,zomato_2,cuisine,0.88818485,True
7,yelp_1,RATING,zomato_1,RATING,0.8850649,True
8,yellow_pages_1,state,yelp_3,state,0.884826,True
9,yellow_pages_1,city,yelp_3,city,0.88395643,True
10,yellow_pages_1,ratingValue,yelp_3,ratingValue,0.88345873,True
11,yelp_5,Cuisine,zomato_3,Cuisine,0.8826294,True
12,yelp_1,NO_OF_REVIEWS,zomato_1,NO_OF_REVIEWS,0.88021564,True
13,yellow_pages_1,state,yellow_pages_2,state,0.8775531,True
14,yellow_pages_2,city,yelp_4,city,0.8756913,True
15,yelp_2,rating,zomato_2,rating,0.8728708,True
16,yellow_pages_1,state,yelp_4,state,0.85219496,True
17,yelp_5,Cuisine,zomato_2,cuisine,0.84924734,True
18,yellow_pages_2,zipcode,yelp_4,zipcode,0.8482895,True
19,yelp_2,votes,zomato_2,votes,0.84613097,True
20,yelp_2,cuisine,zomato_3,Cuisine,0.8445506,True
21,yelp_3,state,yelp_4,state,0.8380059,True
22,fodors_1,addr,zagats_1,addr,0.8379618,True
23,yelp_1,ADDRESS,zomato_1,ADDRESS,0.83769447,True
24,yelp_2,cuisine,yelp_5,Cuisine,0.8314419,True
25,zomato_2,cuisine,zomato_3,Cuisine,0.8265376,True
26,yelp_5,Address,zomato_3,Address,0.8252214,True
27,yelp_1,PHONENUMBER,zomato_1,PHONENUMBER,0.8219973,True
28,yelp_2,address,zomato_2,address,0.82020825,True
29,yellow_pages_1,city,yellow_pages_2,city,0.8194357,True
30,yellow_pages_2,address,yelp_4,address,0.8193286,True
31,yelp_2,rating,zomato_1,RATING,0.8189808,True
32,yelp_5,Name,zomato_3,Name,0.81452656,True
33,yelp_5,PhoneNumber,zomato_3,PhoneNumber,0.8129841,True
34,fodors_1,name,zagats_1,name,0.8129627,True
35,yellow_pages_2,state,yelp_3,state,0.8116533,True
