,table_a,column_a,table_b,column_b,similarity,correct
0,zomato_2,cuisine,yelp_5,Name,1.0,False
1,yelp_4,address,yellow_pages_2,address,1.0,True
2,zomato_2,name,yelp_3,name,1.0,True
3,yelp_4,city,yellow_pages_1,city,1.0,True
4,yelp_3,category,yellow_pages_1,aka,1.0,False
5,zagats_1,name,yelp_2,name,1.0,True
6,yelp_3,state,yellow_pages_2,state,1.0,True
7,yelp_3,state,yellow_pages_1,state,1.0,True
8,yelp_2,name,yelp_1,NAME,1.0,True
9,zagats_1,name,fodors_1,name,1.0,True
10,yelp_5,Name,yelp_4,name,1.0,True
11,yelp_2,cuisine,fodors_1,type,1.0,True
12,zomato_2,name,zomato_1,NAME,1.0,True
13,zomato_3,Name,yellow_pages_2,name,1.0,True
14,yelp_5,Name,yellow_pages_1,name,1.0,True
15,zomato_3,Address,yelp_2,address,1.0,True
16,zagats_1,name,yelp_3,neighborhood,1.0,False
17,yelp_5,Cuisine,yelp_4,name,1.0,False
18,yelp_4,name,yellow_pages_2,name,1.0,True
19,zomato_2,cuisine,yelp_4,name,1.0,False
20,yelp_2,address,yellow_pages_1,streetAddress,1.0,True
21,yelp_4,address,yelp_2,address,1.0,True
22,zomato_3,Address,yellow_pages_2,address,1.0,True
23,zomato_1,NAME,zagats_1,name,1.0,True
24,yelp_5,Cuisine,yellow_pages_1,name,1.0,False
25,zomato_2,cuisine,yellow_pages_1,name,1.0,False
26,yelp_3,streetAddress,yellow_pages_2,address,1.0,True
27,yelp_3,city,yellow_pages_1,city,1.0,True
28,zomato_1,NAME,fodors_1,name,1.0,True
29,yellow_pages_2,address,yellow_pages_1,streetAddress,1.0,True
30,yelp_3,neighborhood,yelp_2,name,1.0,False
31,zomato_2,name,zagats_1,name,1.0,True
32,yelp_3,neighborhood,fodors_1,name,1.0,False
33,yelp_4,city,yellow_pages_2,city,1.0,True
34,yelp_3,name,yelp_2,name,1.0,True
35,zomato_2,name,fodors_1,name,1.0,True
36,zomato_1,NAME,yelp_3,neighborhood,1.0,False
37,yelp_5,Name,yellow_pages_2,name,1.0,True
38,yelp_3,website,yellow_pages_2,website,1.0,True
39,yelp_3,website,yellow_pages_1,website,1.0,True
40,yelp_3,name,fodors_1,name,1.0,True
41,zomato_3,Address,yelp_4,address,1.0,True
42,zomato_3,Name,yelp_5,Cuisine,1.0,False
43,zomato_2,name,yelp_3,neighborhood,1.0,False
44,yelp_3,streetAddress,yelp_2,address,1.0,True
45,yelp_5,Cuisine,yellow_pages_2,name,1.0,False
46,zomato_2,cuisine,yellow_pages_2,name,1.0,False
47,yelp_3,priceRange,yellow_pages_1,priceRange,1.0,True
48,yelp_2,address,yellow_pages_2,address,1.0,True
49,zomato_1,NAME,yelp_2,name,1.0,True
50,yelp_3,neighborhood,yelp_1,NAME,1.0,False
51,yellow_pages_2,name,yellow_pages_1,name,1.0,True
52,zomato_3,Address,yelp_3,streetAddress,1.0,True
53,yelp_3,city,yellow_pages_2,city,1.0,True
54,yelp_1,NAME,fodors_1,name,1.0,True
55,zagats_1,name,yelp_1,NAME,1.0,True
56,zomato_2,name,yelp_2,name,1.0,True
57,yellow_pages_2,city,yellow_pages_1,city,1.0,True
58,zomato_3,Cuisine,yellow_pages_1,aka,1.0,False
59,yelp_3,name,yelp_1,NAME,1.0,True
60,yelp_4,address,yelp_3,streetAddress,1.0,True
61,yelp_2,name,fodors_1,name,1.0,True
62,zomato_3,Cuisine,yelp_3,category,1.0,True
63,yellow_pages_2,state,yellow_pages_1,state,1.0,True
64,zomato_3,Address,yellow_pages_1,streetAddress,1.0,True
65,zomato_2,address,yelp_5,Address,1.0,True
66,zomato_3,Name,yelp_5,Name,1.0,True
67,zomato_3,Name,zomato_2,cuisine,1.0,False
68,yellow_pages_2,website,yellow_pages_1,website,1.0,True
69,zomato_1,NAME,yelp_1,NAME,1.0,True
70,zagats_1,type,fodors_1,type,1.0,True
71,yelp_4,address,yellow_pages_1,streetAddress,1.0,True
72,yelp_4,state,yelp_3,state,1.0,True
73,zomato_2,cuisine,yelp_5,Cuisine,1.0,True
74,zagats_1,name,yelp_3,name,1.0,True
75,zomato_2,name,yelp_1,NAME,1.0,True
76,zomato_1,ADDRESS,yelp_1,ADDRESS,1.0,True
77,zagats_1,addr,fodors_1,addr,1.0,True
78,zagats_1,type,yelp_2,cuisine,1.0,True
79,yelp_4,state,yellow_pages_2,state,1.0,True
80,yelp_4,state,yellow_pages_1,state,1.0,True
81,zomato_3,Name,yelp_4,name,1.0,True
82,yelp_4,city,yelp_3,city,1.0,True
83,zomato_3,Name,yellow_pages_1,name,1.0,True
84,zomato_1,NAME,yelp_3,name,1.0,True
85,zagats_1,city,fodors_1,city,1.0,True
86,yelp_3,streetAddress,yellow_pages_1,streetAddress,1.0,True
87,yelp_4,name,yellow_pages_1,name,1.0,True
