,table_a,column_a,table_b,column_b,similarity,correct
0,yelp_1,NO_OF_REVIEWS,zomato_1,NO_OF_REVIEWS,0.96568626,True
1,yelp_1,PHONENUMBER,zomato_1,PHONENUMBER,0.96428573,True
2,yelp_1,ADDRESS,zomato_1,ADDRESS,0.9611111,True
3,fodors_1,phone,zagats_1,phone,0.96022725,True
4,fodors_1,class,zagats_1,class,0.96022725,True
5,yelp_1,RATING,zomato_1,RATING,0.96022725,True
6,fodors_1,name,zagats_1,name,0.9593023,True
7,fodors_1,addr,zagats_1,addr,0.9593023,True
8,fodors_1,city,zagats_1,city,0.9593023,True
9,fodors_1,type,zagats_1,type,0.9593023,True
10,yelp_1,NAME,zomato_1,NAME,0.9583333,True
11,fodors_1,id,zagats_1,id,0.95731705,True
12,yelp_1,ID,zomato_1,ID,0.95625,True
13,yelp_5,PhoneNumber,zomato_3,PhoneNumber,0.95408165,True
14,yelp_5,CostRange,zomato_3,CostRange,0.9521277,True
15,yelp_5,Address,zomato_3,Address,0.95,True
16,yelp_5,Cuisine,zomato_3,Cuisine,0.95,True
17,yelp_2,address,zomato_2,address,0.9478058,True
18,yelp_2,cuisine,zomato_2,cuisine,0.9478058,True
19,yelp_2,rating,zomato_2,rating,0.94692194,True
20,yelp_5,Name,zomato_3,Name,0.94642854,True
21,yelp_2,votes,zomato_2,votes,0.945997,True
22,yelp_2,phone,zomato_2,phone,0.945997,True
23,yelp_5,_id,zomato_3,_id,0.94512194,True
24,yelp_2,name,zomato_2,name,0.945028,True
25,yelp_2,zip,zomato_2,zip,0.94401175,True
26,yelp_2,ID,zomato_2,ID,0.9429447,True
27,yellow_pages_2,address,yelp_4,address,0.940625,True
28,yellow_pages_2,zipcode,yelp_4,zipcode,0.940625,True
29,yellow_pages_2,state,yelp_4,state,0.93858695,True
30,yellow_pages_2,phone,yelp_4,phone,0.93858695,True
31,yellow_pages_2,name,yelp_4,name,0.9375,True
32,yellow_pages_2,city,yelp_4,city,0.9375,True
33,yellow_pages_2,id,yelp_4,id,0.9351744,True
34,yellow_pages_1,zipCode,yellow_pages_2,zipcode,0.9096988,True
35,yellow_pages_1,website,yellow_pages_2,website,0.9096988,True
36,yellow_pages_1,state,yellow_pages_2,state,0.9091219,True
37,yellow_pages_1,phone,yellow_pages_2,phone,0.9091219,True
38,yellow_pages_1,name,yellow_pages_2,name,0.90881574,True
39,yellow_pages_1,city,yellow_pages_2,city,0.90881574,True
40,yellow_pages_1,id,yellow_pages_2,id,0.9081644,True
41,yelp_1,ADDRESS,yelp_2,address,0.90196675,True
42,yelp_1,RATING,yelp_2,rating,0.9015703,True
43,yelp_1,NAME,yelp_2,name,0.9007195,True
44,yelp_1,ID,yelp_2,ID,0.8997814,True
45,zomato_1,ADDRESS,zomato_2,address,0.8993768,True
46,zomato_1,RATING,zomato_2,rating,0.89901453,True
47,zomato_1,NAME,zomato_2,name,0.8982393,True
48,zomato_1,ID,zomato_2,ID,0.8973885,True
49,yelp_2,address,yelp_4,address,0.8919076,True
50,yelp_2,phone,yelp_4,phone,0.8910959,True
51,yelp_2,name,yelp_4,name,0.89066035,True
52,zomato_1,PHONENUMBER,zomato_3,PhoneNumber,0.8900304,True
53,yelp_2,ID,yelp_4,id,0.8897222,True
54,yelp_1,PHONENUMBER,yelp_5,PhoneNumber,0.88940537,True
55,zomato_1,ADDRESS,zomato_3,Address,0.888726,True
56,yelp_1,ADDRESS,yelp_5,Address,0.88798493,True
57,zomato_1,NAME,zomato_3,Name,0.8875885,True
58,yelp_1,NAME,yelp_5,Name,0.8867377,True
59,yelp_2,address,yelp_5,Address,0.8853001,True
60,yelp_2,cuisine,yelp_5,Cuisine,0.8853001,True
61,yelp_2,name,yelp_5,Name,0.8840529,True
62,zomato_2,address,zomato_3,Address,0.87716687,True
63,zomato_2,cuisine,zomato_3,Cuisine,0.87716687,True
64,zomato_2,name,zomato_3,Name,0.8760294,True
65,yelp_1,ADDRESS,yelp_4,address,0.8749241,True
66,yelp_1,NAME,yelp_4,name,0.8736769,True
67,yelp_1,ID,yelp_4,id,0.8727388,True
68,fodors_1,phone,yelp_4,phone,0.8721478,True
69,yelp_4,phone,zagats_1,phone,0.8721478,True
70,fodors_1,name,yelp_4,name,0.87090194,True
71,fodors_1,city,yelp_4,city,0.87090194,True
72,yelp_4,name,zagats_1,name,0.87090194,True
73,yelp_4,city,zagats_1,city,0.87090194,True
74,yelp_2,address,zomato_1,ADDRESS,0.8690122,True
75,fodors_1,id,yelp_4,id,0.8682234,True
76,yelp_4,id,zagats_1,id,0.8682234,True
77,yelp_2,rating,zomato_1,RATING,0.8678758,True
