,table_a,column_a,table_b,column_b,similarity,correct
0,yellow_pages_1,city,yelp_3,city,1.0,True
1,yellow_pages_1,state,yelp_3,state,1.0,True
2,yelp_2,rating,yelp_3,ratingValue,1.0,True
3,fodors_1,class,zagats_1,id,0.9047619047619048,False
4,fodors_1,id,zagats_1,class,0.8518518518518519,False
5,yellow_pages_1,ratingValue,yelp_2,rating,0.75,True
6,yellow_pages_1,priceRange,yelp_3,priceRange,0.75,True
7,yellow_pages_1,ratingValue,yelp_3,ratingValue,0.75,True
8,yellow_pages_1,ratingValue,yelp_1,RATING,0.6666666666666666,True
9,fodors_1,class,zagats_1,class,0.6528925619834711,True
10,yelp_1,RATING,yelp_2,rating,0.625,True
11,yelp_1,RATING,yelp_3,ratingValue,0.625,True
12,zomato_1,RATING,zomato_2,rating,0.6,True
13,yelp_2,zip,zomato_2,zip,0.5909090909090909,True
14,yellow_pages_1,ratingValue,yelp_5,CostRange,0.5,False
15,fodors_1,id,zagats_1,id,0.4814814814814814,True
16,yellow_pages_1,zipCode,yelp_2,zip,0.4392523364485981,True
17,yellow_pages_2,state,yelp_4,state,0.375,True
18,yelp_1,RATING,yelp_5,CostRange,0.375,False
19,yellow_pages_2,zipcode,yelp_4,zipcode,0.3428571428571428,True
20,yellow_pages_1,state,yelp_4,state,0.3333333333333333,True
21,yelp_3,state,yelp_4,state,0.3333333333333333,True
22,yellow_pages_1,zipCode,zomato_2,zip,0.2941176470588235,True
23,yelp_2,rating,yelp_5,CostRange,0.25,False
24,yelp_3,ratingValue,yelp_5,CostRange,0.25,False
25,yellow_pages_2,zipcode,yelp_3,zipCode,0.2403100775193798,True
26,zomato_1,NO_OF_REVIEWS,zomato_2,reviewcount,0.2328767123287671,True
27,yellow_pages_2,city,yelp_4,city,0.2307692307692307,True
28,fodors_1,city,zagats_1,city,0.2272727272727272,True
29,fodors_1,class,yellow_pages_1,years-in-business,0.2149532710280373,False
30,yellow_pages_1,state,yellow_pages_2,state,0.2083333333333333,True
31,yellow_pages_2,state,yelp_3,state,0.2083333333333333,True
32,yellow_pages_1,years-in-business,zagats_1,id,0.2037037037037037,False
33,yelp_2,rating,zomato_2,rating,0.2,True
34,yelp_3,ratingValue,zomato_2,rating,0.2,True
35,yelp_5,Cuisine,zomato_2,cuisine,0.2,True
36,yelp_1,RATING,zomato_2,rating,0.1904761904761904,True
37,yellow_pages_1,years-in-business,zagats_1,class,0.1818181818181818,False
38,yellow_pages_1,ratingValue,zomato_2,rating,0.1818181818181818,True
39,fodors_1,type,zagats_1,type,0.18,True
40,zomato_1,NO_OF_REVIEWS,zomato_2,votes,0.1746031746031746,False
41,yelp_3,zipCode,yelp_4,zipcode,0.1709401709401709,True
42,yelp_2,cuisine,yelp_3,category,0.1698113207547169,True
43,yellow_pages_1,ratingValue,zomato_1,RATING,0.1538461538461538,True
44,yelp_1,NO_OF_REVIEWS,zomato_2,reviewcount,0.15,True
45,yellow_pages_1,city,yelp_4,city,0.14,True
46,yelp_3,city,yelp_4,city,0.14,True
47,yellow_pages_2,id,yelp_2,zip,0.1333333333333333,False
48,yelp_5,CostRange,zomato_1,RATING,0.1304347826086956,False
49,yelp_1,NO_OF_REVIEWS,zomato_1,NO_OF_REVIEWS,0.1287878787878787,True
50,yelp_2,rating,zomato_1,RATING,0.12,True
51,yelp_3,ratingValue,zomato_1,RATING,0.12,True
52,yelp_2,cuisine,zagats_1,type,0.1184210526315789,True
53,yelp_2,cuisine,zomato_3,Cuisine,0.1176470588235294,True
54,yelp_1,RATING,zomato_1,RATING,0.1153846153846153,True
55,fodors_1,id,yellow_pages_1,years-in-business,0.1111111111111111,False
56,yelp_3,category,zomato_3,Cuisine,0.1088435374149659,True
57,fodors_1,addr,zagats_1,addr,0.1067415730337078,True
58,yelp_2,cuisine,zomato_2,cuisine,0.1057692307692307,True
59,yelp_2,votes,zomato_2,votes,0.1049382716049382,True
60,yellow_pages_1,city,yellow_pages_2,city,0.1029411764705882,True
61,yellow_pages_2,city,yelp_3,city,0.1029411764705882,True
62,yelp_5,CostRange,zomato_2,rating,0.1,False
63,yelp_2,votes,zomato_1,NO_OF_REVIEWS,0.0992907801418439,False
64,yelp_2,cuisine,yelp_5,Cuisine,0.099009900990099,True
65,fodors_1,type,yelp_2,cuisine,0.0967741935483871,True
66,yellow_pages_1,years-in-business,yelp_5,CostRange,0.0967741935483871,False
67,yellow_pages_2,id,zomato_2,zip,0.0967741935483871,False
68,yellow_pages_1,years-in-business,yelp_2,rating,0.0909090909090909,False
69,yellow_pages_1,years-in-business,yelp_3,ratingValue,0.0909090909090909,False
70,yelp_3,category,zomato_2,cuisine,0.0902255639097744,True
71,yelp_2,votes,zomato_2,reviewcount,0.09009009009009,False
72,yellow_pages_1,years-in-business,yelp_1,RATING,0.088235294117647,False
73,yelp_5,Cuisine,zagats_1,type,0.0851063829787234,True
74,yelp_3,category,zagats_1,type,0.0849056603773584,True
