,table_a,column_a,table_b,column_b,similarity,correct
0,500spend_nov2015,Service Category,500spend_oct2015,Service Category,0.9266118,False
1,500spend_nov2015,Supplier Name,500spend_oct2015,Supplier Name,0.9256197,True
2,500spend_nov2015,net_amount,500spend_oct2015,net_amount,0.9245232,True
3,500spend_nov2015,Date,500spend_oct2015,Date,0.92194325,True
4,500spend_nov2015,Transaction Number,500spend_sep2015,Transaction Number,0.8980061,True
5,500spend_nov2015,Supplier Name,500spend_sep2015,Supplier Name,0.89640355,True
6,500spend_nov2015,Date,500spend_sep2015,Date,0.8927271,True
7,500spend_may2016,Description,500spend_sep2015,Description,0.8875589,True
8,500spend_oct2015,Supplier Name,500spend_sep2015,Supplier Name,0.8844044,True
9,500spend_may2016,Amount,500spend_sep2015,Amount,0.884185,True
10,500spend_oct2015,Service Name,500spend_sep2015,Service Name,0.8840512,True
11,500spend_may2016,Date,500spend_sep2015,Date,0.88264656,True
12,500spend_oct2015,Date,500spend_sep2015,Date,0.8807279,True
13,500spend_oct2015,Supplier Name,500spend_sep2016,Supplier Name,0.8703691,True
14,500spend_nov2015,Merchant Category,500spend_sep2016,Merchant Category,0.86937517,True
15,500spend_oct2015,net_amount,500spend_sep2016,net_amount,0.8686147,True
16,500spend_nov2015,Supplier Name,500spend_sep2016,Supplier Name,0.86729187,True
17,500spend_nov2015,net_amount,500spend_sep2016,net_amount,0.86553746,True
18,500spend_sep2015,Supplier Name,500spend_sep2016,Supplier Name,0.8602589,True
19,500spend_jul2016,Service Name,500spend_oct2015,Service Name,0.84568465,True
20,500spend_jul2016,Service Name,500spend_sep2015,Service Name,0.81276613,True
21,500spend_may2016,Date,500spend_nov2015,Date,0.807666,True
22,500spend_may2016,Date,500spend_oct2015,Date,0.8065923,True
23,500spend_nov2015,Summary of purpose of expenditure,500spend_oct2015,purpose of expenditure,0.79570466,True
24,500spend_nov2015,Service,500spend_oct2015,Service Name,0.7566685,True
25,500spend_nov2015,Service,500spend_sep2015,Service Name,0.72745234,True
26,500spend_may2016,Merchant,500spend_sep2015,Merchant Type,0.68733686,False
27,500spend_nov2015,net_amount,500spend_sep2015,Amount,0.67632776,True
28,500spend_oct2015,net_amount,500spend_sep2015,Amount,0.6643286,True
29,500spend_jul2016,Service Name,500spend_nov2015,Service,0.65277934,True
30,500spend_sep2015,Amount,500spend_sep2016,net_amount,0.6454861,True
31,500spend_jul2016,Supplier,500spend_oct2015,Supplier Name,0.6452352,True
32,500spend_jul2016,Supplier,500spend_sep2016,Supplier Name,0.63864315,True
33,500spend_nov2015,Merchant Category,500spend_sep2015,Merchant Type,0.6295234,True
34,500spend_jul2016,Supplier,500spend_nov2015,Supplier Name,0.62149036,True
35,500spend_jul2016,Supplier,500spend_sep2015,Supplier Name,0.6123166,True
36,500spend_may2016,Amount,500spend_sep2016,net_amount,0.60101676,True
37,500spend_jul2016,Expense Category,500spend_oct2015,Service Category,0.59936076,False
38,500spend_may2016,Amount,500spend_nov2015,net_amount,0.5968817,True
39,500spend_may2016,Amount,500spend_oct2015,net_amount,0.59580797,True
40,500spend_jun2016,Secondary Service,500spend_nov2015,Service,0.59369385,True
41,500spend_sep2015,Merchant Type,500spend_sep2016,Merchant Category,0.5931099,True
42,500spend_oct2015,Service Category,500spend_sep2016,Merchant Category,0.581985,True
43,500spend_jul2016,Expense Category,500spend_nov2015,Service Category,0.57561594,False
44,500spend_may2016,Merchant,500spend_sep2016,Merchant Category,0.5694686,False
45,500spend_may2016,Merchant,500spend_nov2015,Merchant Category,0.5618194,False
46,500spend_jul2016,Expense Category,500spend_sep2016,Merchant Category,0.5476352,False
47,500spend_jul2016,Service Name,500spend_jun2016,Secondary Service,0.52333,True
48,500spend_jun2016,Secondary Service,500spend_oct2015,Service Name,0.50247043,True
49,500spend_jun2016,Secondary Service,500spend_sep2015,Service Name,0.491817,True
50,500spend_jun2016,Name,500spend_nov2015,Supplier Name,0.45985392,True
51,500spend_jun2016,Name,500spend_sep2016,Supplier Name,0.43662518,True
52,500spend_jun2016,Details,500spend_sep2015,Description,0.32998276,True
53,500spend_may2016,Date,500spend_sep2016,Supplier Name,0.3242296,False
54,500spend_may2016,Description,500spend_nov2015,Organisation Name,0.3233161,False
55,500spend_jul2016,Supplier,500spend_jun2016,Details,0.32127982,False
56,500spend_jun2016,Name,500spend_may2016,Date,0.31521767,False
57,500spend_jun2016,Details,500spend_may2016,Description,0.30931303,True
58,500spend_jul2016,Category Name,500spend_may2016,Date,0.30726954,False
