,table_a,column_a,table_b,column_b,similarity,correct
0,1004ipopayments,Category,1005ipopayments,ExpenseCategory,1.0,True
1,1004ipopayments,Category,1006ipopayments,Expense area,1.0,True
2,1004ipopayments,Category,1007ipopayments,Expense area,1.0,True
3,1004ipopayments,VAT registration number,1007ipopayments,VAT registration number,1.0,True
4,1004ipopayments,VAT registration number,1008ipopayments,VAT number,1.0,True
5,1004ipopayments,VAT registration number,1009ipopayments,VAT registration number,1.0,True
6,1004ipopayments,VAT registration number,1010ipopayments,VAT registration number,1.0,True
7,1005ipopayments,ExpenseCategory,1006ipopayments,Expense area,1.0,True
8,1005ipopayments,DeptName,1007ipopayments,Department family,1.0,True
9,1005ipopayments,OfficeName,1007ipopayments,Entity,1.0,True
10,1005ipopayments,ExpenseCategory,1007ipopayments,Expense area,1.0,True
11,1005ipopayments,DeptName,1008ipopayments,Department Category,1.0,True
12,1005ipopayments,OfficeName,1008ipopayments,Entity Category,1.0,True
13,1005ipopayments,DeptName,1009ipopayments,Department family,1.0,True
14,1005ipopayments,OfficeName,1009ipopayments,Entity,1.0,True
15,1005ipopayments,OfficeName,1010ipopayments,Department Primary,1.0,True
16,1006ipopayments,Expense area,1007ipopayments,Expense area,1.0,True
17,1007ipopayments,Department family,1008ipopayments,Department Category,1.0,True
18,1007ipopayments,Entity,1008ipopayments,Entity Category,1.0,True
19,1007ipopayments,VAT registration number,1008ipopayments,VAT number,1.0,True
20,1007ipopayments,Department family,1009ipopayments,Department family,1.0,True
21,1007ipopayments,Entity,1009ipopayments,Entity,1.0,True
22,1007ipopayments,VAT registration number,1009ipopayments,VAT registration number,1.0,True
23,1007ipopayments,Entity,1010ipopayments,Department Primary,1.0,True
24,1007ipopayments,VAT registration number,1010ipopayments,VAT registration number,1.0,True
25,1008ipopayments,Department Category,1009ipopayments,Department family,1.0,True
26,1008ipopayments,Entity Category,1009ipopayments,Entity,1.0,True
27,1008ipopayments,VAT number,1009ipopayments,VAT registration number,1.0,True
28,1008ipopayments,Entity Category,1010ipopayments,Department Primary,1.0,True
29,1008ipopayments,VAT number,1010ipopayments,VAT registration number,1.0,True
30,1009ipopayments,Entity,1010ipopayments,Department Primary,1.0,True
31,1009ipopayments,VAT registration number,1010ipopayments,VAT registration number,1.0,True
32,1007ipopayments,Date,1008ipopayments,Date,0.9473684210526316,True
33,1006ipopayments,Date,1009ipopayments,Date,0.9090909090909092,True
34,1008ipopayments,Date,1009ipopayments,Date,0.9,True
35,1005ipopayments,Date,1008ipopayments,Date,0.8947368421052632,True
36,1004ipopayments,Category,1008ipopayments,Expense Office,0.8888888888888888,True
37,1004ipopayments,Category,1009ipopayments,Expense area,0.8888888888888888,True
38,1005ipopayments,ExpenseCategory,1008ipopayments,Expense Office,0.8888888888888888,True
39,1005ipopayments,ExpenseCategory,1009ipopayments,Expense area,0.8888888888888888,True
40,1006ipopayments,Expense area,1008ipopayments,Expense Office,0.8888888888888888,True
41,1006ipopayments,Expense area,1009ipopayments,Expense area,0.8888888888888888,True
42,1007ipopayments,Expense area,1008ipopayments,Expense Office,0.8888888888888888,True
43,1007ipopayments,Expense area,1009ipopayments,Expense area,0.8888888888888888,True
44,1006ipopayments,Date,1008ipopayments,Date,0.8181818181818182,True
45,1008ipopayments,Expense Office,1009ipopayments,Expense area,0.7777777777777778,True
46,1005ipopayments,Date,1007ipopayments,Date,0.6818181818181818,True
