,table_a,column_a,table_b,column_b,similarity,correct
0,sephora_2,price,ulta_1,price,0.90649,True
1,sephora_1,Price,sephora_2,price,0.8534263,True
2,sephora_2,brand,ulta_1,brand,0.8331412,True
3,sephora_2,number of colors,ulta_1,number of colors/scent,0.8295906,True
4,amazon_1,Price,sephora_1,Price,0.8271311,True
5,sephora_2,product name,ulta_1,product name,0.824865,True
6,sephora_2,rating,ulta_1,rating,0.8159655,True
7,amazon_1,Color,sephora_1,Color,0.8142503,True
8,sephora_1,Price,ulta_1,price,0.8119766,True
9,amazon_1,Description,sephora_1,Description,0.8119442,True
10,sephora_2,_id,ulta_1,_id,0.79068035,True
11,amazon_1,Price,ulta_1,price,0.740891,True
12,amazon_1,Price,sephora_2,price,0.7343706,True
13,sephora_1,Product_id,sephora_2,product name,0.4658146,False
14,sephora_1,Product_id,ulta_1,product name,0.448519,False
15,amazon_1,ID,ulta_1,_id,0.43543154,True
16,amazon_1,Color,sephora_2,number of colors,0.43038517,False
17,sephora_1,Color,sephora_2,number of colors,0.4298087,False
18,amazon_1,ID,sephora_2,_id,0.4270603,True
19,amazon_1,Color,ulta_1,number of colors/scent,0.40664154,False
20,amazon_1,ID,sephora_1,Product_id,0.40626374,True
21,sephora_1,Color,ulta_1,number of colors/scent,0.38133556,False
22,sephora_1,Description,sephora_2,brand,0.37144873,False
23,amazon_1,Description,sephora_2,brand,0.30846742,False
24,sephora_1,Description,ulta_1,brand,0.3022161,False
