,table_a,column_a,table_b,column_b,similarity,correct
0,25kjul12,Department family,25kjun11,Department family,0.9821428,True
1,25kjul12,Entity,25kjun11,Entity,0.9777778,True
2,25kjul12,Department family,25kmay10,Department family,0.975,True
3,25kjun11,Department family,25kmay10,Department family,0.975,True
4,25kjul12,Entity,25kmay10,Entity,0.9688889,True
5,25kjun11,Entity,25kmay10,Entity,0.9688889,True
6,25kjun11,Department family,25koct11,Department family,0.96623373,True
7,25kmay10,Department family,25koct10,Department family,0.9632128,True
8,25kjun11,Entity,25koct11,Entity,0.96186864,True
9,25kmar12,Department family,25knov10,Department family,0.9602969,True
10,25kjul12,Department family,25koct11,Department family,0.9590909,True
11,25kmay10,Department family,25koct11,Department family,0.9590909,True
12,25kjun11,Expense area,25kmay10,Expense area,0.95901203,True
13,25kjul12,Department family,25koct10,Department family,0.95606995,True
14,25kjun11,Department family,25koct10,Department family,0.95606995,True
15,25koct10,Department family,25koct11,Department family,0.95474863,True
16,25kmar12,Entity,25knov10,Entity,0.95418584,True
17,25kjun11,Expense area,25koct11,Expense area,0.9539956,True
18,25kjul12,Entity,25koct11,Entity,0.95297986,True
19,25kmay10,Entity,25koct11,Entity,0.95297986,True
20,25kjul12,Expense area,25kjun11,Expense area,0.94279766,True
21,25kmay10,Department family,25knov10,Department family,0.9416367,True
22,25kmay10,Expense area,25koct10,Expense area,0.94134486,True
23,25kjun11,Department family,25ksep11,Department family,0.9378473,True
24,25kmay10,Entity,25knov10,Entity,0.9372716,True
25,25kmar12,Department family,25koct11,Department family,0.9364853,True
26,25kjul12,Expense area,25kmay10,Expense area,0.93579674,True
27,25kjul12,Department family,25knov10,Department family,0.93449384,True
28,25kjun11,Department family,25knov10,Department family,0.93449384,True
29,25kjul12,Expense area,25koct11,Expense area,0.9342432,True
30,25kmay10,Expense area,25knov10,Expense area,0.9340118,True
31,25kjun11,Entity,25ksep11,Entity,0.9334823,True
32,25kjul12,Department family,25ksep11,Department family,0.9307045,True
33,25kmay10,Department family,25ksep11,Department family,0.9307045,True
34,25kjun11,Expense area,25koct10,Expense area,0.93045986,True
35,25kmar12,Entity,25koct11,Entity,0.93037415,True
36,25kjul12,Department family,25kmar12,Department family,0.92939377,True
37,25kmar12,Department family,25kmay10,Department family,0.92939377,True
38,25kmay10,Expense area,25koct11,Expense area,0.9288899,True
39,25kjul12,Entity,25knov10,Entity,0.92838275,True
40,25kjun11,Entity,25knov10,Entity,0.92838275,True
41,25koct10,Expense area,25koct11,Expense area,0.92699254,True
42,25koct11,Department family,25ksep11,Department family,0.92695534,True
43,25knov10,Department family,25ksep11,Department family,0.9257747,True
44,25kjul12,Entity,25kmar12,Entity,0.9250287,True
