,table_a,column_a,table_b,column_b,similarity,correct
0,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2011-eng,OBJ_EN_NM,0.98518527,True
1,amo-ame-2009-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,0.9846153,True
2,amo-ame-2009-eng,MINC,amo-ame-2011-eng,MINC,0.984,True
3,amo-ame-2009-eng,MINE,amo-ame-2011-eng,MINE,0.984,True
4,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.93560886,True
5,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,0.93460274,True
6,amo-ame-2010-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,0.9330295,True
7,amo-ame-2017-eng,MINE,amo-ame-2018-eng,MINE,0.9326175,True
8,amo-ame-2010-eng,MINC,amo-ame-2011-eng,MINC,0.93256795,True
9,amo-ame-2010-eng,MINE,amo-ame-2011-eng,MINE,0.93256795,True
10,amo-ame-2009-eng,OBJ_CD,amo-ame-2010-eng,OBJ_CD,0.9291833,True
11,amo-ame-2009-eng,MINC,amo-ame-2010-eng,MINC,0.928568,True
12,amo-ame-2009-eng,MINE,amo-ame-2010-eng,MINE,0.928568,True
13,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.9278391,True
14,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,0.9242198,True
15,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.9231316,True
16,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.92046577,True
17,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.9134251,True
18,amo-ame-2010-eng,MINE,amo-ame-2018-eng,MINE,0.9094151,True
19,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2017-eng,DEPT_EN_DESC,0.9089462,True
20,amo-ame-2011-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,0.9082885,True
21,amo-ame-2010-eng,MINC,amo-ame-2019-eng,minc,0.90627927,True
22,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.9048449,True
23,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,0.9030029,True
24,amo-ame-2018-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.90166914,True
25,amo-ame-2011-eng,MINE,amo-ame-2018-eng,MINE,0.901313,True
26,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.90041906,True
27,amo-ame-2011-eng,MINC,amo-ame-2013-eng,MINC,0.89826643,True
28,amo-ame-2010-eng,MINC,amo-ame-2013-eng,MINC,0.8945341,True
29,amo-ame-2009-eng,MINE,amo-ame-2018-eng,MINE,0.89451087,True
30,amo-ame-2009-eng,MINC,amo-ame-2013-eng,MINC,0.89401644,True
31,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.89058125,True
32,amo-ame-2011-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.8818927,True
33,amo-ame-2011-eng,MINC,amo-ame-2019-eng,minc,0.88132966,True
34,amo-ame-2009-eng,MINC,amo-ame-2019-eng,minc,0.88107955,True
35,amo-ame-2010-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.88072777,True
36,amo-ame-2010-eng,MINE,amo-ame-2017-eng,MINE,0.877857,True
37,amo-ame-2009-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.8760465,True
38,amo-ame-2013-eng,MINC,amo-ame-2019-eng,minc,0.861605,True
39,amo-ame-2013-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.85741454,True
40,amo-ame-2011-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.855906,True
41,amo-ame-2009-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.8543523,True
42,amo-ame-2010-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.8524475,True
43,amo-ame-2012-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.8501979,True
44,amo-ame-2011-eng,MINE,amo-ame-2017-eng,MINE,0.8438398,True
45,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.84073555,True
46,amo-ame-2009-eng,MINE,amo-ame-2017-eng,MINE,0.837124,True
