,table_a,column_a,table_b,column_b,similarity,correct
0,imdb_3,ContentRating,rotten_tomatoes_2,ContentRating,0.9491283,True
1,imdb_3,Genre,rotten_tomatoes_2,Genre,0.8978716,True
2,tmdb_2,year,tmdb_4,year,0.89470214,True
3,imdb_1,ContentRating,imdb_3,ContentRating,0.893182,True
4,imdb_3,Duration,imdb_4,duration,0.8931589,True
5,imdb_3,Rating,rotten_tomatoes_2,Rating,0.88748235,True
6,tmdb_3,year,tmdb_4,year,0.8869661,True
7,imdb_2,year,tmdb_1,year,0.8865444,True
8,imdb_3,Genre,imdb_4,genre,0.88021916,True
9,metacritic_1,Runtime,metacritic_3,runtime,0.87816465,True
10,imdb_4,genre,roger_ebert_1,genre,0.87589055,True
11,tmdb_3,genres,tmdb_4,genres,0.8734703,True
12,imdb_1,Genre,rotten_tomatoes_2,Genre,0.8730091,True
13,imdb_1,Genre,imdb_3,Genre,0.87271816,True
14,tmdb_2,genres,tmdb_4,genres,0.870793,True
15,imdb_1,Duration,rotten_tomatoes_2,Duration,0.87052095,True
16,imdb_4,year,tmdb_4,year,0.8704346,True
17,rotten_tomatoes_1,Genre,rotten_tomatoes_2,Genre,0.8682009,True
18,metacritic_3,genres,tmdb_3,genres,0.86700124,True
19,tmdb_2,genres,tmdb_3,genres,0.86614674,True
20,tmdb_2,year,tmdb_3,year,0.86453915,True
21,rotten_tomatoes_2,Genre,rotten_tomatoes_4,genre,0.8613235,True
22,imdb_4,duration,roger_ebert_1,duration,0.8610463,True
23,imdb_1,ContentRating,rotten_tomatoes_2,ContentRating,0.85959834,True
24,metacritic_1,Genre,roger_ebert_1,genre,0.8563759,True
25,imdb_2,year,metacritic_1,Year,0.85470027,True
26,imdb_4,year,tmdb_2,year,0.8543617,True
27,imdb_3,Genre,roger_ebert_1,genre,0.8539441,True
28,imdb_3,Genre,rotten_tomatoes_1,Genre,0.85370123,True
29,imdb_3,Duration,rotten_tomatoes_1,Duration,0.85244036,True
30,imdb_4,duration,metacritic_4,duration,0.85085726,True
31,metacritic_3,runtime,tmdb_3,runtime,0.85016644,True
32,imdb_1,Genre,rotten_tomatoes_1,Genre,0.8489124,True
33,imdb_3,Genre,metacritic_1,Genre,0.8469083,True
34,imdb_4,year,tmdb_3,year,0.84156436,True
35,imdb_4,duration,rotten_tomatoes_1,Duration,0.83958733,True
36,imdb_4,genre,walmart_1,genre,0.8395653,True
37,amazon_1,year,rotten_tomatoes_3,year,0.83694506,True
38,imdb_4,year,rotten_tomatoes_1,Year,0.8353632,True
39,metacritic_1,Genre,rotten_tomatoes_1,Genre,0.8351734,True
40,roger_ebert_1,genre,rotten_tomatoes_1,Genre,0.83477116,True
41,rotten_tomatoes_1,Language,tmdb_3,language,0.83463544,True
42,amazon_1,year,tmdb_2,year,0.8328768,True
43,amazon_1,year,tmdb_3,year,0.8323231,True
44,metacritic_1,Runtime,tmdb_3,runtime,0.8310064,True
45,imdb_4,genre,metacritic_1,Genre,0.82996386,True
46,imdb_3,Duration,metacritic_4,duration,0.8286872,True
47,metacritic_1,Year,roger_ebert_1,year,0.82785815,True
48,rotten_tomatoes_1,Genre,rotten_tomatoes_4,genre,0.82732904,True
49,roger_ebert_1,genre,rotten_tomatoes_2,Genre,0.82646024,True
50,metacritic_4,duration,rotten_tomatoes_1,Duration,0.8251303,True
51,imdb_4,genre,rotten_tomatoes_1,Genre,0.82435733,True
52,metacritic_1,Year,tmdb_1,year,0.8241598,True
53,imdb_3,Genre,walmart_1,genre,0.8238448,True
54,roger_ebert_1,genre,walmart_1,genre,0.82336396,True
55,amazon_1,year,imdb_4,year,0.8231343,True
56,amazon_1,year,tmdb_4,year,0.8226081,True
57,rotten_tomatoes_1,Year,rotten_tomatoes_3,year,0.8224667,True
58,metacritic_3,genres,tmdb_2,genres,0.82244205,True
59,metacritic_1,Genre,walmart_1,genre,0.8222326,True
60,imdb_2,year,roger_ebert_1,year,0.82159865,True
61,imdb_1,Genre,imdb_4,genre,0.8209055,True
62,rotten_tomatoes_1,Year,tmdb_2,year,0.81726754,True
63,imdb_1,Genre,roger_ebert_1,genre,0.81721,True
64,imdb_1,Genre,rotten_tomatoes_4,genre,0.816312,True
65,metacritic_1,Genre,rotten_tomatoes_4,genre,0.8160267,True
66,rotten_tomatoes_1,Genre,walmart_1,genre,0.8155049,True
67,imdb_3,Duration,roger_ebert_1,duration,0.81519854,True
68,metacritic_1,Genre,metacritic_4,genre,0.8150387,True
69,roger_ebert_1,year,tmdb_1,year,0.81342334,True
70,imdb_1,Genre,walmart_1,genre,0.813231,True
71,imdb_1,Genre,metacritic_1,Genre,0.8130091,True
72,imdb_4,movie_rating,metacritic_2,movie_rating,0.8076463,True
73,amazon_1,year,rotten_tomatoes_1,Year,0.8068018,True
74,imdb_3,Director,rotten_tomatoes_2,Director,0.8034328,True
75,rotten_tomatoes_4,runtime,tmdb_3,runtime,0.80076325,True
76,imdb_4,genre,rotten_tomatoes_2,Genre,0.8004702,True
77,metacritic_1,Genre,rotten_tomatoes_2,Genre,0.80030376,True
78,rotten_tomatoes_4,year,tmdb_4,year,0.7984782,True
79,imdb_3,Creators,rotten_tomatoes_2,Creators,0.79793894,True
80,roger_ebert_1,duration,rotten_tomatoes_1,Duration,0.7950344,True
81,rotten_tomatoes_1,Year,tmdb_3,year,0.7936802,True
82,metacritic_1,Runtime,rotten_tomatoes_4,runtime,0.79101056,True
83,metacritic_4,duration,roger_ebert_1,duration,0.78885543,True
84,imdb_3,Duration,rotten_tomatoes_2,Duration,0.78804874,True
85,roger_ebert_1,genre,rotten_tomatoes_4,genre,0.78790456,True
86,imdb_3,Cast,rotten_tomatoes_2,Cast,0.7867116,True
87,rotten_tomatoes_3,year,tmdb_4,year,0.7856473,True
88,rotten_tomatoes_3,year,tmdb_2,year,0.78532594,True
89,rotten_tomatoes_3,year,tmdb_3,year,0.784211,True
90,rotten_tomatoes_4,year,tmdb_3,year,0.78175896,True
91,metacritic_3,genres,tmdb_4,genres,0.7807956,True
92,rotten_tomatoes_4,year,tmdb_2,year,0.78063595,True
93,rotten_tomatoes_4,genre,walmart_1,genre,0.7774284,True
94,imdb_3,Genre,rotten_tomatoes_4,genre,0.77719814,True
95,imdb_4,year,rotten_tomatoes_3,year,0.7754117,True
96,imdb_3,Title,rotten_tomatoes_2,Title,0.7750095,True
97,tmdb_2,duration,walmart_1,duration,0.77413154,True
98,imdb_4,genre,rotten_tomatoes_4,genre,0.77379054,True
99,rotten_tomatoes_1,Year,tmdb_4,year,0.77357113,True
100,imdb_1,Duration,imdb_3,Duration,0.7702362,True
101,rotten_tomatoes_2,Genre,walmart_1,genre,0.7698411,True
102,imdb_1,Director,imdb_3,Director,0.76766056,True
103,imdb_3,Summary,rotten_tomatoes_2,Summary,0.7655884,True
104,rotten_tomatoes_1,Director,rotten_tomatoes_2,Director,0.7654328,True
105,metacritic_2,release_year,metacritic_3,release year,0.7653297,True
106,metacritic_1,_id,metacritic_4,_id,0.7647268,True
107,imdb_4,directors,roger_ebert_1,directors,0.7636351,True
108,imdb_4,movie_name,roger_ebert_1,movie_name,0.7618422,True
109,rotten_tomatoes_1,Duration,rotten_tomatoes_2,Duration,0.76093054,True
110,metacritic_3,runtime,rotten_tomatoes_4,runtime,0.75999963,True
111,imdb_4,actors,roger_ebert_1,actors,0.75981724,True
112,metacritic_3,languages,tmdb_3,language,0.75835836,True
113,metacritic_4,genre,walmart_1,genre,0.7573908,True
114,imdb_1,Director,rotten_tomatoes_1,Director,0.7540747,True
115,imdb_1,Duration,rotten_tomatoes_1,Duration,0.75400656,True
116,imdb_4,directors,tmdb_4,directors,0.74897885,True
117,metacritic_1,Director,metacritic_4,director,0.7489089,True
118,amazon_1,time,rotten_tomatoes_3,time,0.74806476,True
119,imdb_1,Creator,rotten_tomatoes_1,Creator,0.74735796,True
120,imdb_2,director,tmdb_2,director,0.7464047,True
121,imdb_2,actors,imdb_4,actors,0.7461759,True
122,metacritic_1,Director,metacritic_3,director,0.7447957,True
123,imdb_1,Cast,imdb_3,Cast,0.7430551,True
124,metacritic_3,writers,tmdb_3,writers,0.7428036,True
125,imdb_1,Genre,metacritic_4,genre,0.74256,True
126,imdb_3,Year,rotten_tomatoes_2,Year,0.7419355,False
127,tmdb_2,stars,tmdb_4,stars,0.74133295,True
128,metacritic_3,director,metacritic_4,director,0.7410266,True
129,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Cast,0.7407772,True
130,imdb_3,Genre,metacritic_4,genre,0.74028045,True
131,imdb_2,writers,tmdb_3,writers,0.74009657,True
132,tmdb_3,directors,tmdb_4,directors,0.74007833,True
133,imdb_3,ID,rotten_tomatoes_2,ID,0.7393259,True
134,metacritic_4,genre,roger_ebert_1,genre,0.7389,True
135,imdb_4,id,roger_ebert_1,id,0.7384442,True
136,imdb_1,Duration,imdb_4,duration,0.7382498,True
137,imdb_3,Director,metacritic_3,director,0.73762697,True
138,imdb_2,director,metacritic_1,Director,0.73444086,True
139,metacritic_1,Name,metacritic_4,name,0.73433053,True
140,tmdb_2,_id,tmdb_4,_id,0.7343174,True
141,imdb_2,name,tmdb_2,name,0.7334657,True
142,tmdb_2,name,walmart_1,name,0.73343813,True
143,rotten_tomatoes_1,Year,rotten_tomatoes_4,year,0.7333468,True
144,imdb_3,Director,tmdb_2,director,0.733044,True
145,tmdb_2,genres,walmart_1,genre,0.7320408,True
146,imdb_4,year,roger_ebert_1,year,0.7318765,True
147,imdb_4,genre,metacritic_4,genre,0.7311983,True
148,tmdb_2,stars,walmart_1,stars,0.7309275,True
