,table_a,column_a,table_b,column_b,similarity,correct
0,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2011-eng,OBJ_EN_NM,0.98309267,True
1,amo-ame-2009-eng,MINE,amo-ame-2011-eng,MINE,0.98029554,True
2,amo-ame-2009-eng,MINC,amo-ame-2011-eng,MINC,0.98,True
3,amo-ame-2009-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,0.97761536,True
4,amo-ame-2010-eng,MINE,amo-ame-2011-eng,MINE,0.9260251,True
5,amo-ame-2017-eng,MINE,amo-ame-2018-eng,MINE,0.92476237,True
6,amo-ame-2010-eng,MINC,amo-ame-2011-eng,MINC,0.924568,True
7,amo-ame-2009-eng,MINE,amo-ame-2010-eng,MINE,0.92158854,True
8,amo-ame-2009-eng,MINC,amo-ame-2010-eng,MINC,0.920568,True
9,amo-ame-2010-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,0.9180295,True
10,amo-ame-2009-eng,OBJ_CD,amo-ame-2010-eng,OBJ_CD,0.9091833,True
11,amo-ame-2011-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,0.9045824,True
12,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,0.90123814,True
13,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.89915293,True
14,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,0.89626867,True
15,amo-ame-2010-eng,MINE,amo-ame-2018-eng,MINE,0.89556265,True
16,amo-ame-2011-eng,MINE,amo-ame-2018-eng,MINE,0.89438236,True
17,amo-ame-2010-eng,MINC,amo-ame-2019-eng,minc,0.8933209,True
18,amo-ame-2011-eng,MINC,amo-ame-2013-eng,MINC,0.89251643,True
19,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.891339,True
20,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,0.8900056,True
21,amo-ame-2009-eng,MINE,amo-ame-2018-eng,MINE,0.8895191,True
22,amo-ame-2009-eng,MINC,amo-ame-2013-eng,MINC,0.8875164,True
23,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.8836088,True
24,amo-ame-2010-eng,MINC,amo-ame-2013-eng,MINC,0.8830341,True
25,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2017-eng,DEPT_EN_DESC,0.88047063,True
26,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.87663156,True
27,amo-ame-2011-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.87589264,True
28,amo-ame-2010-eng,MINE,amo-ame-2017-eng,MINE,0.8756754,True
29,amo-ame-2009-eng,MINC,amo-ame-2019-eng,minc,0.8730796,True
30,amo-ame-2011-eng,MINC,amo-ame-2019-eng,minc,0.8730796,True
31,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.87292516,True
32,amo-ame-2009-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.8720465,True
33,amo-ame-2010-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.8684777,True
34,amo-ame-2018-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.86206704,True
35,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.85915583,True
36,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.85534096,True
37,amo-ame-2013-eng,MINC,amo-ame-2019-eng,minc,0.85310495,True
38,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.8523449,True
39,amo-ame-2009-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.8478099,True
40,amo-ame-2011-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.8476561,True
41,amo-ame-2012-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.84469795,True
42,amo-ame-2013-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.84439087,True
43,amo-ame-2011-eng,MINE,amo-ame-2017-eng,MINE,0.84403896,True
44,amo-ame-2010-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.8391738,True
45,amo-ame-2009-eng,MINE,amo-ame-2017-eng,MINE,0.83576936,True
46,amo-ame-2011-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.81897795,True
47,amo-ame-2009-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.81413174,True
48,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.811879,True
49,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.8107355,True
50,amo-ame-2010-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.80649567,True
51,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.79019606,True
52,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,0.78964436,True
53,amo-ame-2012-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.7865957,True
54,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2011-eng,AGRG_PYMT_AMT,0.7862069,True
55,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2011-eng,ï»¿FSCL_YR,0.78571427,True
56,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,0.7573019,True
57,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,0.7550863,True
58,amo-ame-2011-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,0.7547168,True
59,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,0.75163805,True
60,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,0.7511454,True
61,amo-ame-2017-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.7368546,True
62,amo-ame-2017-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,0.7366941,True
63,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2011-eng,ï»¿FSCL_YR,0.73385364,True
64,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2010-eng,ï»¿FSCL_YR,0.7302822,True
65,amo-ame-2012-eng,Description,amo-ame-2013-eng,Description,0.72991115,False
66,amo-ame-2017-eng,ï»¿MINC,amo-ame-2019-eng,minc,0.7223542,True
67,amo-ame-2012-eng,Amount,amo-ame-2013-eng,Amount,0.72147167,True
68,amo-ame-2018-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.7158605,True
69,amo-ame-2010-eng,MINC,amo-ame-2017-eng,ï»¿MINC,0.71342313,True
70,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,0.69613355,True
71,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,0.6926853,True
72,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.68948495,True
73,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.68948495,True
74,amo-ame-2011-eng,MINC,amo-ame-2017-eng,ï»¿MINC,0.685569,True
75,amo-ame-2009-eng,MINC,amo-ame-2017-eng,ï»¿MINC,0.6806855,True
76,amo-ame-2013-eng,MINC,amo-ame-2017-eng,ï»¿MINC,0.6414505,True
77,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2012-eng,Description,0.6305483,True
78,amo-ame-2012-eng,Description,amo-ame-2018-eng,DEPT_EN_DESC,0.50746506,True
79,amo-ame-2018-eng,MINE,amo-ame-2019-eng,minc,0.5023339,False
80,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2012-eng,Description,0.50144076,True
81,amo-ame-2011-eng,MINE,amo-ame-2012-eng,ï»¿Name,0.47915906,True
82,amo-ame-2009-eng,MINE,amo-ame-2012-eng,ï»¿Name,0.4789346,True
83,amo-ame-2010-eng,MINE,amo-ame-2012-eng,ï»¿Name,0.4747851,True
84,amo-ame-2013-eng,ï»¿Fiscal Year,amo-ame-2019-eng,ï»¿Year,0.4746345,True
85,amo-ame-2012-eng,Description,amo-ame-2017-eng,DEPT_EN_DESC,0.47117323,True
86,amo-ame-2013-eng,MINC,amo-ame-2018-eng,MINE,0.46192926,False
87,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2013-eng,Description,0.4577425,False
88,amo-ame-2012-eng,Description,amo-ame-2019-eng,DEPT_EN_DESC,0.45764437,True
89,amo-ame-2018-eng,ï»¿FSCL_YR,amo-ame-2019-eng,ï»¿Year,0.4436037,True
90,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2019-eng,ï»¿Year,0.4430489,True
91,amo-ame-2012-eng,ï»¿Name,amo-ame-2018-eng,MINE,0.42859203,True
92,amo-ame-2017-eng,ï»¿MINC,amo-ame-2018-eng,ï»¿FSCL_YR,0.42279252,False
93,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2019-eng,ï»¿Year,0.41722822,True
94,amo-ame-2011-eng,ï»¿FSCL_YR,amo-ame-2019-eng,ï»¿Year,0.41722822,True
95,amo-ame-2011-eng,ï»¿FSCL_YR,amo-ame-2013-eng,ï»¿Fiscal Year,0.41199428,True
96,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2013-eng,ï»¿Fiscal Year,0.40854597,True
97,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2013-eng,ï»¿Fiscal Year,0.40851203,True
98,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2017-eng,DEPT_EN_DESC,0.40626153,True
99,amo-ame-2008-eng,ï»¿DATE,amo-ame-2012-eng,ï»¿Name,0.401513,False
100,amo-ame-2012-eng,ï»¿Name,amo-ame-2017-eng,MINE,0.4014308,True
101,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2018-eng,DEPT_EN_DESC,0.40000767,True
102,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2010-eng,DEPT_EN_DESC,0.39152375,True
103,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2013-eng,Description,0.39094663,False
104,amo-ame-2008-eng,ORGANIZATION,amo-ame-2010-eng,MINE,0.38832226,True
105,amo-ame-2013-eng,ï»¿Fiscal Year,amo-ame-2018-eng,ï»¿FSCL_YR,0.38740712,True
106,amo-ame-2012-eng,ï»¿Name,amo-ame-2013-eng,ï»¿Fiscal Year,0.38637924,False
107,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2019-eng,DEPT_EN_DESC,0.38401636,True
108,amo-ame-2008-eng,ORGANIZATION,amo-ame-2009-eng,MINE,0.37405893,True
109,amo-ame-2012-eng,ID,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.37326595,True
110,amo-ame-2008-eng,ORGANIZATION,amo-ame-2011-eng,MINE,0.36860293,True
111,amo-ame-2013-eng,Description,amo-ame-2019-eng,DEPT_EN_DESC,0.36651558,False
112,amo-ame-2008-eng,ï»¿DATE,amo-ame-2017-eng,ï»¿MINC,0.36220956,False
113,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2012-eng,ID,0.36014718,True
114,amo-ame-2008-eng,ï»¿DATE,amo-ame-2019-eng,ï»¿Year,0.35803455,True
115,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2012-eng,ID,0.35384402,True
116,amo-ame-2008-eng,ORGANIZATION,amo-ame-2017-eng,MINE,0.3516193,True
117,amo-ame-2008-eng,ORGANIZATION,amo-ame-2018-eng,MINE,0.34389356,True
118,amo-ame-2013-eng,Description,amo-ame-2017-eng,DEPT_EN_DESC,0.34098953,False
119,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2013-eng,Amount,0.3378798,True
120,amo-ame-2012-eng,ï»¿Name,amo-ame-2019-eng,ï»¿Year,0.33703035,False
121,amo-ame-2008-eng,ORGANIZATION,amo-ame-2019-eng,Category,0.3364661,True
122,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2013-eng,Amount,0.33421007,True
123,amo-ame-2008-eng,ï»¿DATE,amo-ame-2018-eng,ï»¿FSCL_YR,0.33404,True
124,amo-ame-2012-eng,ID,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.33171126,True
