,table_a,column_a,table_b,column_b,similarity,correct
0,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
1,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
2,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
3,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
4,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2010-eng,ï»¿FSCL_YR,1.0,True
5,amo-ame-2009-eng,MINC,amo-ame-2010-eng,MINC,1.0,True
6,amo-ame-2009-eng,MINE,amo-ame-2010-eng,MINE,1.0,True
7,amo-ame-2009-eng,OBJ_CD,amo-ame-2010-eng,OBJ_CD,1.0,True
8,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2011-eng,ï»¿FSCL_YR,1.0,True
9,amo-ame-2009-eng,MINC,amo-ame-2011-eng,MINC,1.0,True
10,amo-ame-2009-eng,MINE,amo-ame-2011-eng,MINE,1.0,True
11,amo-ame-2009-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,1.0,True
12,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2011-eng,OBJ_EN_NM,1.0,True
13,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2011-eng,AGRG_PYMT_AMT,1.0,True
14,amo-ame-2009-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,1.0,True
15,amo-ame-2009-eng,MINC,amo-ame-2013-eng,MINC,1.0,True
16,amo-ame-2009-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,1.0,True
17,amo-ame-2009-eng,MINE,amo-ame-2017-eng,MINE,1.0,True
18,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,1.0,True
19,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,1.0,True
20,amo-ame-2009-eng,MINE,amo-ame-2018-eng,MINE,1.0,True
21,amo-ame-2009-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,1.0,True
22,amo-ame-2009-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,1.0,True
23,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,1.0,True
24,amo-ame-2009-eng,MINC,amo-ame-2019-eng,minc,1.0,True
25,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2011-eng,ï»¿FSCL_YR,1.0,True
26,amo-ame-2010-eng,MINC,amo-ame-2011-eng,MINC,1.0,True
27,amo-ame-2010-eng,MINE,amo-ame-2011-eng,MINE,1.0,True
28,amo-ame-2010-eng,OBJ_CD,amo-ame-2011-eng,OBJ_CD,1.0,True
29,amo-ame-2010-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,1.0,True
30,amo-ame-2010-eng,MINC,amo-ame-2013-eng,MINC,1.0,True
31,amo-ame-2010-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,1.0,True
32,amo-ame-2010-eng,MINE,amo-ame-2017-eng,MINE,1.0,True
33,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
34,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2017-eng,DEPT_EN_DESC,1.0,True
35,amo-ame-2010-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,1.0,True
36,amo-ame-2010-eng,MINE,amo-ame-2018-eng,MINE,1.0,True
37,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
38,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,1.0,True
39,amo-ame-2010-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,1.0,True
40,amo-ame-2010-eng,MINC,amo-ame-2019-eng,minc,1.0,True
41,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
42,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,1.0,True
43,amo-ame-2011-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,1.0,True
44,amo-ame-2011-eng,MINC,amo-ame-2013-eng,MINC,1.0,True
45,amo-ame-2011-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,1.0,True
46,amo-ame-2011-eng,MINE,amo-ame-2017-eng,MINE,1.0,True
47,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,1.0,True
48,amo-ame-2011-eng,ï»¿FSCL_YR,amo-ame-2018-eng,ï»¿FSCL_YR,1.0,True
49,amo-ame-2011-eng,MINE,amo-ame-2018-eng,MINE,1.0,True
50,amo-ame-2011-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,1.0,True
51,amo-ame-2011-eng,OBJ_EN_NM,amo-ame-2018-eng,OBJ_EN_NM,1.0,True
52,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,1.0,True
53,amo-ame-2011-eng,MINC,amo-ame-2019-eng,minc,1.0,True
54,amo-ame-2012-eng,Description,amo-ame-2013-eng,Description,1.0,False
55,amo-ame-2012-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,1.0,True
56,amo-ame-2012-eng,Amount,amo-ame-2013-eng,Amount,1.0,True
57,amo-ame-2012-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,1.0,True
58,amo-ame-2013-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,1.0,True
59,amo-ame-2013-eng,MINC,amo-ame-2019-eng,minc,1.0,True
60,amo-ame-2017-eng,MINE,amo-ame-2018-eng,MINE,1.0,True
61,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
62,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,1.0,True
63,amo-ame-2017-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,1.0,True
64,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
65,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,1.0,True
66,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,1.0,True
67,amo-ame-2018-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,1.0,True
68,amo-ame-2013-eng,ï»¿Fiscal Year,amo-ame-2019-eng,ï»¿Year,0.9308641975308642,True
69,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2012-eng,Description,0.923809523809524,True
70,amo-ame-2008-eng,ORGANIZATION DESCRIPTION,amo-ame-2013-eng,Description,0.923809523809524,False
71,amo-ame-2008-eng,AGGREGATE,amo-ame-2012-eng,Amount,0.9111111111111112,True
72,amo-ame-2008-eng,AGGREGATE,amo-ame-2013-eng,Amount,0.9111111111111112,True
73,amo-ame-2012-eng,Description,amo-ame-2019-eng,Category,0.9111111111111112,False
74,amo-ame-2013-eng,Description,amo-ame-2019-eng,Category,0.9111111111111112,False
