,table_a,column_a,table_b,column_b,similarity,correct
0,201206_DCMS_NHM_NHM_Finance_Transparency,Expense Details,201205_DCMS_NHM_NHM_Finance_Transparency,unnamed4,1.0,True
1,201206_DCMS_NHM_NHM_Finance_Transparency,Dept,201204_DCMS_NHM_NHM_Finance_Transparency,Dept,1.0,True
2,201207_DCMS_NHM_NHM_Finance_Transparency,Purchase Type,201205_DCMS_NHM_NHM_Finance_Transparency,unnamed3,1.0,True
3,201208_DCMS_NHM_NHM_Finance_Transparency,Purchase Vendor,201203_DCMS_NHM_NHM_Finance_Transparency,Supplier,1.0,True
4,201208_DCMS_NHM_NHM_Finance_Transparency,Purchase Type,201205_DCMS_NHM_NHM_Finance_Transparency,unnamed3,1.0,True
5,201207_DCMS_NHM_NHM_Finance_Transparency,Purchase ID,201203_DCMS_NHM_NHM_Finance_Transparency,Transaction Number,1.0,True
6,201204_DCMS_NHM_NHM_Finance_Transparency,Category,201203_DCMS_NHM_NHM_Finance_Transparency,Expense Type,1.0,True
7,201207_DCMS_NHM_NHM_Finance_Transparency,Organization Secondary,201203_DCMS_NHM_NHM_Finance_Transparency,Department Family,1.0,True
8,201207_DCMS_NHM_NHM_Finance_Transparency,Organization Primary,201206_DCMS_NHM_NHM_Finance_Transparency,Ent,1.0,True
9,201207_DCMS_NHM_NHM_Finance_Transparency,Purchase Category,201204_DCMS_NHM_NHM_Finance_Transparency,Details,1.0,True
10,201208_DCMS_NHM_NHM_Finance_Transparency,Purchase ID,201203_DCMS_NHM_NHM_Finance_Transparency,Transaction Number,1.0,True
11,201208_DCMS_NHM_NHM_Finance_Transparency,Purchase Category,201204_DCMS_NHM_NHM_Finance_Transparency,Details,1.0,True
12,201208_DCMS_NHM_NHM_Finance_Transparency,Organization Secondary,201203_DCMS_NHM_NHM_Finance_Transparency,Department Family,1.0,True
13,201207_DCMS_NHM_NHM_Finance_Transparency,Purchase Vendor,201204_DCMS_NHM_NHM_Finance_Transparency,Vendor,1.0,True
14,201207_DCMS_NHM_NHM_Finance_Transparency,Organization Primary,201203_DCMS_NHM_NHM_Finance_Transparency,Entity,1.0,True
15,201207_DCMS_NHM_NHM_Finance_Transparency,Organization Primary,201205_DCMS_NHM_NHM_Finance_Transparency,unnamed1,1.0,True
16,201206_DCMS_NHM_NHM_Finance_Transparency,Vendor,201205_DCMS_NHM_NHM_Finance_Transparency,unnamed5,1.0,True
17,201206_DCMS_NHM_NHM_Finance_Transparency,Ent,201204_DCMS_NHM_NHM_Finance_Transparency,Ent,1.0,True
