,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,1.0,0.5660377358490566,0.7228915662650602,1.0,1.0,1.0,1.0,1.0,0.5660377358490566
coma_schema,0.7228915662650602,0.5660377358490566,0.6349206349206349,1.0,1.0,0.9285714285714286,0.864406779661017,0.7866666666666666,0.5660377358490566
coma_schema_instance,0.92,0.8679245283018868,0.8932038834951457,1.0,1.0,1.0,1.0,0.9666666666666667,0.8679245283018868
cupid,0.7448979591836735,0.6886792452830188,0.7156862745098039,0.9285714285714286,0.7380952380952381,0.5755395683453237,0.42783505154639173,0.344,0.660377358490566
deepjoin-all-mpnet-base-v2-coltotext-col-shuffle-0.0-epochs-1-bs-16-lr-2e-05-wd-0.01-warmup-None,0.848,1.0,0.9177489177489178,1.0,0.36054421768707484,0.2163265306122449,0.15451895043731778,0.12018140589569161,1.0
distribution_based,1.0,0.6792452830188679,0.8089887640449438,1.0,1.0,1.0,1.0,1.0,0.6792452830188679
jaccard,0.9714285714285714,0.9622641509433962,0.9668246445497629,1.0,1.0,1.0,0.9504950495049505,0.7615384615384615,0.9056603773584906
similarity_flooding,0.544,0.6415094339622641,0.5887445887445888,0.5612244897959183,0.2653061224489796,0.1836734693877551,0.14431486880466474,0.12018140589569161,0.5471698113207547
starmie-model_drop_num_col_random_column_0,0.8,0.9433962264150944,0.8658008658008658,0.8936170212765957,0.375886524822695,0.2260127931769723,0.1613394216133942,0.12544378698224853,0.839622641509434
starmie-model_shuffle_col_random_column_0-ft,0.808,0.9528301886792453,0.8744588744588744,0.9213483146067416,0.3970037453183521,0.23820224719101124,0.17014446227929375,0.132334581772784,0.839622641509434
valentwin-1009ipopayments-n-100-hn-10-selective-noneg-lr-3e5-bs-512-ep-10-cos-cnw-00-cos,0.905982905982906,1.0,0.9506726457399104,1.0,0.75177304964539,0.451063829787234,0.3221884498480243,0.25059101654846333,1.0
