,table_a,column_a,table_b,column_b,similarity,correct
0,amazon_1,Price,sephora_1,Price,1.0,True
1,amazon_1,Description,sephora_1,Description,1.0,True
2,amazon_1,Price,sephora_2,price,1.0,True
3,amazon_1,Price,ulta_1,price,1.0,True
4,sephora_1,Price,sephora_2,price,1.0,True
5,sephora_1,Price,ulta_1,price,1.0,True
6,sephora_2,_id,ulta_1,_id,1.0,True
7,sephora_2,product name,ulta_1,product name,1.0,True
8,sephora_2,brand,ulta_1,brand,1.0,True
9,sephora_2,price,ulta_1,price,1.0,True
10,amazon_1,Color,sephora_1,Description,0.9200000000000002,False
11,amazon_1,Color,sephora_2,brand,0.9200000000000002,False
12,amazon_1,Description,sephora_2,brand,0.9200000000000002,False
13,amazon_1,Color,ulta_1,brand,0.9200000000000002,False
14,amazon_1,Description,ulta_1,brand,0.9200000000000002,False
15,sephora_1,Description,sephora_2,brand,0.9200000000000002,False
16,sephora_1,Description,ulta_1,brand,0.9200000000000002,False
17,sephora_1,Product_id,sephora_2,number of colors,0.9083333333333334,False
18,sephora_2,product name,ulta_1,brand,0.8887989203778679,False
19,sephora_2,brand,ulta_1,product name,0.8887989203778679,False
20,sephora_1,Product_id,sephora_2,_id,0.8588235294117648,True
21,sephora_1,Product_id,ulta_1,_id,0.8588235294117648,True
22,sephora_2,number of colors,ulta_1,number of colors/scent,0.8518518518518519,True
23,sephora_1,Product_id,ulta_1,number of colors/scent,0.7983333333333333,False
24,amazon_1,Color,sephora_2,product name,0.7907692307692309,False
25,amazon_1,Color,ulta_1,product name,0.7907692307692309,False
26,sephora_2,number of colors,ulta_1,_id,0.7851851851851852,False
27,amazon_1,Description,sephora_2,product name,0.7453634085213032,True
28,amazon_1,Description,ulta_1,product name,0.7453634085213032,True
29,sephora_1,Description,sephora_2,product name,0.7453634085213032,True
30,sephora_1,Description,ulta_1,product name,0.7453634085213032,True
31,amazon_1,Color,sephora_1,Price,0.7333333333333334,False
32,amazon_1,Color,sephora_2,price,0.7333333333333334,False
33,amazon_1,Color,ulta_1,price,0.7333333333333334,False
