,table_a,column_a,table_b,column_b,similarity,correct
0,sephora_2,product name,ulta_1,product name,0.9430496,True
1,sephora_2,rating,ulta_1,rating,0.93670857,True
2,sephora_2,brand,ulta_1,brand,0.9354816,True
3,sephora_2,price,ulta_1,price,0.9354816,True
4,sephora_2,_id,ulta_1,_id,0.9328504,True
5,amazon_1,Description,sephora_1,Description,0.91208744,True
6,amazon_1,Price,sephora_1,Price,0.90641385,True
7,amazon_1,Color,sephora_1,Color,0.90641385,True
8,sephora_1,Price,sephora_2,price,0.83982265,True
9,sephora_1,Price,ulta_1,price,0.8168104,True
10,amazon_1,Price,ulta_1,price,0.8122337,True
11,sephora_2,number of colors,ulta_1,number of colors/scent,0.8079882,True
12,amazon_1,Price,sephora_2,price,0.79626524,True
13,sephora_1,Product_id,sephora_2,product name,0.58160245,False
14,sephora_1,Product_id,ulta_1,product name,0.5602662,False
15,amazon_1,ID,ulta_1,_id,0.5442894,True
16,amazon_1,ID,sephora_2,_id,0.5338254,True
17,amazon_1,ID,sephora_1,Product_id,0.50782967,True
18,sephora_1,Color,sephora_2,number of colors,0.4245091,False
19,amazon_1,Color,sephora_2,number of colors,0.38525397,False
20,sephora_1,Color,ulta_1,number of colors/scent,0.36440244,False
21,amazon_1,Color,ulta_1,number of colors/scent,0.35989976,False
