,table_a,column_a,table_b,column_b,similarity,correct
0,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_4,AreasOfScienceEN,0.9868421,True
1,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_4,ResearchClassEN,0.9866412,True
2,cihr_co-applicant_11,TitreApplicationTitle,cihr_co-applicant_4,TitreApplicationTitle,0.9866412,True
3,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_4,CodeCommitteeCode,0.9864341,True
4,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_4,CommitteeNameEN,0.9864341,True
5,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_4,ProgramIDProgramme,0.9862205,True
6,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_4,ProgramNameEN,0.9862205,True
7,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_4,FundingTypeEN,0.9862205,True
8,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_4,ProvinceEN,0.9855372,True
9,cihr_co-applicant_11,CountryEN,cihr_co-applicant_4,CountryEN,0.9852941,True
10,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_4,AppOrgNm,0.9847826,True
11,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_4,AppOrgID,0.9847826,True
12,cihr_co-applicant_11,AppNm,cihr_co-applicant_4,AppNm,0.98394495,True
13,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_9,Areas of Study,0.9827868,True
14,cihr_co-applicant_8,Title of Study,cihr_co-applicant_9,Title of Study,0.9827868,True
15,cihr_co-applicant_8,Program Name,cihr_co-applicant_9,Program Name,0.98240876,True
16,cihr_co-applicant_8,Study Class,cihr_co-applicant_9,Study Class,0.9822104,True
17,cihr_co-applicant_8,Program ID,cihr_co-applicant_9,Program ID,0.9820055,True
18,cihr_co-applicant_8,Grant Type,cihr_co-applicant_9,Grant Type,0.98179364,True
19,cihr_co-applicant_8,Org Name,cihr_co-applicant_9,Org Name,0.9815744,True
20,cihr_co-applicant_8,Org Code,cihr_co-applicant_9,Org Code,0.9815744,True
21,cihr_co-applicant_8,Province,cihr_co-applicant_9,Province,0.9815744,True
22,cihr_co-applicant_8,App Name,cihr_co-applicant_9,App Name,0.98134756,True
23,cihr_co-applicant_8,Country,cihr_co-applicant_9,Country,0.98134756,True
24,cihr_co-applicant_8,Code,cihr_co-applicant_9,Code,0.98061657,True
25,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.95758384,True
26,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.957409,True
27,cihr_co-applicant_4,TitreApplicationTitle,cihr_co-applicant_5,TitreApplicationTitle,0.957409,True
28,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_5,ProgramIDProgramme,0.9570427,True
29,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.9570427,True
30,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.9570427,True
31,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.9564475,True
32,cihr_co-applicant_4,CountryEN,cihr_co-applicant_5,CountryEN,0.9562356,True
33,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.95578957,True
34,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.95578957,True
35,cihr_co-applicant_4,AppOrgID,cihr_co-applicant_5,AppOrgID,0.95578957,True
36,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.9555887,True
37,cihr_co-applicant_11,TitreApplicationTitle,cihr_co-applicant_5,TitreApplicationTitle,0.9555887,True
38,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_5,ProgramIDProgramme,0.95516795,True
39,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.95516795,True
40,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.95516795,True
41,cihr_co-applicant_4,AppNm,cihr_co-applicant_5,AppNm,0.9550586,True
42,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.95448464,True
43,cihr_co-applicant_11,CountryEN,cihr_co-applicant_5,CountryEN,0.9542416,True
44,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.95373005,True
45,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_5,AppOrgID,0.95373005,True
46,cihr_co-applicant_11,AppNm,cihr_co-applicant_5,AppNm,0.9528924,True
47,cihr_co-applicant_6,Program Name,cihr_co-applicant_9,Program Name,0.90377676,True
48,cihr_co-applicant_6,Program ID,cihr_co-applicant_9,Program ID,0.9033735,True
49,cihr_co-applicant_6,Province,cihr_co-applicant_9,Province,0.9029424,True
50,cihr_co-applicant_6,App Name,cihr_co-applicant_9,App Name,0.90271556,True
51,cihr_co-applicant_6,Country,cihr_co-applicant_9,Country,0.90271556,True
52,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_9,Areas of Study,0.90134454,True
53,cihr_co-applicant_10,Title of Study,cihr_co-applicant_9,Title of Study,0.90134454,True
54,cihr_co-applicant_6,Program Name,cihr_co-applicant_8,Program Name,0.9000212,True
55,cihr_co-applicant_10,Province,cihr_co-applicant_9,Province,0.8999532,True
56,cihr_co-applicant_10,Country,cihr_co-applicant_9,Country,0.899693,True
57,cihr_co-applicant_6,Program ID,cihr_co-applicant_8,Program ID,0.899618,True
58,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_8,Areas of Study,0.8992077,True
59,cihr_co-applicant_10,Title of Study,cihr_co-applicant_8,Title of Study,0.8992077,True
60,cihr_co-applicant_6,Province,cihr_co-applicant_8,Province,0.89918697,True
61,cihr_co-applicant_6,App Name,cihr_co-applicant_8,App Name,0.8989601,True
62,cihr_co-applicant_6,Country,cihr_co-applicant_8,Country,0.8989601,True
63,cihr_co-applicant_10,Program Code,cihr_co-applicant_3,Program Code,0.89819884,True
64,cihr_co-applicant_10,Province,cihr_co-applicant_8,Province,0.8978164,True
65,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.89764225,True
66,cihr_co-applicant_10,Country,cihr_co-applicant_8,Country,0.8975562,True
67,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.89746743,True
68,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_7,CodeCommitteeCode,0.89728713,True
69,cihr_co-applicant_4,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.89728713,True
70,cihr_co-applicant_10,Province,cihr_co-applicant_3,Province,0.8972416,True
71,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.8971011,True
72,cihr_co-applicant_10,Country,cihr_co-applicant_3,Country,0.8969815,True
73,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.895848,True
74,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.8956471,True
75,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_7,CodeCommitteeCode,0.89544,True
76,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.89544,True
77,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.89522636,True
78,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_4,ProvinceEN,0.8951977,True
79,cihr_co-applicant_2,CountryEN,cihr_co-applicant_4,CountryEN,0.8949858,True
80,cihr_co-applicant_2,AppOrgID,cihr_co-applicant_4,AppOrgID,0.8945398,True
81,cihr_co-applicant_2,AppOrgNm,cihr_co-applicant_4,AppOrgNm,0.8945398,True
82,cihr_co-applicant_2,AppNm,cihr_co-applicant_4,AppNm,0.8938088,True
83,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_2,ProvinceEN,0.89323485,True
84,cihr_co-applicant_11,CountryEN,cihr_co-applicant_2,CountryEN,0.8929918,True
85,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.8925833,True
86,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_2,AppOrgNm,0.89248025,True
87,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_2,AppOrgID,0.89248025,True
88,cihr_co-applicant_2,CountryEN,cihr_co-applicant_5,CountryEN,0.8923714,True
89,cihr_co-applicant_2,AppOrgID,cihr_co-applicant_5,AppOrgID,0.8919254,True
90,cihr_co-applicant_2,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.8919254,True
91,cihr_co-applicant_11,AppNm,cihr_co-applicant_2,AppNm,0.89164263,True
92,cihr_co-applicant_2,AppNm,cihr_co-applicant_5,AppNm,0.8911944,True
93,cihr_co-applicant_10,Funding Category,cihr_co-applicant_6,Funding Category,0.8861271,True
94,cihr_co-applicant_10,Province,cihr_co-applicant_6,Province,0.88432777,True
95,cihr_co-applicant_10,Country,cihr_co-applicant_6,Country,0.8840676,True
96,cihr_co-applicant_3,Province,cihr_co-applicant_6,Province,0.88207877,True
97,cihr_co-applicant_3,Country,cihr_co-applicant_6,Country,0.8818519,True
98,cihr_co-applicant_10,Committee Code,cihr_co-applicant_3,Code Committee Code,0.8814224,True
99,cihr_co-applicant_3,Committee Title,cihr_co-applicant_8,Committee Title,0.87961435,True
100,cihr_co-applicant_3,Province,cihr_co-applicant_8,Province,0.87822175,True
101,cihr_co-applicant_3,Country,cihr_co-applicant_8,Country,0.8779949,True
102,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_6,CodeCommitteeCode,0.8762976,True
103,cihr_co-applicant_4,CommitteeNameEN,cihr_co-applicant_6,CommitteeNameEN,0.8762976,True
104,cihr_co-applicant_0,Organization Code,cihr_co-applicant_10,Organization Code,0.8756091,True
105,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_6,CodeCommitteeCode,0.87445045,True
106,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_6,CommitteeNameEN,0.87445045,True
107,cihr_co-applicant_0,Province,cihr_co-applicant_10,Province,0.87418455,True
108,cihr_co-applicant_0,Country,cihr_co-applicant_10,Country,0.87399876,True
109,cihr_co-applicant_3,Research Title,cihr_co-applicant_7,Research Title,0.8718642,True
110,cihr_co-applicant_3,Province,cihr_co-applicant_9,Province,0.87168,True
111,cihr_co-applicant_3,Country,cihr_co-applicant_9,Country,0.87145317,True
112,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.8658374,True
113,cihr_co-applicant_5,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.8656571,True
114,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.8652791,True
115,cihr_co-applicant_6,CodeCommitteeCode,cihr_co-applicant_7,CodeCommitteeCode,0.860873,True
116,cihr_co-applicant_6,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.860873,True
117,cihr_co-applicant_0,Province,cihr_co-applicant_3,Province,0.860362,True
118,cihr_co-applicant_0,Country,cihr_co-applicant_3,Country,0.86013514,True
119,cihr_co-applicant_0,Province,cihr_co-applicant_9,Province,0.85924023,True
120,cihr_co-applicant_0,Country,cihr_co-applicant_9,Country,0.8590134,True
121,cihr_co-applicant_0,Province,cihr_co-applicant_8,Province,0.8586633,True
122,cihr_co-applicant_0,Country,cihr_co-applicant_8,Country,0.85843647,True
123,cihr_co-applicant_0,Province,cihr_co-applicant_6,Province,0.8405619,True
124,cihr_co-applicant_0,Country,cihr_co-applicant_6,Country,0.8403351,True
125,cihr_co-applicant_1,nan0,cihr_co-applicant_5,nan0,0.82473016,False
126,cihr_co-applicant_1,nan1,cihr_co-applicant_5,nan1,0.8244681,False
127,cihr_co-applicant_8,Committee Title,cihr_co-applicant_9,Committee,0.82342255,True
128,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_7,Program NameEN,0.80670714,True
129,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_7,Program NameEN,0.8049232,True
130,cihr_co-applicant_10,Committee Code,cihr_co-applicant_6,CodeCommitteeCode,0.7820975,True
131,cihr_co-applicant_5,ProgramNameEN,cihr_co-applicant_7,Program NameEN,0.7747307,True
132,cihr_co-applicant_10,Organization,cihr_co-applicant_3,Organization ID,0.7719519,False
133,cihr_co-applicant_3,Code Committee Code,cihr_co-applicant_6,CodeCommitteeCode,0.76551175,True
134,cihr_co-applicant_6,CodeCommitteeCode,cihr_co-applicant_9,Committee,0.75982106,False
135,cihr_co-applicant_10,Committee Code,cihr_co-applicant_9,Committee,0.758858,False
136,cihr_co-applicant_10,Committee Name,cihr_co-applicant_9,Committee,0.757055,True
137,cihr_co-applicant_3,Code Committee Code,cihr_co-applicant_7,CodeCommitteeCode,0.7540848,True
138,cihr_co-applicant_10,Committee Code,cihr_co-applicant_11,CodeCommitteeCode,0.75269234,True
139,cihr_co-applicant_10,Committee Code,cihr_co-applicant_4,CodeCommitteeCode,0.7505727,True
140,cihr_co-applicant_3,Code Committee Code,cihr_co-applicant_4,CodeCommitteeCode,0.7492265,True
141,cihr_co-applicant_6,Program Name,cihr_co-applicant_7,Program NameEN,0.7487822,True
142,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_3,Code Committee Code,0.74747026,True
143,cihr_co-applicant_10,Committee Code,cihr_co-applicant_7,CodeCommitteeCode,0.7411127,True
144,cihr_co-applicant_6,Program ID,cihr_co-applicant_7,ProgramID,0.74078685,True
145,cihr_co-applicant_7,Program NameEN,cihr_co-applicant_9,Program Name,0.72917384,True
146,cihr_co-applicant_7,Program NameEN,cihr_co-applicant_8,Program Name,0.72711194,True
147,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_7,ProgramID,0.7264712,True
148,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_6,Province,0.72622895,True
149,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_7,ProgramID,0.72467196,True
150,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_6,Province,0.72434187,True
151,cihr_co-applicant_0,Organization Name,cihr_co-applicant_10,Organization,0.72158164,True
