,table_a,column_a,table_b,column_b,similarity,correct
0,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_4,FundingTypeEN,0.98897636,True
1,cihr_co-applicant_11,CountryEN,cihr_co-applicant_4,CountryEN,0.9882353,True
2,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_4,ProvinceEN,0.9879297,True
3,cihr_co-applicant_8,Grant Type,cihr_co-applicant_9,Grant Type,0.9854349,True
4,cihr_co-applicant_8,Country,cihr_co-applicant_9,Country,0.98507804,True
5,cihr_co-applicant_8,Province,cihr_co-applicant_9,Province,0.98175955,True
6,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_4,AppOrgNm,0.9711606,True
7,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_9,Areas of Study,0.96962976,True
8,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_4,AreasOfScienceEN,0.96879464,True
9,cihr_co-applicant_8,Org Name,cihr_co-applicant_9,Org Name,0.96740943,True
10,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.96563417,True
11,cihr_co-applicant_8,Program Name,cihr_co-applicant_9,Program Name,0.9649922,True
12,cihr_co-applicant_4,CountryEN,cihr_co-applicant_5,CountryEN,0.9649885,True
13,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.9645046,True
14,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.9641344,True
15,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.96343434,True
16,cihr_co-applicant_11,CountryEN,cihr_co-applicant_5,CountryEN,0.96339333,True
17,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_4,AppOrgID,0.957826,True
18,cihr_co-applicant_8,Org Code,cihr_co-applicant_9,Org Code,0.95725954,True
19,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.9545971,True
20,cihr_co-applicant_8,Program ID,cihr_co-applicant_9,Program ID,0.9521044,True
21,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.95205003,True
22,cihr_co-applicant_4,AppOrgID,cihr_co-applicant_5,AppOrgID,0.9481317,True
23,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.9470884,True
24,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.9449655,True
25,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_5,AppOrgID,0.9429841,True
26,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.94081986,True
27,cihr_co-applicant_8,Study Class,cihr_co-applicant_9,Study Class,0.93962514,True
28,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_4,ProgramNameEN,0.93939173,True
29,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_4,ResearchClassEN,0.93804646,True
30,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_4,CommitteeNameEN,0.93556434,True
31,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.92651814,True
32,cihr_co-applicant_6,Country,cihr_co-applicant_9,Country,0.9219845,True
33,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.9203725,True
34,cihr_co-applicant_6,Province,cihr_co-applicant_9,Province,0.9201725,True
35,cihr_co-applicant_10,Country,cihr_co-applicant_9,Country,0.9197544,True
36,cihr_co-applicant_6,Country,cihr_co-applicant_8,Country,0.9189801,True
37,cihr_co-applicant_10,Country,cihr_co-applicant_8,Country,0.9180449,True
38,cihr_co-applicant_10,Province,cihr_co-applicant_9,Province,0.91796255,True
39,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.91768086,True
40,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_5,ProgramIDProgramme,0.91713417,True
41,cihr_co-applicant_10,Country,cihr_co-applicant_3,Country,0.9170852,True
42,cihr_co-applicant_6,Province,cihr_co-applicant_8,Province,0.91666806,True
43,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.9161811,True
44,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.91600645,True
45,cihr_co-applicant_10,Province,cihr_co-applicant_8,Province,0.91525304,True
