,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.7209302325581395,0.3974358974358974,0.512396694214876,0.7142857142857143,0.7142857142857143,0.6176470588235294,0.6458333333333334,0.6290322580645161,0.5512820512820513
coma_schema,0.7966101694915254,0.6025641025641025,0.6861313868613139,0.8333333333333334,0.9444444444444444,0.9333333333333333,0.9285714285714286,0.8518518518518519,0.6025641025641025
coma_schema_instance,0.8904109589041096,0.8333333333333334,0.8609271523178808,1.0,0.9545454545454546,0.9459459459459459,0.8846153846153846,0.8939393939393939,0.8333333333333334
cupid,0.5882352941176471,0.5128205128205128,0.547945205479452,0.95,0.6440677966101694,0.5306122448979592,0.41304347826086957,0.3446327683615819,0.5897435897435898
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.9058823529411765,0.9871794871794872,0.9447852760736197,0.9137931034482759,0.4418604651162791,0.27177700348432055,0.19402985074626866,0.1511627906976744,0.8205128205128205
distribution_based,1.0,0.6794871794871795,0.8091603053435115,1.0,1.0,1.0,1.0,1.0,0.6794871794871795
jaccard,0.9866666666666667,0.9487179487179487,0.9673202614379085,1.0,1.0,1.0,0.9375,0.8658536585365854,0.8717948717948718
similarity_flooding,0.5529411764705883,0.6025641025641025,0.5766871165644172,0.5172413793103449,0.29651162790697677,0.22996515679442509,0.18407960199004975,0.14922480620155038,0.4230769230769231
starmie-model_drop_num_col_random_column_0-ft,0.6309523809523809,0.6794871794871795,0.654320987654321,0.68,0.4533333333333333,0.304,0.22285714285714286,0.17333333333333334,0.6282051282051282
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.49411764705882355,0.5384615384615384,0.5153374233128835,0.6379310344827587,0.3081395348837209,0.21254355400696864,0.15671641791044777,0.13565891472868216,0.5384615384615384
valentwin-500spend-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.9176470588235294,1.0,0.9570552147239264,1.0,0.45348837209302323,0.27177700348432055,0.19402985074626866,0.1511627906976744,1.0
