,table_a,column_a,table_b,column_b,similarity,correct
0,fodors_1,city,zagats_1,city,0.93570817,True
1,yelp_1,RATING,yelp_2,rating,0.9207506,True
2,zomato_1,RATING,zomato_2,rating,0.9169925,True
3,yellow_pages_2,state,yelp_4,state,0.91541624,True
4,fodors_1,type,zagats_1,type,0.90827703,True
5,yelp_2,zip,zomato_2,zip,0.9002094,True
6,yelp_1,NO_OF_REVIEWS,zomato_1,NO_OF_REVIEWS,0.890549,True
7,yelp_2,cuisine,zomato_2,cuisine,0.8890642,True
8,yellow_pages_1,state,yelp_3,state,0.884826,True
9,yellow_pages_1,ratingValue,yelp_3,ratingValue,0.88425016,True
10,yelp_1,RATING,zomato_1,RATING,0.88419306,True
11,yellow_pages_1,city,yelp_3,city,0.88395643,True
12,yelp_5,Cuisine,zomato_3,Cuisine,0.8835929,True
13,yellow_pages_2,city,yelp_4,city,0.8774338,True
14,yellow_pages_1,state,yellow_pages_2,state,0.8771054,True
15,yelp_2,rating,zomato_2,rating,0.8742875,True
16,yelp_2,votes,zomato_2,votes,0.8590476,True
17,yellow_pages_2,zipcode,yelp_4,zipcode,0.85723686,True
18,yelp_5,Cuisine,zomato_2,cuisine,0.8522523,True
19,yellow_pages_1,state,yelp_4,state,0.8516921,True
20,yelp_2,cuisine,zomato_3,Cuisine,0.8450904,True
21,yelp_1,ADDRESS,zomato_1,ADDRESS,0.8392078,True
22,fodors_1,addr,zagats_1,addr,0.8383829,True
23,yelp_3,state,yelp_4,state,0.83644134,True
24,yelp_2,cuisine,yelp_5,Cuisine,0.8315606,True
25,zomato_2,cuisine,zomato_3,Cuisine,0.829881,True
26,yelp_5,Address,zomato_3,Address,0.8292862,True
27,yellow_pages_2,address,yelp_4,address,0.82525986,True
28,yelp_2,address,zomato_2,address,0.8244382,True
29,yelp_1,PHONENUMBER,zomato_1,PHONENUMBER,0.82168484,True
30,yellow_pages_1,city,yellow_pages_2,city,0.81915176,True
31,yelp_2,rating,zomato_1,RATING,0.8182951,True
32,yelp_5,Name,zomato_3,Name,0.8177992,True
33,yelp_5,PhoneNumber,zomato_3,PhoneNumber,0.8138342,True
34,fodors_1,name,zagats_1,name,0.81371224,True
35,yelp_1,NAME,zomato_1,NAME,0.8130045,True
36,yellow_pages_2,state,yelp_3,state,0.8110343,True
37,yelp_2,phone,zomato_2,phone,0.8095972,True
38,yelp_2,name,zomato_2,name,0.80461425,True
39,yellow_pages_2,name,yelp_4,name,0.80188453,True
40,yelp_1,RATING,zomato_2,rating,0.80111754,True
41,yellow_pages_2,phone,yelp_4,phone,0.7982898,True
42,yellow_pages_1,city,yelp_4,city,0.7937261,True
43,yellow_pages_1,name,yellow_pages_2,name,0.79369015,True
44,zomato_1,ADDRESS,zomato_2,address,0.78926164,True
45,yellow_pages_1,neighborhood,yelp_3,neighborhood,0.7870492,True
46,fodors_1,class,zagats_1,class,0.7843668,True
47,yelp_3,city,yelp_4,city,0.7791112,True
48,yelp_1,ADDRESS,yelp_2,address,0.7780589,True
49,fodors_1,city,yelp_4,city,0.77240324,True
50,yelp_5,_id,zomato_3,_id,0.77109754,True
51,yellow_pages_1,website,yellow_pages_2,website,0.76979697,True
52,yelp_1,NAME,yelp_2,name,0.76870394,True
53,fodors_1,phone,zagats_1,phone,0.7681818,True
54,zomato_1,NAME,zomato_2,name,0.76743305,True
55,yelp_2,address,yelp_4,address,0.76668465,True
56,fodors_1,id,zagats_1,id,0.76585364,True
57,yelp_1,ID,zomato_1,ID,0.765,True
58,yelp_2,ID,zomato_2,ID,0.7618558,True
59,yelp_5,CostRange,zomato_3,CostRange,0.7617022,True
60,yellow_pages_1,streetAddress,yelp_3,streetAddress,0.7605794,True
61,yelp_4,city,zagats_1,city,0.7601002,True
62,zomato_1,NAME,zomato_3,Name,0.76005375,True
63,yellow_pages_1,phone,yellow_pages_2,phone,0.75808364,True
64,yelp_1,NAME,yelp_5,Name,0.75765514,True
65,yelp_2,address,yelp_5,Address,0.7574605,True
66,yelp_2,name,yelp_5,Name,0.7553329,True
67,fodors_1,city,yellow_pages_2,city,0.7546261,True
68,yellow_pages_2,id,yelp_4,id,0.75413954,True
69,zomato_1,ADDRESS,zomato_3,Address,0.753053,True
70,yelp_1,ADDRESS,zomato_2,address,0.7529159,True
71,yelp_2,name,yelp_4,name,0.751829,True
72,zomato_2,address,zomato_3,Address,0.75115174,True
73,yelp_1,ADDRESS,yelp_5,Address,0.7500976,True
74,yellow_pages_2,city,yelp_3,city,0.7499606,True
75,zomato_2,name,zomato_3,Name,0.7482848,True
76,yellow_pages_2,address,yelp_2,address,0.74784094,True
77,yelp_2,address,zomato_1,ADDRESS,0.7464827,True
78,yelp_1,ADDRESS,yelp_4,address,0.7451528,True
