,table_a,column_a,table_b,column_b,similarity,correct
0,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_4,FundingTypeEN,0.98897636,True
1,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_4,ProvinceEN,0.9884297,True
2,cihr_co-applicant_11,CountryEN,cihr_co-applicant_4,CountryEN,0.9882353,True
3,cihr_co-applicant_8,Grant Type,cihr_co-applicant_9,Grant Type,0.9854349,True
4,cihr_co-applicant_8,Country,cihr_co-applicant_9,Country,0.98507804,True
5,cihr_co-applicant_8,Province,cihr_co-applicant_9,Province,0.98325956,True
6,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_4,AppOrgNm,0.97908705,True
7,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_4,AreasOfScienceEN,0.9763764,True
8,cihr_co-applicant_8,Areas of Study,cihr_co-applicant_9,Areas of Study,0.9756776,True
9,cihr_co-applicant_8,Org Name,cihr_co-applicant_9,Org Name,0.9754969,True
10,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_4,AppOrgID,0.9723066,True
11,cihr_co-applicant_8,Org Code,cihr_co-applicant_9,Org Code,0.9695096,True
12,cihr_co-applicant_8,Program Name,cihr_co-applicant_9,Program Name,0.96773994,True
13,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.96563417,True
14,cihr_co-applicant_4,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.9650816,True
15,cihr_co-applicant_4,CountryEN,cihr_co-applicant_5,CountryEN,0.9649885,True
16,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,0.9641344,True
17,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.96351117,True
18,cihr_co-applicant_11,CountryEN,cihr_co-applicant_5,CountryEN,0.96339333,True
19,cihr_co-applicant_4,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.95878744,True
20,cihr_co-applicant_8,Program ID,cihr_co-applicant_9,Program ID,0.95560443,True
21,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.95553076,True
22,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.9552501,True
23,cihr_co-applicant_4,AppOrgID,cihr_co-applicant_5,AppOrgID,0.9551317,True
24,cihr_co-applicant_8,Study Class,cihr_co-applicant_9,Study Class,0.9525403,True
25,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_5,AreasOfScienceEN,0.9505991,True
26,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_5,AppOrgID,0.9487163,True
27,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_4,ResearchClassEN,0.9481198,True
28,cihr_co-applicant_4,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.9447591,True
29,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_4,CommitteeNameEN,0.9435792,True
30,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_4,ProgramNameEN,0.93997115,True
31,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.9397105,True
32,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_5,ResearchClassEN,0.92475736,True
33,cihr_co-applicant_6,Country,cihr_co-applicant_9,Country,0.9221724,True
34,cihr_co-applicant_6,Province,cihr_co-applicant_9,Province,0.921354,True
35,cihr_co-applicant_10,Country,cihr_co-applicant_9,Country,0.91950446,True
36,cihr_co-applicant_6,Country,cihr_co-applicant_8,Country,0.9191681,True
37,cihr_co-applicant_4,ProgramIDProgramme,cihr_co-applicant_5,ProgramIDProgramme,0.91913414,True
38,cihr_co-applicant_10,Province,cihr_co-applicant_9,Province,0.9184626,True
39,cihr_co-applicant_10,Country,cihr_co-applicant_8,Country,0.917795,True
40,cihr_co-applicant_4,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.9175273,True
41,cihr_co-applicant_6,Province,cihr_co-applicant_8,Province,0.9170996,True
42,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_5,ProgramNameEN,0.9163383,True
43,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.9161811,True
44,cihr_co-applicant_10,Country,cihr_co-applicant_3,Country,0.9160851,True
45,cihr_co-applicant_10,Province,cihr_co-applicant_3,Province,0.91560495,True
46,cihr_co-applicant_10,Province,cihr_co-applicant_8,Province,0.91550314,True
47,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_9,Areas of Study,0.91118526,True
48,cihr_co-applicant_10,Funding Category,cihr_co-applicant_6,Funding Category,0.9089017,True
49,cihr_co-applicant_10,Country,cihr_co-applicant_6,Country,0.9070042,True
50,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_8,Areas of Study,0.90696096,True
51,cihr_co-applicant_8,Code,cihr_co-applicant_9,Code,0.90676767,True
52,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_4,ProvinceEN,0.9064687,True
53,cihr_co-applicant_10,Province,cihr_co-applicant_6,Province,0.9064623,True
54,cihr_co-applicant_2,ProvinceEN,cihr_co-applicant_5,ProvinceEN,0.9062088,True
55,cihr_co-applicant_4,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.9060419,True
56,cihr_co-applicant_3,Province,cihr_co-applicant_6,Province,0.9049748,True
57,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_2,ProvinceEN,0.9048852,True
58,cihr_co-applicant_3,Country,cihr_co-applicant_6,Country,0.90423155,True
59,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.9036223,True
60,cihr_co-applicant_2,CountryEN,cihr_co-applicant_4,CountryEN,0.9012386,True
61,cihr_co-applicant_3,Country,cihr_co-applicant_8,Country,0.9011458,True
62,cihr_co-applicant_11,CountryEN,cihr_co-applicant_2,CountryEN,0.899625,True
63,cihr_co-applicant_2,CountryEN,cihr_co-applicant_5,CountryEN,0.89914715,True
64,cihr_co-applicant_3,Province,cihr_co-applicant_8,Province,0.8991391,True
65,cihr_co-applicant_6,Program Name,cihr_co-applicant_8,Program Name,0.8961814,True
66,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_4,ProgramIDProgramme,0.89611036,True
67,cihr_co-applicant_3,Country,cihr_co-applicant_9,Country,0.8957245,True
68,cihr_co-applicant_3,Province,cihr_co-applicant_9,Province,0.89547426,True
69,cihr_co-applicant_0,Province,cihr_co-applicant_10,Province,0.89523447,True
70,cihr_co-applicant_4,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.89432085,True
71,cihr_co-applicant_0,Country,cihr_co-applicant_10,Country,0.892949,True
72,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,0.89222324,True
73,cihr_co-applicant_0,Country,cihr_co-applicant_3,Country,0.8853105,True
74,cihr_co-applicant_0,Province,cihr_co-applicant_3,Province,0.88478965,True
75,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_2,AppOrgNm,0.8833355,True
76,cihr_co-applicant_0,Province,cihr_co-applicant_9,Province,0.883279,True
77,cihr_co-applicant_5,AreasOfScienceEN,cihr_co-applicant_7,AreasOfScienceEN,0.88272554,True
78,cihr_co-applicant_6,Program Name,cihr_co-applicant_9,Program Name,0.8827041,True
79,cihr_co-applicant_0,Country,cihr_co-applicant_9,Country,0.8812107,True
80,cihr_co-applicant_0,Country,cihr_co-applicant_8,Country,0.8807492,True
81,cihr_co-applicant_4,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.88048077,True
82,cihr_co-applicant_0,Province,cihr_co-applicant_8,Province,0.8803175,True
83,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_5,ProgramIDProgramme,0.8792783,True
84,cihr_co-applicant_11,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.87916166,True
85,cihr_co-applicant_6,Program ID,cihr_co-applicant_8,Program ID,0.87819445,True
86,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.8770766,True
87,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_4,CodeCommitteeCode,0.87684786,True
88,cihr_co-applicant_2,AppOrgNm,cihr_co-applicant_5,AppOrgNm,0.8767561,True
89,cihr_co-applicant_4,CommitteeNameEN,cihr_co-applicant_6,CommitteeNameEN,0.87540424,True
90,cihr_co-applicant_2,AppOrgNm,cihr_co-applicant_4,AppOrgNm,0.8728695,True
91,cihr_co-applicant_5,ResearchClassEN,cihr_co-applicant_7,ResearchClassEN,0.86981183,True
92,cihr_co-applicant_6,CommitteeNameEN,cihr_co-applicant_7,CommitteeNameEN,0.86976814,True
93,cihr_co-applicant_0,Province,cihr_co-applicant_6,Province,0.8683365,True
94,cihr_co-applicant_0,Country,cihr_co-applicant_6,Country,0.86626804,True
95,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_2,AppOrgID,0.8626701,True
96,cihr_co-applicant_0,Organization Code,cihr_co-applicant_10,Organization Code,0.8592373,True
97,cihr_co-applicant_6,Program ID,cihr_co-applicant_9,Program ID,0.8579488,True
98,cihr_co-applicant_2,AppOrgID,cihr_co-applicant_4,AppOrgID,0.85613185,True
99,cihr_co-applicant_2,AppOrgID,cihr_co-applicant_5,AppOrgID,0.8552903,True
100,cihr_co-applicant_11,CommitteeNameEN,cihr_co-applicant_6,CommitteeNameEN,0.85495776,True
101,cihr_co-applicant_3,Committee Title,cihr_co-applicant_8,Committee Title,0.85387915,True
102,cihr_co-applicant_8,App Name,cihr_co-applicant_9,App Name,0.83851874,True
103,cihr_co-applicant_8,Committee Title,cihr_co-applicant_9,Committee,0.836413,True
104,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_6,CodeCommitteeCode,0.83494604,True
105,cihr_co-applicant_11,AppNm,cihr_co-applicant_4,AppNm,0.83403873,True
106,cihr_co-applicant_6,CodeCommitteeCode,cihr_co-applicant_7,CodeCommitteeCode,0.8333106,True
107,cihr_co-applicant_8,Title of Study,cihr_co-applicant_9,Title of Study,0.83149445,True
108,cihr_co-applicant_4,CodeCommitteeCode,cihr_co-applicant_7,CodeCommitteeCode,0.8307759,True
