,table_a,column_a,table_b,column_b,similarity,correct
0,stockport_contracts_2,Council Directorate,stockport_contracts_6,Council Directorate,0.9906605,True
1,stockport_contracts_2,Council Directorate,stockport_contracts_3,Council Directorate,0.98990595,True
2,stockport_contracts_2,Client,stockport_contracts_3,Client,0.98965514,True
3,stockport_contracts_2,Client,stockport_contracts_6,Client,0.98965514,True
4,stockport_contracts_3,Client,stockport_contracts_6,Client,0.98965514,True
5,stockport_contracts_3,Council Directorate,stockport_contracts_6,Council Directorate,0.9886263,True
6,stockport_contracts_2,Council Directorate,stockport_contracts_9,Council Directorate,0.98657626,True
7,stockport_contracts_2,Council Directorate,stockport_contracts_8,Council Directorate,0.9865757,True
8,stockport_contracts_6,Council Directorate,stockport_contracts_9,Council Directorate,0.98566884,True
9,stockport_contracts_2,Client,stockport_contracts_8,Client,0.98554736,True
10,stockport_contracts_3,Client,stockport_contracts_8,Client,0.98554736,True
11,stockport_contracts_6,Client,stockport_contracts_8,Client,0.98554736,True
12,stockport_contracts_2,Client,stockport_contracts_9,Client,0.98531914,True
13,stockport_contracts_3,Client,stockport_contracts_9,Client,0.98531914,True
14,stockport_contracts_6,Client,stockport_contracts_9,Client,0.98531914,True
15,stockport_contracts_6,Council Directorate,stockport_contracts_8,Council Directorate,0.98516876,True
16,stockport_contracts_3,Council Directorate,stockport_contracts_9,Council Directorate,0.9850891,True
17,stockport_contracts_3,Council Directorate,stockport_contracts_8,Council Directorate,0.9845742,True
18,stockport_contracts_2,Supplier Type,stockport_contracts_3,Supplier Type,0.9843176,True
19,stockport_contracts_6,Route to Market,stockport_contracts_9,Route to Market,0.98318845,True
20,stockport_contracts_6,Agreement Type,stockport_contracts_9,Agreement Type,0.98298025,True
21,stockport_contracts_1,Client,stockport_contracts_2,Client,0.9823338,True
22,stockport_contracts_1,Client,stockport_contracts_6,Client,0.9823338,True
23,stockport_contracts_1,Client,stockport_contracts_3,Client,0.9821523,True
24,stockport_contracts_3,Supplier Type,stockport_contracts_9,Supplier Type,0.981953,True
25,stockport_contracts_3,Supplier Type,stockport_contracts_6,Supplier Type,0.9818407,True
26,stockport_contracts_8,Council Directorate,stockport_contracts_9,Council Directorate,0.98179704,True
27,stockport_contracts_2,Client,stockport_contracts_7,Client,0.98151433,True
28,stockport_contracts_3,Client,stockport_contracts_7,Client,0.98151433,True
29,stockport_contracts_6,Client,stockport_contracts_7,Client,0.98151433,True
30,stockport_contracts_8,Client,stockport_contracts_9,Client,0.9814123,True
31,stockport_contracts_2,Council Directorate,stockport_contracts_7,Council Directorate,0.98095953,True
32,stockport_contracts_2,Supplier Type,stockport_contracts_6,Supplier Type,0.9808146,True
33,stockport_contracts_10,Client,stockport_contracts_2,Client,0.9807175,True
34,stockport_contracts_10,Client,stockport_contracts_3,Client,0.9807175,True
35,stockport_contracts_10,Client,stockport_contracts_6,Client,0.9807175,True
36,stockport_contracts_3,Supplier Type,stockport_contracts_8,Supplier Type,0.9800156,True
37,stockport_contracts_10,Council Directorate,stockport_contracts_2,Council Directorate,0.97935945,True
38,stockport_contracts_6,Council Directorate,stockport_contracts_7,Council Directorate,0.979198,True
39,stockport_contracts_3,Council Directorate,stockport_contracts_7,Council Directorate,0.9790891,True
40,stockport_contracts_2,Supplier Type,stockport_contracts_8,Supplier Type,0.9790416,True
41,stockport_contracts_1,Supplier Type,stockport_contracts_2,Supplier Type,0.97903824,True
42,stockport_contracts_2,Supplier Type,stockport_contracts_9,Supplier Type,0.9788984,True
43,stockport_contracts_6,Supplier Type,stockport_contracts_9,Supplier Type,0.9784616,True
44,stockport_contracts_1,Client,stockport_contracts_7,Client,0.97841376,True
45,stockport_contracts_1,Client,stockport_contracts_8,Client,0.9784045,True
46,stockport_contracts_5,Council Directorate,stockport_contracts_9,Council Directorate,0.97836703,True
47,stockport_contracts_1,Supplier Type,stockport_contracts_3,Supplier Type,0.97834194,True
48,stockport_contracts_1,Client,stockport_contracts_9,Client,0.9781763,True
49,stockport_contracts_8,Supplier Type,stockport_contracts_9,Supplier Type,0.97797745,True
50,stockport_contracts_6,Supplier Type,stockport_contracts_8,Supplier Type,0.9777878,True
51,stockport_contracts_10,Council Directorate,stockport_contracts_3,Council Directorate,0.97773343,True
52,stockport_contracts_10,Council Directorate,stockport_contracts_6,Council Directorate,0.97762984,True
53,stockport_contracts_7,Client,stockport_contracts_8,Client,0.97760504,True
54,stockport_contracts_7,Council Directorate,stockport_contracts_8,Council Directorate,0.97745836,True
55,stockport_contracts_7,Client,stockport_contracts_9,Client,0.9773768,True
56,stockport_contracts_2,Supplier Type,stockport_contracts_7,Supplier Type,0.97709763,True
57,stockport_contracts_5,Status,stockport_contracts_9,Status,0.9770077,True
58,stockport_contracts_1,Client,stockport_contracts_10,Client,0.97681475,True
59,stockport_contracts_10,Client,stockport_contracts_8,Client,0.97678804,True
60,stockport_contracts_10,Client,stockport_contracts_9,Client,0.9765917,True
61,stockport_contracts_7,Council Directorate,stockport_contracts_9,Council Directorate,0.9764036,True
62,stockport_contracts_3,Supplier Type,stockport_contracts_7,Supplier Type,0.97636926,True
63,stockport_contracts_1,Supplier Type,stockport_contracts_9,Supplier Type,0.975004,True
64,stockport_contracts_10,Council Directorate,stockport_contracts_9,Council Directorate,0.9749818,True
65,stockport_contracts_2,Council Directorate,stockport_contracts_5,Council Directorate,0.9743679,True
66,stockport_contracts_10,Council Directorate,stockport_contracts_8,Council Directorate,0.97383535,True
67,stockport_contracts_5,Council Directorate,stockport_contracts_6,Council Directorate,0.9736661,True
68,stockport_contracts_10,Client,stockport_contracts_7,Client,0.97301185,True
69,stockport_contracts_3,Council Directorate,stockport_contracts_5,Council Directorate,0.9729865,True
70,stockport_contracts_7,Supplier Type,stockport_contracts_8,Supplier Type,0.97276765,True
71,stockport_contracts_1,Supplier Type,stockport_contracts_7,Supplier Type,0.97259486,True
72,stockport_contracts_6,Supplier Type,stockport_contracts_7,Supplier Type,0.97233,True
73,stockport_contracts_5,Supplier Type,stockport_contracts_9,Supplier Type,0.97197217,True
74,stockport_contracts_6,Route to Market,stockport_contracts_8,Route to Market,0.9711007,True
75,stockport_contracts_7,Supplier Type,stockport_contracts_9,Supplier Type,0.9709612,True
76,stockport_contracts_6,Agreement Type,stockport_contracts_8,Agreement Type,0.97089213,True
77,stockport_contracts_1,Supplier Type,stockport_contracts_6,Supplier Type,0.9704089,True
78,stockport_contracts_5,Council Directorate,stockport_contracts_8,Council Directorate,0.97016335,True
79,stockport_contracts_8,Agreement Type,stockport_contracts_9,Agreement Type,0.96994954,True
80,stockport_contracts_3,Supplier Type,stockport_contracts_5,Supplier Type,0.96888196,True
81,stockport_contracts_2,Supplier Type,stockport_contracts_5,Supplier Type,0.96884,True
