,table_a,column_a,table_b,column_b,similarity,correct
0,sephora_2,price,ulta_1,price,0.8985378,True
1,sephora_1,Price,sephora_2,price,0.8465435,True
2,sephora_2,brand,ulta_1,brand,0.8303749,True
3,sephora_2,number of colors,ulta_1,number of colors/scent,0.822724,True
4,sephora_2,product name,ulta_1,product name,0.8180804,True
5,sephora_2,rating,ulta_1,rating,0.8138609,True
6,amazon_1,Price,sephora_1,Price,0.80979776,True
7,amazon_1,Color,sephora_1,Color,0.8092569,True
8,amazon_1,Description,sephora_1,Description,0.8035073,True
9,sephora_1,Price,ulta_1,price,0.8027107,True
10,sephora_2,_id,ulta_1,_id,0.77294695,True
11,amazon_1,Price,ulta_1,price,0.72095126,True
12,amazon_1,Price,sephora_2,price,0.71059275,True
13,sephora_1,Product_id,sephora_2,product name,0.46586886,False
14,sephora_1,Product_id,ulta_1,product name,0.44871074,False
15,amazon_1,ID,ulta_1,_id,0.43543154,True
16,amazon_1,Color,sephora_2,number of colors,0.43044934,False
17,amazon_1,ID,sephora_2,_id,0.4270603,True
18,sephora_1,Color,sephora_2,number of colors,0.42252368,False
19,amazon_1,ID,sephora_1,Product_id,0.40626374,True
20,amazon_1,Color,ulta_1,number of colors/scent,0.40388256,False
21,sephora_1,Color,ulta_1,number of colors/scent,0.3772344,False
22,sephora_1,Description,sephora_2,brand,0.36718804,False
23,amazon_1,Description,sephora_2,brand,0.30693954,False
24,sephora_1,Description,ulta_1,brand,0.2960512,False
