,table_a,column_a,table_b,column_b,similarity,correct
0,amo-ame-2012-eng,Amount,amo-ame-2013-eng,Amount,0.4168490694895876,True
1,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.4134611583399198,True
2,amo-ame-2012-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.398893489440454,True
3,amo-ame-2012-eng,Description,amo-ame-2013-eng,Description,0.3987911617986269,False
4,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,0.3867898410244667,True
5,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,0.386507528276834,True
6,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.3860166405815833,True
7,amo-ame-2009-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.3853071502704228,True
8,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2017-eng,AGRG_PYMT_AMT,0.3833085583845704,True
9,amo-ame-2011-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.3820500611786398,True
10,amo-ame-2009-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.3797140545990319,True
11,amo-ame-2009-eng,MINC,amo-ame-2013-eng,MINC,0.3797140545990318,True
12,amo-ame-2010-eng,OBJ_CD,amo-ame-2012-eng,OBJ_CD,0.3795862898618065,True
13,amo-ame-2011-eng,MINC,amo-ame-2013-eng,MINC,0.3765494978748521,True
14,amo-ame-2011-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.3765494978748521,True
15,amo-ame-2010-eng,MINC,amo-ame-2013-eng,MINC,0.3743794540949973,True
16,amo-ame-2010-eng,OBJ_CD,amo-ame-2013-eng,OBJ_CD,0.3743794540949972,True
17,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.3722847829484993,True
18,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.3722424759843041,True
19,amo-ame-2009-eng,MINE,amo-ame-2017-eng,MINE,0.367390349528659,True
20,amo-ame-2017-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.366005833106047,True
21,amo-ame-2011-eng,MINE,amo-ame-2017-eng,MINE,0.3644561164060957,True
22,amo-ame-2008-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.3642673993802515,True
23,amo-ame-2010-eng,MINE,amo-ame-2017-eng,MINE,0.363803233118238,True
24,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2017-eng,DEPT_EN_DESC,0.363803233118238,True
25,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,0.3631724700930311,True
26,amo-ame-2012-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.3609684477712185,True
27,amo-ame-2017-eng,AGRG_PYMT_AMT,amo-ame-2018-eng,AGRG_PYMT_AMT,0.3599931060597638,True
28,amo-ame-2013-eng,OBJ_CD,amo-ame-2018-eng,OBJ_CD,0.3583210441644924,True
29,amo-ame-2010-eng,DEPT_EN_DESC,amo-ame-2019-eng,DEPT_EN_DESC,0.3526643895832482,True
30,amo-ame-2010-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2019-eng,DepartmentNumber-Numéro-de-Ministère,0.3524993377333362,True
31,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.3510968405981529,True
32,amo-ame-2011-eng,AGRG_PYMT_AMT,amo-ame-2019-eng,AGRG_PYMT_AMT,0.3510968405981529,True
33,amo-ame-2017-eng,DepartmentNumber-Numéro-de-Ministère,amo-ame-2018-eng,DepartmentNumber-Numéro-de-Ministère,0.3450679049497161,True
34,amo-ame-2009-eng,AGRG_PYMT_AMT,amo-ame-2011-eng,AGRG_PYMT_AMT,0.344530102674062,True
35,amo-ame-2013-eng,MINC,amo-ame-2017-eng,MINE,0.3430288756258008,False
36,amo-ame-2017-eng,MINE,amo-ame-2018-eng,MINE,0.3415471971329711,True
37,amo-ame-2017-eng,DEPT_EN_DESC,amo-ame-2018-eng,DEPT_EN_DESC,0.3415471971329711,True
38,amo-ame-2009-eng,MINC,amo-ame-2010-eng,MINC,0.338198121592238,True
39,amo-ame-2009-eng,OBJ_CD,amo-ame-2010-eng,OBJ_CD,0.338198121592238,True
40,amo-ame-2009-eng,ï»¿FSCL_YR,amo-ame-2010-eng,ï»¿FSCL_YR,0.336915848422541,True
41,amo-ame-2009-eng,MINE,amo-ame-2010-eng,MINE,0.336915848422541,True
