,table_a,column_a,table_b,column_b,similarity,correct
0,dblp_1,ENTRYTYPE,google_scholar_1,ENTRYTYPE,0.9090463,True
1,arxiv_2,Year,thecvf_1,Year,0.9052941,True
2,dblp_1,number,google_scholar_1,number,0.889482,True
3,dblp_1,year,dblp_3,year,0.8836107,True
4,arxiv_2,Month,thecvf_1,Month,0.87707186,True
5,dblp_2,venue,google_scholar_2,venue,0.86935216,True
6,citeseer_1,year,google_scholar_1,year,0.84773624,True
7,dblp_2,year,dblp_3,year,0.84404755,True
8,arxiv_1,Date,neurips_1,Date,0.8230389,True
9,google_scholar_1,year,google_scholar_2,year,0.81884706,True
10,citeseer_1,year,google_scholar_2,year,0.81796014,True
11,arxiv_1,Title,neurips_1,Title,0.8148397,True
12,arxiv_2,Title,thecvf_1,Title,0.8111248,True
13,arxiv_1,Authors,neurips_1,Authors,0.8085888,True
14,arxiv_1,Journal-ref,neurips_1,Journal-ref,0.8074514,True
15,dblp_2,authors,google_scholar_2,authors,0.80590856,True
16,dblp_1,publisher,google_scholar_1,publisher,0.8036946,True
17,dblp_1,journal,google_scholar_1,journal,0.8006964,True
18,arxiv_2,Authors,thecvf_1,Authors,0.8005684,True
19,dblp_1,year,dblp_2,year,0.79937613,True
20,arxiv_2,JournalRef,thecvf_1,JournalRef,0.7980727,True
21,arxiv_1,Abstract,neurips_1,Abstract,0.7972248,True
22,dblp_2,title,google_scholar_2,title,0.79647386,True
23,dblp_1,booktitle,google_scholar_1,booktitle,0.79605305,True
24,dblp_1,pages,google_scholar_1,pages,0.7924872,True
25,dblp_1,journal,dblp_3,journal,0.7924091,True
26,arxiv_1,_id,neurips_1,_id,0.78390473,True
27,citeseer_1,title,dblp_3,title,0.777783,True
28,citeseer_1,authors,dblp_3,authors,0.77382284,True
29,dblp_1,author,google_scholar_1,author,0.77374446,True
30,dblp_1,title,google_scholar_1,title,0.7694694,True
31,arxiv_2,_id,thecvf_1,_id,0.7677169,True
32,dblp_3,month,thecvf_1,Month,0.7662131,True
33,dblp_2,title,dblp_3,title,0.76047444,True
34,dblp_2,authors,dblp_3,authors,0.7548389,True
35,arxiv_2,Tag,thecvf_1,Tag,0.75421685,True
36,arxiv_1,Title,arxiv_2,Title,0.7534959,True
37,citeseer_1,journal,dblp_3,journal,0.7525943,True
38,dblp_2,year,google_scholar_2,year,0.7521739,True
39,dblp_2,id,google_scholar_2,id,0.75,True
40,citeseer_1,publication_type,dblp_3,publication_type,0.74825174,True
41,arxiv_1,Authors,arxiv_2,Authors,0.7463816,True
42,arxiv_2,Title,dblp_3,title,0.74515516,True
43,arxiv_2,Authors,dblp_3,authors,0.74507874,True
44,arxiv_1,_id,arxiv_2,_id,0.74420154,True
45,dblp_3,title,thecvf_1,Title,0.74413884,True
46,citeseer_1,title,dblp_2,title,0.74216413,True
47,dblp_3,authors,thecvf_1,Authors,0.7421217,True
48,citeseer_1,authors,dblp_2,authors,0.73832905,True
49,dblp_1,ID,google_scholar_1,ID,0.73826563,True
50,citeseer_1,year,dblp_3,year,0.73810375,True
51,citeseer_1,id,dblp_3,id,0.7358349,True
52,arxiv_1,Title,thecvf_1,Title,0.73350704,True
53,dblp_1,title,dblp_3,title,0.7328635,True
54,dblp_3,journal,google_scholar_1,journal,0.7326903,True
55,google_scholar_1,title,google_scholar_2,title,0.7321671,True
56,neurips_1,Title,thecvf_1,Title,0.728711,True
57,citeseer_1,title,thecvf_1,Title,0.72755826,True
58,dblp_1,volume,google_scholar_1,volume,0.726479,True
59,arxiv_2,Title,neurips_1,Title,0.72431266,True
60,arxiv_1,Authors,thecvf_1,Authors,0.7239171,True
61,arxiv_2,Title,dblp_2,title,0.7238995,True
62,citeseer_1,title,google_scholar_2,title,0.72318125,True
63,citeseer_1,authors,thecvf_1,Authors,0.7230319,True
64,dblp_1,title,dblp_2,title,0.72248936,True
65,dblp_2,id,dblp_3,id,0.72125816,True
66,neurips_1,Authors,thecvf_1,Authors,0.7212526,True
67,dblp_1,year,google_scholar_1,year,0.7206277,True
68,citeseer_1,authors,google_scholar_2,authors,0.7197435,True
69,arxiv_2,Authors,dblp_2,authors,0.71865445,True
70,arxiv_2,Authors,neurips_1,Authors,0.71799916,True
71,dblp_3,title,google_scholar_2,title,0.7171925,True
72,arxiv_2,Title,citeseer_1,title,0.7171817,True
73,citeseer_1,title,google_scholar_1,title,0.7168409,True
74,citeseer_1,title,dblp_1,title,0.7168012,True
75,arxiv_2,Authors,citeseer_1,authors,0.7155472,True
76,dblp_3,authors,google_scholar_2,authors,0.71220726,True
77,dblp_2,title,thecvf_1,Title,0.7118907,True
78,arxiv_2,Month,dblp_3,month,0.71114284,True
79,arxiv_2,Year,dblp_3,year,0.71017903,True
80,dblp_2,authors,thecvf_1,Authors,0.7086806,True
81,dblp_3,year,thecvf_1,Year,0.7082857,True
82,arxiv_1,Title,citeseer_1,title,0.70744395,True
83,citeseer_1,journal,dblp_1,journal,0.70728046,True
84,arxiv_1,Authors,citeseer_1,authors,0.7040676,True
85,dblp_3,title,google_scholar_1,title,0.70346665,True
86,arxiv_2,Title,google_scholar_2,title,0.7033373,True
87,citeseer_1,title,neurips_1,Title,0.70319533,True
88,citeseer_1,year,dblp_2,year,0.7029948,True
89,citeseer_1,authors,neurips_1,Authors,0.70184183,True
90,citeseer_1,id,dblp_2,id,0.700726,True
91,citeseer_1,journal,google_scholar_1,journal,0.69977427,True
92,arxiv_2,Authors,google_scholar_2,authors,0.6996069,True
93,arxiv_2,_id,neurips_1,_id,0.6992166,True
94,arxiv_1,_id,thecvf_1,_id,0.6991911,True
95,arxiv_1,Title,dblp_3,title,0.6971549,True
96,neurips_1,_id,thecvf_1,_id,0.69683564,True
97,arxiv_1,Authors,dblp_3,authors,0.69627476,True
98,dblp_2,title,google_scholar_1,title,0.6952773,True
99,dblp_3,title,neurips_1,Title,0.69385827,True
100,google_scholar_1,ID,google_scholar_2,id,0.69368225,True
101,dblp_1,title,thecvf_1,Title,0.6935308,True
102,google_scholar_2,title,thecvf_1,Title,0.69347966,True
103,citeseer_1,year,thecvf_1,Year,0.69291955,True
104,dblp_3,authors,neurips_1,Authors,0.69267225,True
105,dblp_1,ID,dblp_3,id,0.69211024,True
106,arxiv_1,Title,dblp_2,title,0.6916998,True
107,arxiv_2,Year,dblp_2,year,0.69050014,True
108,dblp_2,title,neurips_1,Title,0.68872297,True
109,arxiv_1,Authors,dblp_2,authors,0.68821084,True
110,google_scholar_2,authors,thecvf_1,Authors,0.68789566,True
111,dblp_2,authors,neurips_1,Authors,0.68507385,True
112,arxiv_2,Title,dblp_1,title,0.6840413,True
113,arxiv_2,Year,citeseer_1,year,0.6837241,True
114,arxiv_1,Title,dblp_1,title,0.6830958,True
115,citeseer_1,id,google_scholar_2,id,0.6828398,True
116,arxiv_1,Journal-ref,arxiv_2,JournalRef,0.6821243,True
117,google_scholar_1,title,thecvf_1,Title,0.68185943,True
118,dblp_3,year,google_scholar_2,year,0.6805259,True
119,arxiv_2,Year,dblp_1,year,0.68016374,True
120,dblp_2,year,thecvf_1,Year,0.67896825,True
121,dblp_1,title,neurips_1,Title,0.6783185,True
122,dblp_1,ID,dblp_2,id,0.6781256,True
123,dblp_3,id,google_scholar_2,id,0.6779567,True
124,arxiv_2,Title,google_scholar_1,title,0.6767647,True
125,dblp_1,title,google_scholar_2,title,0.6760186,True
126,citeseer_1,id,google_scholar_1,ID,0.67595255,True
127,citeseer_1,year,dblp_1,year,0.67540437,True
128,arxiv_1,Title,google_scholar_2,title,0.6736984,True
129,citeseer_1,id,dblp_1,ID,0.6735893,True
130,arxiv_2,Year,google_scholar_2,year,0.67236304,True
131,google_scholar_2,title,neurips_1,Title,0.67023027,True
132,arxiv_1,Title,google_scholar_1,title,0.66939944,True
133,google_scholar_1,title,neurips_1,Title,0.66899884,True
134,arxiv_1,Authors,google_scholar_2,authors,0.6686748,True
135,google_scholar_2,authors,neurips_1,Authors,0.66735595,True
136,dblp_3,year,google_scholar_1,year,0.6648612,True
137,dblp_3,id,google_scholar_1,ID,0.66229206,True
138,google_scholar_2,year,thecvf_1,Year,0.66225094,True
139,dblp_1,year,thecvf_1,Year,0.6530442,True
140,dblp_2,year,google_scholar_1,year,0.64940536,True
141,dblp_2,id,google_scholar_1,ID,0.6468362,True
142,neurips_1,Journal-ref,thecvf_1,JournalRef,0.6447782,True
143,google_scholar_1,year,thecvf_1,Year,0.64476573,True
144,arxiv_1,Journal-ref,thecvf_1,JournalRef,0.6386071,True
145,arxiv_2,Year,google_scholar_1,year,0.63776505,True
146,dblp_1,year,google_scholar_2,year,0.6369885,True
147,dblp_1,ID,google_scholar_2,id,0.6346843,True
148,arxiv_2,JournalRef,neurips_1,Journal-ref,0.62832797,True
149,arxiv_2,JournalRef,dblp_3,journal,0.6125585,True
150,google_scholar_1,author,google_scholar_2,authors,0.59886086,True
151,dblp_1,author,dblp_3,authors,0.5984658,True
152,dblp_3,journal,thecvf_1,JournalRef,0.59157264,True
153,citeseer_1,authors,google_scholar_1,author,0.5871727,True
154,arxiv_2,JournalRef,citeseer_1,journal,0.58708495,True
155,dblp_1,author,dblp_2,authors,0.5828759,True
156,citeseer_1,authors,dblp_1,author,0.5819467,True
157,dblp_3,authors,google_scholar_1,author,0.57238877,True
158,dblp_1,ENTRYTYPE,dblp_3,publication_type,0.5677756,True
159,citeseer_1,journal,thecvf_1,JournalRef,0.5675616,True
