,table_a,column_a,table_b,column_b,similarity,correct
0,25knov11,nan6,25kmar12,Supplier,1.0,True
1,25koct11,Department family,25knov11,nan2,1.0,False
2,25kmay10,Expense type,25kmar12,Expense type,1.0,True
3,25ksep11,Supplier,25ksep10,unnamed4,1.0,True
4,25kjun10,Vendor,25kjul12,Supplier,1.0,True
5,25knov10,Department family,25kmar11,Secondary Organization,1.0,True
6,25ksep11,Entity,25kjun11,Department family,1.0,False
7,25ksep11,Expense Title,25koct11,Expense type,1.0,True
8,25ksep10,unnamed2,25kjul12,Expense type,1.0,True
9,25kjun10,Dept,25kjul12,Department family,1.0,True
10,25kmar11,Vendor,25kjun11,Supplier,1.0,True
11,25koct11,Entity,25knov11,nan1,1.0,False
12,25knov11,nan6,25kmar11,Vendor,1.0,True
13,25kmar12,Department family,25kjul12,Department family,1.0,True
14,25kmar12,Department family,25kjun11,Entity,1.0,False
15,25knov11,nan4,25knov10,Expense type,1.0,True
16,25koct11,Supplier,25kmar11,Vendor,1.0,True
17,25knov10,Entity,25kjun11,Department family,1.0,False
18,25ksep10,unnamed0,25knov10,Entity,1.0,False
19,25kmay10,Expense type,25kjun12,Expense type,1.0,True
20,25kmay10,Expense type,25kjul12,Expense type,1.0,True
21,25koct10,Department family,25kjun11,Department family,1.0,True
22,25knov10,Expense area,25kmay10,Expense area,1.0,True
23,25koct10,Expense area,25kmay10,Expense area,1.0,True
24,25knov10,Expense type,25kjun10,Summary,1.0,True
25,25knov11,nan2,25kjun10,Ent,1.0,True
26,25koct11,Entity,25kjun10,Ent,1.0,True
27,25kmay10,Expense area,25kjul12,Expense area,1.0,True
28,25ksep11,Entity,25knov11,nan1,1.0,False
29,25kjun11,Expense type,25kjun10,Summary,1.0,True
30,25ksep11,Entity,25ksep10,unnamed0,1.0,False
31,25kmar12,Expense type,25kjun12,Expense type,1.0,True
32,25kmar12,Expense type,25kjul12,Expense type,1.0,True
33,25kmay10,Department family,25kmar11,Secondary Organization,1.0,True
34,25ksep11,Department family,25kjun10,Dept,1.0,True
35,25ksep10,unnamed1,25kjun11,Department family,1.0,False
36,25ksep10,unnamed2,25koct11,Expense type,1.0,True
37,25koct10,Department family,25knov11,nan1,1.0,True
38,25ksep11,Expense Title,25kmay10,Expense type,1.0,True
39,25kmar12,Expense area,25kjul12,Expense area,1.0,True
40,25knov10,Supplier,25kmar11,Vendor,1.0,True
41,25ksep10,unnamed3,25kjun11,Expense area,1.0,True
42,25ksep11,Entity,25kjun10,Ent,1.0,True
43,25knov11,nan6,25kjun11,Supplier,1.0,True
44,25knov11,nan2,25knov10,Entity,1.0,True
45,25kmay10,Entity,25kjun11,Department family,1.0,False
46,25koct11,Entity,25knov10,Entity,1.0,True
47,25knov11,nan1,25kjun11,Department family,1.0,True
48,25kmar12,Department family,25kmar11,Secondary Organization,1.0,True
49,25koct11,Department family,25kjun11,Department family,1.0,True
50,25knov10,Entity,25kjun10,Ent,1.0,True
51,25koct10,Department family,25kjun10,Ent,1.0,False
52,25ksep11,Department family,25kmar12,Entity,1.0,False
53,25ksep11,Department family,25knov10,Department family,1.0,True
54,25ksep10,unnamed1,25knov11,nan1,1.0,False
55,25knov11,nan5,25kmar11,Expense Category,1.0,True
56,25koct11,Expense area,25kmar11,Expense Category,1.0,True
57,25kmar12,Entity,25kjun11,Department family,1.0,False
58,25kmar11,Expense Summary,25kjul12,Expense type,1.0,True
59,25koct11,Expense area,25koct10,Expense area,1.0,True
60,25ksep11,Entity,25knov10,Entity,1.0,True
61,25knov11,nan6,25kjun10,Vendor,1.0,True
62,25ksep10,unnamed0,25kjun10,Dept,1.0,True
63,25koct11,Supplier,25kjun10,Vendor,1.0,True
64,25ksep10,unnamed2,25kmay10,Expense type,1.0,True
65,25kmar11,Expense Category,25kjul12,Expense area,1.0,True
66,25koct11,Supplier,25koct10,Supplier,1.0,True
67,25koct11,Department family,25knov11,nan1,1.0,True
68,25ksep11,Department family,25kjul12,Entity,1.0,False
69,25ksep10,unnamed1,25kjun10,Ent,1.0,True
70,25koct10,Department family,25knov10,Entity,1.0,False
71,25knov10,Department family,25kjun11,Department family,1.0,True
72,25knov11,nan4,25kmar12,Expense type,1.0,True
73,25kmay10,Entity,25kjun10,Ent,1.0,True
74,25ksep11,Supplier,25kjun10,Vendor,1.0,True
75,25kmar12,Supplier,25kmar11,Vendor,1.0,True
76,25knov11,nan1,25kjun10,Ent,1.0,False
77,25ksep10,unnamed0,25kmar12,Entity,1.0,False
78,25ksep10,unnamed0,25knov10,Department family,1.0,True
79,25koct11,Department family,25kjun10,Ent,1.0,False
80,25knov10,Expense area,25kmar11,Expense Category,1.0,True
81,25koct10,Expense area,25kmar11,Expense Category,1.0,True
82,25kmar11,Primary Organization,25kjun11,Department family,1.0,False
83,25kjun12,Expense type,25kjul12,Expense type,1.0,True
84,25ksep11,Supplier,25knov10,Supplier,1.0,True
85,25ksep11,Department family,25ksep10,unnamed0,1.0,True
86,25knov11,nan2,25kjun10,Dept,1.0,False
87,25ksep11,Department family,25kmay10,Entity,1.0,False
88,25ksep10,unnamed1,25knov10,Entity,1.0,True
89,25knov10,Supplier,25kjun10,Vendor,1.0,True
90,25koct11,Entity,25kjun10,Dept,1.0,False
91,25koct10,Supplier,25kjun10,Vendor,1.0,True
92,25knov11,nan4,25kjul12,Expense type,1.0,True
93,25kmar12,Entity,25kjun10,Ent,1.0,True
94,25kjun12,Expense area,25kjul12,Expense area,1.0,True
95,25koct11,Expense area,25knov11,nan5,1.0,True
96,25ksep10,unnamed0,25kjul12,Entity,1.0,False
97,25koct10,Supplier,25knov10,Supplier,1.0,True
98,25knov11,nan1,25knov10,Entity,1.0,False
99,25kmay10,Department family,25kjun11,Department family,1.0,True
100,25koct11,Department family,25knov10,Entity,1.0,False
101,25ksep11,Expense Title,25kmar11,Expense Summary,1.0,True
102,25koct11,Description,25kmar12,Description,1.0,True
103,25koct11,Description,25kjun12,Description,1.0,True
104,25ksep11,Entity,25kjun10,Dept,1.0,False
105,25ksep10,unnamed4,25kjun10,Vendor,1.0,True
106,25knov11,nan2,25kmar12,Entity,1.0,True
107,25knov11,nan2,25knov10,Department family,1.0,False
108,25knov10,Department family,25kjun10,Ent,1.0,False
109,25ksep11,Department family,25koct11,Entity,1.0,False
110,25koct11,Entity,25kmar12,Entity,1.0,True
111,25koct11,Entity,25knov10,Department family,1.0,False
112,25kmay10,Expense area,25kmar11,Expense Category,1.0,True
113,25koct10,Expense type,25kmar11,Expense Summary,1.0,True
114,25kmar12,Department family,25kjun11,Department family,1.0,True
115,25ksep10,unnamed4,25knov10,Supplier,1.0,True
116,25knov10,Entity,25kjun10,Dept,1.0,False
117,25ksep10,unnamed0,25kmay10,Entity,1.0,False
