,table_a,column_a,table_b,column_b,similarity,correct
0,stockport_contracts_7,Council Directorate,stockport_contracts_2,Council Directorate,1.0,True
1,stockport_contracts_7,Pro Class,stockport_contracts_1,Pro Class,1.0,True
2,stockport_contracts_2,Contract Title,stockport_contracts_1,Supplier Name,1.0,False
3,stockport_contracts_3,Supplier Type,stockport_contracts_0,unnamed15,1.0,True
4,stockport_contracts_8,Council Directorate,stockport_contracts_3,Council Directorate,1.0,True
5,stockport_contracts_5,Maximum Extend Date,stockport_contracts_1,Ext. Applied to Contract,1.0,False
6,stockport_contracts_6,Ext. Applied to Contract,stockport_contracts_2,Ext. Applied to Contract,1.0,True
7,stockport_contracts_1,Supplier Name,stockport_contracts_0,unnamed14,1.0,True
8,stockport_contracts_3,Contract Title,stockport_contracts_2,Supplier Name,1.0,False
9,stockport_contracts_2,Postcode,stockport_contracts_11,nan18,1.0,True
10,stockport_contracts_6,Review Date,stockport_contracts_3,Review Date,1.0,True
11,stockport_contracts_7,Ext. Applied to Contract,stockport_contracts_0,unnamed9,1.0,True
12,stockport_contracts_7,Postcode,stockport_contracts_5,Postcode,1.0,True
13,stockport_contracts_7,Client,stockport_contracts_2,Client,1.0,True
14,stockport_contracts_7,Supplier Type,stockport_contracts_1,Supplier Type,1.0,True
15,stockport_contracts_2,Council Directorate,stockport_contracts_11,nan19,1.0,True
16,stockport_contracts_6,Supplier Name,stockport_contracts_3,Supplier Name,1.0,True
17,stockport_contracts_7,Council Directorate,stockport_contracts_5,Council Directorate,1.0,True
18,stockport_contracts_9,Client,stockport_contracts_0,unnamed1,1.0,True
19,stockport_contracts_6,Council Directorate,stockport_contracts_10,Council Directorate,1.0,True
20,stockport_contracts_10,Contract Title,stockport_contracts_1,Contract Title,1.0,True
21,stockport_contracts_7,Postcode,stockport_contracts_1,Postcode,1.0,True
22,stockport_contracts_5,Pro Class,stockport_contracts_2,Pro Class,1.0,True
23,stockport_contracts_8,Council Directorate,stockport_contracts_6,Council Directorate,1.0,True
24,stockport_contracts_6,Pro Class,stockport_contracts_1,Pro Class,1.0,True
25,stockport_contracts_9,Pro Class,stockport_contracts_3,Pro Class,1.0,True
26,stockport_contracts_7,Client,stockport_contracts_11,nan1,1.0,True
27,stockport_contracts_6,Supplier Name,stockport_contracts_10,Contract Title,1.0,False
28,stockport_contracts_9,Supplier Name,stockport_contracts_11,nan3,1.0,False
29,stockport_contracts_2,Supplier Type,stockport_contracts_0,unnamed15,1.0,True
30,stockport_contracts_9,Client,stockport_contracts_7,Client,1.0,True
31,stockport_contracts_3,Supplier Name,stockport_contracts_10,Supplier,1.0,False
32,stockport_contracts_8,Pro Class,stockport_contracts_0,unnamed2,1.0,True
33,stockport_contracts_5,Route to Market,stockport_contracts_1,Ext. Applied to Contract,1.0,False
34,stockport_contracts_7,Supplier Type,stockport_contracts_2,Supplier Type,1.0,True
35,stockport_contracts_11,nan19,stockport_contracts_1,unnamed,1.0,True
36,stockport_contracts_6,Maximum Extend Date,stockport_contracts_3,Contract End Date,1.0,False
37,stockport_contracts_9,Supplier Name,stockport_contracts_8,Supplier Name,1.0,True
38,stockport_contracts_3,Supplier Type,stockport_contracts_10,Supplier Type,1.0,True
39,stockport_contracts_6,Client,stockport_contracts_2,Client,1.0,True
40,stockport_contracts_8,Pro Class,stockport_contracts_5,Pro Class,1.0,True
41,stockport_contracts_9,Supplier Name,stockport_contracts_1,Supplier Name,1.0,True
42,stockport_contracts_7,Postcode,stockport_contracts_2,Postcode,1.0,True
43,stockport_contracts_7,Contract Title,stockport_contracts_0,unnamed14,1.0,False
44,stockport_contracts_5,Supplier Name,stockport_contracts_3,Supplier Name,1.0,True
45,stockport_contracts_11,nan18,stockport_contracts_0,unnamed17,1.0,True
46,stockport_contracts_9,Pro Class,stockport_contracts_6,Pro Class,1.0,True
47,stockport_contracts_5,Council Directorate,stockport_contracts_10,Council Directorate,1.0,True
48,stockport_contracts_9,Supplier Type,stockport_contracts_1,Supplier Type,1.0,True
49,stockport_contracts_3,Contract Title,stockport_contracts_0,unnamed3,1.0,True
