,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.7159533073929961,0.15726495726495726,0.2578836720392432,0.5294117647058824,0.61,0.608433734939759,0.6180257510729614,0.6387959866220736,0.17692307692307693
coma_schema,0.9079956188389924,0.7085470085470086,0.7959673547767644,1.0,0.9966329966329966,0.9959595959595959,0.9913419913419913,0.9607182940516273,0.7632478632478632
coma_schema_instance,0.9145021645021645,0.7222222222222222,0.8070678127984717,1.0,1.0,0.9957537154989384,0.9908952959028832,0.9598583234946871,0.7307692307692307
cupid,0.8688311688311688,0.5717948717948718,0.6896907216494844,0.9864864864864865,0.9932126696832579,0.9741847826086957,0.7621359223300971,0.6125377643504532,0.688034188034188
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.4-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-10000,0.6467817896389325,0.7042735042735043,0.6743044189852702,0.5432464454976303,0.2026466521825005,0.13012562218535198,0.0969271141962245,0.07663945219910456,0.6871794871794872
distribution_based,0.8866666666666667,0.11367521367521367,0.20151515151515148,0.8095238095238095,0.8524590163934426,0.8613861386138614,0.8723404255319149,0.7900552486187845,0.1264957264957265
jaccard,0.7340425531914894,0.2948717948717949,0.42073170731707316,0.8695652173913043,0.7054545454545454,0.5895196506550219,0.5264797507788161,0.5006060606060606,0.4076923076923077
similarity_flooding,0.6196078431372549,0.6752136752136753,0.6462167689161554,0.4148936170212766,0.18439716312056736,0.125177304964539,0.09447821681864235,0.07624113475177305,0.5196581196581197
starmie-model_drop_num_col_random_column_0-ft,0.6044129235618597,0.6555555555555556,0.6289462894628947,0.6224406224406225,0.26863226863226863,0.17477477477477477,0.12916812916812917,0.10273910273910274,0.6401709401709401
starmie-model_sample_row_ordered_tfidf_entity_column_0,0.568503937007874,0.6170940170940171,0.5918032786885246,0.549963530269876,0.24240213955750062,0.15436241610738255,0.11516414799374675,0.09289130258571776,0.6051282051282051
valentwin-books-n-100-hn-10-selective-neg-lr-3e5-bs-512-euc-cnw-04-euc,0.6894117647058824,0.7512820512820513,0.7190184049079754,0.6430260047281324,0.22754137115839243,0.13699763593380615,0.09819317798041202,0.0768321513002364,0.8376068376068376
