,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
alite-bert-base-uncased-l2,0.7386363636363636,0.25691699604743085,0.38123167155425225,0.5454545454545454,0.65625,0.6346153846153846,0.7123287671232876,0.6702127659574468,0.26877470355731226
coma_schema,0.9624413145539906,0.8102766798418972,0.8798283261802575,1.0,1.0,1.0,1.0,1.0,0.8102766798418972
coma_schema_instance,0.9495412844036697,0.8181818181818182,0.8789808917197454,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
cupid,0.8578680203045685,0.6679841897233202,0.7511111111111112,1.0,1.0,0.8782051282051282,0.7018348623853211,0.575,0.6363636363636364
deepjoin-all-mpnet-base-v2-coltotext-colname-stat-col-shuffle-0.0-epochs-10-bs-16-lr-2e-05-wd-0.01-warmup-None,0.7126865671641791,0.7549407114624506,0.7332053742802304,0.5669291338582677,0.2742782152230971,0.1875492513790386,0.14237478897017444,0.11072210065645514,0.5652173913043478
distribution_based,1.0,0.06719367588932806,0.1259259259259259,1.0,1.0,1.0,1.0,1.0,0.06719367588932806
jaccard,0.8409090909090909,0.14624505928853754,0.24915824915824916,1.0,0.8888888888888888,0.8275862068965517,0.7,0.6538461538461539,0.1541501976284585
similarity_flooding,0.753731343283582,0.7984189723320159,0.7754318618042226,0.65625,0.26240208877284593,0.16536050156739812,0.13045912653975364,0.10844947735191637,0.6600790513833992
starmie-model_drop_nan_col_random_column_0,0.7078651685393258,0.7470355731225297,0.7269230769230769,0.766497461928934,0.3739424703891709,0.2365482233502538,0.1754894851341552,0.1410039481105471,0.6798418972332015
starmie-model_sample_row_frequent_column_0-ft,0.6231343283582089,0.6600790513833992,0.6410748560460652,0.7155555555555555,0.3111111111111111,0.20462633451957296,0.15321042593769865,0.12209589718240237,0.6521739130434783
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-ep-10-20240421-cos-cnw-05-euc,0.7873134328358209,0.83399209486166,0.8099808061420346,0.9125,0.3426183844011142,0.21153846153846154,0.15104477611940298,0.11751045053413842,0.8695652173913043
