,table_a,column_a,table_b,column_b,similarity,correct
0,cihr_co-applicant_0,Organization Code,cihr_co-applicant_10,Organization Code,1.0,True
1,cihr_co-applicant_0,Province,cihr_co-applicant_10,Province,1.0,True
2,cihr_co-applicant_0,Country,cihr_co-applicant_10,Country,1.0,True
3,cihr_co-applicant_0,Province,cihr_co-applicant_3,Province,1.0,True
4,cihr_co-applicant_0,Country,cihr_co-applicant_3,Country,1.0,True
5,cihr_co-applicant_0,Province,cihr_co-applicant_6,Province,1.0,True
6,cihr_co-applicant_0,Country,cihr_co-applicant_6,Country,1.0,True
7,cihr_co-applicant_0,Country,cihr_co-applicant_6,Area,1.0,False
8,cihr_co-applicant_0,Province,cihr_co-applicant_8,Province,1.0,True
9,cihr_co-applicant_0,Country,cihr_co-applicant_8,Country,1.0,True
10,cihr_co-applicant_0,Province,cihr_co-applicant_9,Province,1.0,True
11,cihr_co-applicant_0,Country,cihr_co-applicant_9,Country,1.0,True
12,cihr_co-applicant_1,nan0,cihr_co-applicant_5,nan0,1.0,False
13,cihr_co-applicant_1,nan1,cihr_co-applicant_5,nan1,1.0,False
14,cihr_co-applicant_10,Committee Code,cihr_co-applicant_11,CodeCommitteeCode,1.0,True
15,cihr_co-applicant_10,Province,cihr_co-applicant_3,Province,1.0,True
16,cihr_co-applicant_10,Country,cihr_co-applicant_3,Country,1.0,True
17,cihr_co-applicant_10,Program Code,cihr_co-applicant_3,Program Code,1.0,True
18,cihr_co-applicant_10,Committee Code,cihr_co-applicant_3,Code Committee Code,1.0,True
19,cihr_co-applicant_10,Committee Code,cihr_co-applicant_4,CodeCommitteeCode,1.0,True
20,cihr_co-applicant_10,Province,cihr_co-applicant_6,Province,1.0,True
21,cihr_co-applicant_10,Country,cihr_co-applicant_6,Country,1.0,True
22,cihr_co-applicant_10,Country,cihr_co-applicant_6,Area,1.0,False
23,cihr_co-applicant_10,Funding Category,cihr_co-applicant_6,Funding Category,1.0,True
24,cihr_co-applicant_10,Committee Code,cihr_co-applicant_6,CodeCommitteeCode,1.0,True
25,cihr_co-applicant_10,Committee Code,cihr_co-applicant_7,CodeCommitteeCode,1.0,True
26,cihr_co-applicant_10,Province,cihr_co-applicant_8,Province,1.0,True
27,cihr_co-applicant_10,Country,cihr_co-applicant_8,Country,1.0,True
28,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_8,Areas of Study,1.0,True
29,cihr_co-applicant_10,Class of Study,cihr_co-applicant_8,Study Class,1.0,True
30,cihr_co-applicant_10,Title of Study,cihr_co-applicant_8,Title of Study,1.0,True
31,cihr_co-applicant_10,Province,cihr_co-applicant_9,Province,1.0,True
32,cihr_co-applicant_10,Country,cihr_co-applicant_9,Country,1.0,True
33,cihr_co-applicant_10,Areas of Study,cihr_co-applicant_9,Areas of Study,1.0,True
34,cihr_co-applicant_10,Class of Study,cihr_co-applicant_9,Study Class,1.0,True
35,cihr_co-applicant_10,Title of Study,cihr_co-applicant_9,Title of Study,1.0,True
36,cihr_co-applicant_11,AppNm,cihr_co-applicant_2,AppNm,1.0,True
37,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_2,AppOrgNm,1.0,True
38,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_2,AppOrgID,1.0,True
39,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_2,ProvinceEN,1.0,True
40,cihr_co-applicant_11,CountryEN,cihr_co-applicant_2,CountryEN,1.0,True
41,cihr_co-applicant_11,CodeCommitteeCode,cihr_co-applicant_3,Code Committee Code,1.0,True
42,cihr_co-applicant_11,AppNm,cihr_co-applicant_4,AppNm,1.0,True
43,cihr_co-applicant_11,AppOrgNm,cihr_co-applicant_4,AppOrgNm,1.0,True
44,cihr_co-applicant_11,AppOrgID,cihr_co-applicant_4,AppOrgID,1.0,True
45,cihr_co-applicant_11,ProvinceEN,cihr_co-applicant_4,ProvinceEN,1.0,True
46,cihr_co-applicant_11,CountryEN,cihr_co-applicant_4,CountryEN,1.0,True
47,cihr_co-applicant_11,ProgramIDProgramme,cihr_co-applicant_4,ProgramIDProgramme,1.0,True
48,cihr_co-applicant_11,ProgramNameEN,cihr_co-applicant_4,ProgramNameEN,1.0,True
