,table_a,column_a,table_b,column_b,similarity,correct
0,cihr_co-applicant_10,Country,cihr_co-applicant_11,CountryEN,1.0,True
1,cihr_co-applicant_10,Funding Category,cihr_co-applicant_3,Funding Type,1.0,True
2,cihr_co-applicant_10,Country,cihr_co-applicant_5,CountryEN,1.0,True
3,cihr_co-applicant_10,Funding Category,cihr_co-applicant_5,FundingTypeEN,1.0,True
4,cihr_co-applicant_10,Country,cihr_co-applicant_6,Country,1.0,True
5,cihr_co-applicant_10,Funding Category,cihr_co-applicant_7,FundingTypeEN,1.0,True
6,cihr_co-applicant_10,Country,cihr_co-applicant_8,Country,1.0,True
7,cihr_co-applicant_10,Country,cihr_co-applicant_9,Country,1.0,True
8,cihr_co-applicant_10,Funding Category,cihr_co-applicant_9,Grant Type,1.0,True
9,cihr_co-applicant_11,CountryEN,cihr_co-applicant_3,Country,1.0,True
10,cihr_co-applicant_11,AreasOfScienceEN,cihr_co-applicant_3,Country,1.0,False
11,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_3,Funding Type,1.0,True
12,cihr_co-applicant_11,CountryEN,cihr_co-applicant_4,CountryEN,1.0,True
13,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_5,FundingTypeEN,1.0,True
14,cihr_co-applicant_11,CountryEN,cihr_co-applicant_6,Country,1.0,True
15,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_6,Funding Category,1.0,True
16,cihr_co-applicant_11,FundingTypeEN,cihr_co-applicant_8,Grant Type,1.0,True
17,cihr_co-applicant_3,Country,cihr_co-applicant_7,Institution Country,1.0,True
18,cihr_co-applicant_3,Funding Type,cihr_co-applicant_7,FundingTypeEN,1.0,True
19,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_7,FundingTypeEN,1.0,True
20,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_8,Grant Type,1.0,True
21,cihr_co-applicant_5,FundingTypeEN,cihr_co-applicant_9,Grant Type,1.0,True
22,cihr_co-applicant_6,Country,cihr_co-applicant_7,Institution Country,1.0,True
23,cihr_co-applicant_6,Funding Category,cihr_co-applicant_7,FundingTypeEN,1.0,True
24,cihr_co-applicant_6,Country,cihr_co-applicant_8,Country,1.0,True
25,cihr_co-applicant_6,Funding Category,cihr_co-applicant_9,Grant Type,1.0,True
26,cihr_co-applicant_7,Institution Country,cihr_co-applicant_8,Country,1.0,True
27,cihr_co-applicant_7,FundingTypeEN,cihr_co-applicant_8,Grant Type,1.0,True
28,cihr_co-applicant_7,FundingTypeEN,cihr_co-applicant_9,Grant Type,1.0,True
29,cihr_co-applicant_8,Grant Type,cihr_co-applicant_9,Grant Type,1.0,True
30,cihr_co-applicant_3,Funding Type,cihr_co-applicant_5,FundingTypeEN,0.998003992015968,True
31,cihr_co-applicant_10,Country,cihr_co-applicant_3,Country,0.9971509999918832,True
32,cihr_co-applicant_3,Country,cihr_co-applicant_4,CountryEN,0.9969039043987232,True
33,cihr_co-applicant_3,Research Class,cihr_co-applicant_8,Study Class,0.996406870767052,True
34,cihr_co-applicant_0,Country,cihr_co-applicant_11,CountryEN,0.9961880900852028,True
35,cihr_co-applicant_4,CountryEN,cihr_co-applicant_9,Country,0.99601593625498,True
36,cihr_co-applicant_10,Program Code,cihr_co-applicant_8,Program ID,0.9950835137141116,True
37,cihr_co-applicant_2,CountryEN,cihr_co-applicant_8,Country,0.9950323415393972,True
38,cihr_co-applicant_5,CountryEN,cihr_co-applicant_9,Country,0.9950248805722632,True
39,cihr_co-applicant_6,Country,cihr_co-applicant_9,Country,0.9950248805722632,True
