,table_a,column_a,table_b,column_b,similarity,correct
0,stockport_contracts_2,Council Directorate,stockport_contracts_6,Council Directorate,0.99067974,True
1,stockport_contracts_2,Client,stockport_contracts_3,Client,0.98965514,True
2,stockport_contracts_2,Client,stockport_contracts_6,Client,0.98965514,True
3,stockport_contracts_3,Client,stockport_contracts_6,Client,0.98965514,True
4,stockport_contracts_2,Council Directorate,stockport_contracts_3,Council Directorate,0.9894659,True
5,stockport_contracts_3,Council Directorate,stockport_contracts_6,Council Directorate,0.988101,True
6,stockport_contracts_2,Council Directorate,stockport_contracts_8,Council Directorate,0.986594,True
7,stockport_contracts_2,Client,stockport_contracts_8,Client,0.98554736,True
8,stockport_contracts_3,Client,stockport_contracts_8,Client,0.98554736,True
9,stockport_contracts_6,Client,stockport_contracts_8,Client,0.98554736,True
10,stockport_contracts_2,Council Directorate,stockport_contracts_9,Council Directorate,0.9854891,True
11,stockport_contracts_2,Client,stockport_contracts_9,Client,0.98531914,True
12,stockport_contracts_3,Client,stockport_contracts_9,Client,0.98531914,True
13,stockport_contracts_6,Client,stockport_contracts_9,Client,0.98531914,True
14,stockport_contracts_6,Council Directorate,stockport_contracts_8,Council Directorate,0.9852192,True
15,stockport_contracts_6,Route to Market,stockport_contracts_9,Route to Market,0.9846104,True
16,stockport_contracts_6,Council Directorate,stockport_contracts_9,Council Directorate,0.9844735,True
17,stockport_contracts_2,Supplier Type,stockport_contracts_3,Supplier Type,0.98443127,True
18,stockport_contracts_3,Council Directorate,stockport_contracts_8,Council Directorate,0.98408014,True
19,stockport_contracts_3,Council Directorate,stockport_contracts_9,Council Directorate,0.9837847,True
20,stockport_contracts_6,Agreement Type,stockport_contracts_9,Agreement Type,0.98331213,True
21,stockport_contracts_3,Supplier Type,stockport_contracts_9,Supplier Type,0.98238975,True
22,stockport_contracts_1,Client,stockport_contracts_2,Client,0.9823338,True
23,stockport_contracts_1,Client,stockport_contracts_3,Client,0.9823338,True
24,stockport_contracts_1,Client,stockport_contracts_6,Client,0.9823338,True
25,stockport_contracts_3,Supplier Type,stockport_contracts_6,Supplier Type,0.9819973,True
26,stockport_contracts_8,Council Directorate,stockport_contracts_9,Council Directorate,0.98196423,True
27,stockport_contracts_2,Client,stockport_contracts_7,Client,0.98151433,True
28,stockport_contracts_3,Client,stockport_contracts_7,Client,0.98151433,True
29,stockport_contracts_6,Client,stockport_contracts_7,Client,0.98151433,True
30,stockport_contracts_8,Client,stockport_contracts_9,Client,0.9814123,True
31,stockport_contracts_2,Supplier Type,stockport_contracts_6,Supplier Type,0.98103476,True
32,stockport_contracts_2,Council Directorate,stockport_contracts_7,Council Directorate,0.9810085,True
33,stockport_contracts_10,Client,stockport_contracts_2,Client,0.9807175,True
34,stockport_contracts_10,Client,stockport_contracts_3,Client,0.9807175,True
35,stockport_contracts_10,Client,stockport_contracts_6,Client,0.9807175,True
36,stockport_contracts_3,Supplier Type,stockport_contracts_8,Supplier Type,0.98012865,True
37,stockport_contracts_2,Supplier Type,stockport_contracts_8,Supplier Type,0.97963655,True
38,stockport_contracts_10,Council Directorate,stockport_contracts_2,Council Directorate,0.97942084,True
39,stockport_contracts_6,Supplier Type,stockport_contracts_9,Supplier Type,0.9793642,True
40,stockport_contracts_1,Supplier Type,stockport_contracts_2,Supplier Type,0.9793307,True
41,stockport_contracts_6,Council Directorate,stockport_contracts_7,Council Directorate,0.9792849,True
42,stockport_contracts_1,Supplier Type,stockport_contracts_3,Supplier Type,0.9787998,True
43,stockport_contracts_1,Route to Market,stockport_contracts_6,Route to Market,0.9786514,True
44,stockport_contracts_3,Council Directorate,stockport_contracts_7,Council Directorate,0.97864664,True
45,stockport_contracts_2,Supplier Type,stockport_contracts_9,Supplier Type,0.9785698,True
46,stockport_contracts_8,Supplier Type,stockport_contracts_9,Supplier Type,0.97849095,True
47,stockport_contracts_1,Client,stockport_contracts_7,Client,0.97841376,True
48,stockport_contracts_1,Client,stockport_contracts_8,Client,0.9784045,True
49,stockport_contracts_1,Client,stockport_contracts_9,Client,0.9781763,True
50,stockport_contracts_6,Supplier Type,stockport_contracts_8,Supplier Type,0.9779914,True
51,stockport_contracts_10,Council Directorate,stockport_contracts_6,Council Directorate,0.9777206,True
52,stockport_contracts_7,Client,stockport_contracts_8,Client,0.97760504,True
53,stockport_contracts_5,Council Directorate,stockport_contracts_9,Council Directorate,0.9775319,True
54,stockport_contracts_7,Council Directorate,stockport_contracts_8,Council Directorate,0.9774992,True
55,stockport_contracts_7,Client,stockport_contracts_9,Client,0.9773768,True
56,stockport_contracts_10,Council Directorate,stockport_contracts_3,Council Directorate,0.9773758,True
57,stockport_contracts_5,Status,stockport_contracts_9,Status,0.9770077,True
58,stockport_contracts_1,Client,stockport_contracts_10,Client,0.97681475,True
59,stockport_contracts_10,Client,stockport_contracts_8,Client,0.97678804,True
60,stockport_contracts_7,Council Directorate,stockport_contracts_9,Council Directorate,0.97670686,True
61,stockport_contracts_2,Supplier Type,stockport_contracts_7,Supplier Type,0.9766337,True
62,stockport_contracts_10,Client,stockport_contracts_9,Client,0.9765917,True
63,stockport_contracts_5,Supplier Type,stockport_contracts_9,Supplier Type,0.97591245,True
64,stockport_contracts_3,Supplier Type,stockport_contracts_7,Supplier Type,0.97588664,True
65,stockport_contracts_1,Route to Market,stockport_contracts_9,Route to Market,0.9756807,True
66,stockport_contracts_1,Supplier Type,stockport_contracts_9,Supplier Type,0.97474307,True
