,table_a,column_a,table_b,column_b,similarity,correct
0,rotten_tomatoes_3,star5,metacritic_1,Director,1.0,False
1,rotten_tomatoes_2,Genre,rotten_tomatoes_1,Country,1.0,False
2,tmdb_2,name,metacritic_1,Director,1.0,False
3,rotten_tomatoes_3,star1,roger_ebert_1,directors,1.0,False
4,imdb_1,Id,amazon_1,title,1.0,False
5,rotten_tomatoes_3,star2,imdb_4,movie_name,1.0,False
6,metacritic_4,name,imdb_4,directors,1.0,False
7,metacritic_2,title,metacritic_1,Name,1.0,True
8,rotten_tomatoes_3,star1,imdb_1,Name,1.0,False
9,metacritic_1,Runtime,imdb_3,Duration,1.0,True
10,metacritic_1,Actors,imdb_1,Cast,1.0,True
11,rotten_tomatoes_3,director,rotten_tomatoes_1,Director,1.0,True
12,tmdb_3,title,imdb_1,Director,1.0,False
13,tmdb_4,stars,imdb_2,actors,1.0,True
14,metacritic_4,name,amazon_1,director,1.0,False
15,rotten_tomatoes_3,star3,imdb_3,Title,1.0,False
16,tmdb_2,director,rotten_tomatoes_2,Title,1.0,False
17,tmdb_4,directors,tmdb_1,director(s),1.0,True
18,tmdb_3,title,rotten_tomatoes_3,star4,1.0,False
19,rotten_tomatoes_3,director,metacritic_1,Director,1.0,True
20,rotten_tomatoes_4,runtime,imdb_4,duration,1.0,True
21,rotten_tomatoes_4,name,rotten_tomatoes_3,star5,1.0,False
22,rotten_tomatoes_3,star5,imdb_2,name,1.0,False
23,walmart_1,genre,roger_ebert_1,actors,1.0,False
24,rotten_tomatoes_1,Duration,roger_ebert_1,duration,1.0,True
25,rotten_tomatoes_1,Director,imdb_4,movie_name,1.0,False
26,tmdb_2,duration,amazon_1,time,1.0,True
27,tmdb_2,name,imdb_2,name,1.0,True
28,tmdb_3,title,metacritic_2,title,1.0,True
29,walmart_1,release_date,roger_ebert_1,genre,1.0,False
30,roger_ebert_1,movie_name,metacritic_3,title,1.0,True
31,tmdb_1,actor(s),rotten_tomatoes_4,star,1.0,True
32,rotten_tomatoes_3,star3,metacritic_4,name,1.0,False
33,walmart_1,genre,tmdb_3,genres,1.0,True
34,tmdb_3,directors,imdb_2,writers,1.0,False
35,walmart_1,genre,imdb_1,ReleaseDate,1.0,False
36,rotten_tomatoes_2,Director,roger_ebert_1,movie_name,1.0,False
37,rotten_tomatoes_3,star4,rotten_tomatoes_2,Title,1.0,False
38,rotten_tomatoes_3,title,imdb_3,Title,1.0,True
39,tmdb_4,movie,rotten_tomatoes_3,director,1.0,False
40,imdb_2,actors,imdb_1,Url,1.0,False
41,rotten_tomatoes_4,director,imdb_3,Title,1.0,False
42,tmdb_1,title,rotten_tomatoes_3,star1,1.0,False
43,rotten_tomatoes_1,Actors,metacritic_3,genres,1.0,False
44,rotten_tomatoes_1,Name,metacritic_1,Director,1.0,False
45,tmdb_4,directors,rotten_tomatoes_3,star1,1.0,False
46,tmdb_4,directors,tmdb_2,name,1.0,False
47,metacritic_3,genres,metacritic_1,Actors,1.0,False
48,rotten_tomatoes_3,director,imdb_2,name,1.0,False
49,rotten_tomatoes_3,star6,metacritic_2,title,1.0,False
50,metacritic_2,title,imdb_1,Name,1.0,True
51,metacritic_3,title,imdb_4,directors,1.0,False
52,walmart_1,genre,rotten_tomatoes_1,Cast,1.0,False
53,tmdb_3,writers,metacritic_3,production company,1.0,False
54,rotten_tomatoes_3,title,metacritic_4,name,1.0,True
55,rotten_tomatoes_3,review5,rotten_tomatoes_1,ReviewCount,1.0,False
56,roger_ebert_1,movie_name,imdb_3,Director,1.0,False
57,rotten_tomatoes_3,star1,imdb_1,Director,1.0,False
58,rotten_tomatoes_4,director,metacritic_4,name,1.0,False
59,rotten_tomatoes_2,Title,rotten_tomatoes_1,Director,1.0,False
60,tmdb_1,title,imdb_1,Director,1.0,False
61,metacritic_3,runtime,imdb_3,Duration,1.0,True
62,metacritic_3,title,amazon_1,director,1.0,False
63,tmdb_4,directors,imdb_1,Director,1.0,True
64,rotten_tomatoes_3,star4,roger_ebert_1,movie_name,1.0,False
65,metacritic_3,countries,imdb_3,Genre,1.0,False
66,walmart_1,directors,metacritic_4,director,1.0,True
67,roger_ebert_1,directors,metacritic_1,Director,1.0,True
68,tmdb_2,director,tmdb_1,director(s),1.0,True
69,rotten_tomatoes_1,Duration,imdb_4,duration,1.0,True
70,tmdb_2,name,rotten_tomatoes_4,name,1.0,True
71,tmdb_1,title,rotten_tomatoes_3,star4,1.0,False
72,rotten_tomatoes_4,star,rotten_tomatoes_1,Actors,1.0,True
73,rotten_tomatoes_1,Name,imdb_2,name,1.0,True
74,rotten_tomatoes_2,Title,metacritic_1,Director,1.0,False
75,tmdb_1,actor(s),metacritic_3,starring,1.0,True
